,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BOSTON_ACTION,CHARLOTTE_SCORE,BOSTON_SCORE
390,4,9:04.0,M. Monk makes free throw 2 of 2,,77,68
391,4,8:48.0,,D. Theis makes 3-pt jump shot from 23 ft (assist by G. Yabusele),77,71
392,4,8:28.0,M. Monk misses 2-pt jump shot from 18 ft,,77,71
393,4,8:25.0,,Defensive rebound by T. Rozier,77,71
394,4,8:20.0,,Personal foul by C. Zeller (drawn by T. Rozier),77,71
395,4,8:20.0,D. Howard enters the game for M. Monk,,77,71
396,4,8:20.0,K. Walker enters the game for C. Zeller,,77,71
397,4,8:15.0,,T. Rozier misses 2-pt jump shot from 9 ft,77,71
398,4,8:13.0,Defensive rebound by Team,,77,71
399,4,8:13.0,,Loose ball foul by G. Yabusele (drawn by D. Howard),77,71
400,4,8:13.0,,A. Baynes enters the game for D. Theis,77,71
401,4,7:59.0,Turnover by D. Bacon (bad pass; steal by T. Rozier),,77,71
402,4,7:55.0,,J. Brown makes 3-pt jump shot from 28 ft (assist by T. Rozier),77,74
403,4,7:53.0,Charlotte full timeout,,77,74
404,4,7:53.0,J. Lamb enters the game for M. Carter-Williams,,77,74
405,4,7:36.0,Turnover by D. Howard (lost ball; steal by T. Rozier),,77,74
406,4,7:25.0,,Turnover by A. Baynes (bad pass; steal by D. Howard),77,74
407,4,7:17.0,K. Walker makes 2-pt jump shot from 8 ft,,79,74
408,4,6:56.0,,T. Rozier misses 2-pt jump shot from 7 ft,79,74
409,4,6:56.0,,Offensive rebound by Team,79,74
410,4,6:56.0,,M. Smart enters the game for T. Rozier,79,74
411,4,6:56.0,,J. Tatum enters the game for G. Yabusele,79,74
412,4,6:53.0,,Shooting foul by D. Howard (drawn by J. Tatum),79,74
413,4,6:53.0,,J. Tatum makes free throw 1 of 2,79,75
414,4,6:53.0,,J. Tatum makes free throw 2 of 2,79,76
415,4,6:30.0,F. Kaminsky misses 2-pt jump shot from 15 ft,,79,76
416,4,6:28.0,,Defensive rebound by Team,79,76
417,4,6:16.0,,Turnover by M. Smart (step out of bounds),79,76
418,4,6:02.0,D. Howard misses 2-pt layup from 1 ft,,79,76
419,4,5:59.0,,Defensive rebound by A. Baynes,79,76
420,4,5:53.0,,S. Larkin makes 2-pt jump shot from 13 ft (assist by M. Smart),79,78
421,4,5:37.0,K. Walker misses 2-pt jump shot from 19 ft,,79,78
422,4,5:34.0,,Defensive rebound by J. Brown,79,78
423,4,5:29.0,,J. Brown makes 2-pt layup from 1 ft,79,80
424,4,5:17.0,Offensive foul by D. Howard (drawn by S. Larkin),,79,80
425,4,5:17.0,Turnover by D. Howard (offensive foul),,79,80
426,4,5:17.0,M. Kidd-Gilchrist enters the game for D. Bacon,,79,80
427,4,5:17.0,M. Williams enters the game for F. Kaminsky,,79,80
428,4,5:08.0,,S. Larkin misses 3-pt jump shot from 27 ft,79,80
429,4,5:03.0,Defensive rebound by D. Howard,,79,80
430,4,4:54.0,Turnover by D. Howard (traveling),,79,80
431,4,4:47.0,,Personal foul by D. Howard (drawn by A. Baynes),79,80
432,4,4:41.0,,S. Larkin makes 2-pt jump shot from 21 ft,79,82
433,4,4:23.0,Turnover by K. Walker (lost ball; steal by M. Smart),,79,82
434,4,4:18.0,Offensive charge foul by J. Tatum (drawn by M. Kidd-Gilchrist),,79,82
435,4,4:18.0,,Turnover by J. Tatum (offensive foul),79,82
436,4,4:07.0,M. Williams misses 3-pt jump shot from 26 ft,,79,82
437,4,4:04.0,,Defensive rebound by S. Larkin,79,82
438,4,3:49.0,,M. Smart misses 2-pt jump shot from 17 ft,79,82
439,4,3:47.0,Defensive rebound by Team,,79,82
440,4,3:47.0,,M. Morris enters the game for S. Larkin,79,82
441,4,3:29.0,J. Lamb misses 2-pt jump shot from 14 ft,,79,82
442,4,3:26.0,,Defensive rebound by J. Tatum,79,82
443,4,3:19.0,,Boston full timeout,79,82
444,4,3:19.0,,T. Rozier enters the game for A. Baynes,79,82
445,4,3:19.0,C. Zeller enters the game for D. Howard,,79,82
446,4,3:10.0,,J. Tatum makes 2-pt jump shot from 21 ft (assist by M. Smart),79,84
447,4,2:44.0,K. Walker misses 2-pt jump shot from 10 ft,,79,84
448,4,2:42.0,Offensive rebound by K. Walker,,79,84
449,4,2:41.0,K. Walker makes 2-pt layup at rim,,81,84
450,4,2:22.0,,J. Tatum misses 2-pt layup from 3 ft (block by C. Zeller),81,84
451,4,2:18.0,Defensive rebound by M. Kidd-Gilchrist,,81,84
452,4,1:59.0,M. Kidd-Gilchrist misses 2-pt jump shot from 19 ft,,81,84
453,4,1:55.0,Offensive rebound by C. Zeller,,81,84
454,4,1:54.0,K. Walker misses 3-pt jump shot from 27 ft,,81,84
455,4,1:52.0,,Defensive rebound by M. Morris,81,84
456,4,1:30.0,,J. Tatum makes 2-pt layup from 2 ft (assist by M. Smart),81,86
457,4,1:20.0,Shooting foul by J. Tatum (drawn by K. Walker),,81,86
458,4,1:20.0,K. Walker misses free throw 1 of 2,,81,86
459,4,1:20.0,Offensive rebound by Team,,81,86
460,4,1:20.0,K. Walker makes free throw 2 of 2,,82,86
461,4,0:58.0,,J. Tatum misses 2-pt layup from 2 ft,82,86
462,4,0:54.0,,Offensive rebound by J. Brown,82,86
463,4,0:52.0,,M. Morris misses 3-pt jump shot from 27 ft,82,86
464,4,0:48.0,Defensive rebound by K. Walker,,82,86
465,4,0:45.0,K. Walker makes 2-pt layup from 1 ft,,84,86
466,4,0:45.0,Shooting foul by J. Brown (drawn by K. Walker),,84,86
467,4,0:45.0,,A. Baynes enters the game for J. Brown,84,86
468,4,0:45.0,D. Howard enters the game for C. Zeller,,84,86
469,4,0:45.0,K. Walker makes free throw 1 of 1,,85,86
470,4,0:45.0,,Boston full timeout,85,86
471,4,0:45.0,,J. Brown enters the game for A. Baynes,85,86
472,4,0:45.0,C. Zeller enters the game for D. Howard,,85,86
473,4,0:23.0,,M. Morris makes 2-pt jump shot from 20 ft (assist by T. Rozier),85,88
474,4,0:23.0,Charlotte full timeout,,85,88
475,4,0:23.0,M. Monk enters the game for M. Williams,,85,88
476,4,0:23.0,F. Kaminsky enters the game for M. Kidd-Gilchrist,,85,88
477,4,0:17.0,K. Walker makes 2-pt layup from 1 ft,,87,88
478,4,0:15.0,,Boston full timeout,87,88
479,4,0:15.0,,S. Larkin enters the game for J. Brown,87,88
480,4,0:15.0,M. Williams enters the game for M. Monk,,87,88
481,4,0:15.0,M. Kidd-Gilchrist enters the game for F. Kaminsky,,87,88
482,4,0:14.0,,Turnover by T. Rozier (step out of bounds),87,88
483,4,0:14.0,M. Monk enters the game for M. Kidd-Gilchrist,,87,88
484,4,0:14.0,,J. Brown enters the game for S. Larkin,87,88
485,4,0:05.0,K. Walker misses 2-pt jump shot from 18 ft,,87,88
486,4,0:03.0,,Defensive rebound by T. Rozier,87,88
487,4,0:03.0,,Personal take foul by K. Walker (drawn by T. Rozier),87,88
488,4,0:03.0,,T. Rozier makes free throw 1 of 2,87,89
489,4,0:03.0,D. Howard enters the game for M. Monk,,87,89
490,4,0:03.0,M. Kidd-Gilchrist enters the game for C. Zeller,,87,89
491,4,0:03.0,,T. Rozier makes free throw 2 of 2,87,90
492,4,0:03.0,Charlotte full timeout,,87,90
493,4,0:03.0,,S. Ojeleye enters the game for T. Rozier,87,90
494,4,0:03.0,F. Kaminsky enters the game for M. Williams,,87,90
495,4,0:03.0,M. Monk enters the game for M. Kidd-Gilchrist,,87,90
496,4,0:00.0,K. Walker misses 3-pt jump shot from 85 ft,,87,90
497,4,0:00.0,Offensive rebound by Team,,87,90
