,QUARTER,TIME_REMAINING,BOSTON_ACTION,MIAMI_ACTION,BOSTON_SCORE,MIAMI_SCORE
388,4,3:38.0,,Turnover by J. Winslow (bad pass; steal by J. Tatum),89,91
389,4,3:34.0,Turnover by J. Tatum (out of bounds lost ball),,89,91
390,4,3:34.0,K. Irving enters the game for J. Brown,,89,91
391,4,3:16.0,,G. Dragić misses 2-pt jump shot from 9 ft,89,91
392,4,3:15.0,Defensive rebound by M. Smart,,89,91
393,4,3:14.0,,Loose ball foul by J. Winslow (drawn by M. Smart),89,91
394,4,3:14.0,M. Smart misses free throw 1 of 2,,89,91
395,4,3:14.0,Offensive rebound by Team,,89,91
396,4,3:14.0,M. Smart makes free throw 2 of 2,,90,91
397,4,2:56.0,,D. Waiters makes 3-pt jump shot from 23 ft,90,94
398,4,2:34.0,Shooting foul by H. Whiteside (drawn by A. Horford),,90,94
399,4,2:34.0,A. Horford misses free throw 1 of 2,,90,94
400,4,2:34.0,Offensive rebound by Team,,90,94
401,4,2:34.0,,T. Johnson enters the game for J. Winslow,90,94
402,4,2:34.0,J. Brown enters the game for T. Rozier,,90,94
403,4,2:34.0,A. Horford misses free throw 2 of 2,,90,94
404,4,2:31.0,,Defensive rebound by H. Whiteside,90,94
405,4,2:12.0,,D. Waiters makes 3-pt jump shot from 22 ft,90,97
406,4,2:00.0,K. Irving makes 2-pt layup from 1 ft,,92,97
407,4,1:51.0,,Personal foul by J. Brown (drawn by D. Waiters),92,97
408,4,1:35.0,,D. Waiters misses 3-pt jump shot from 26 ft,92,97
409,4,1:33.0,Defensive rebound by J. Brown,,92,97
410,4,1:32.0,Turnover by J. Brown (bad pass),,92,97
411,4,1:11.0,,D. Waiters misses 2-pt jump shot from 5 ft,92,97
412,4,1:10.0,,Offensive rebound by H. Whiteside,92,97
413,4,1:10.0,,H. Whiteside makes 2-pt layup at rim,92,99
414,4,1:10.0,Boston full timeout,,92,99
415,4,1:10.0,,J. Winslow enters the game for T. Johnson,92,99
416,4,1:10.0,T. Rozier enters the game for J. Brown,,92,99
417,4,0:58.0,K. Irving makes 2-pt layup from 1 ft,,94,99
418,4,0:38.0,,D. Waiters misses 3-pt jump shot from 25 ft,94,99
419,4,0:37.0,,Offensive rebound by Team,94,99
420,4,0:37.0,,Miami full timeout,94,99
421,4,0:35.0,,D. Waiters makes 2-pt dunk from 1 ft (assist by J. Richardson),94,101
422,4,0:29.0,K. Irving misses 2-pt jump shot from 9 ft,,94,101
423,4,0:29.0,Offensive rebound by K. Irving,,94,101
424,4,0:29.0,K. Irving makes 2-pt layup from 9 ft,,96,101
425,4,0:28.0,,Personal foul by T. Rozier (drawn by G. Dragić),96,101
426,4,0:28.0,,Personal foul by T. Rozier (drawn by G. Dragić),96,101
427,4,0:28.0,,G. Dragić makes free throw 1 of 2,96,102
428,4,0:28.0,J. Brown enters the game for M. Smart,,96,102
429,4,0:28.0,,G. Dragić makes free throw 2 of 2,96,103
430,4,0:23.0,K. Irving makes 2-pt layup from 1 ft,,98,103
431,4,0:23.0,,Personal foul by J. Brown (drawn by G. Dragić),98,103
432,4,0:23.0,M. Smart enters the game for J. Brown,,98,103
433,4,0:23.0,,G. Dragić misses free throw 1 of 2,98,103
434,4,0:23.0,,Offensive rebound by Team,98,103
435,4,0:23.0,,G. Dragić makes free throw 2 of 2,98,104
436,4,0:12.0,T. Rozier misses 3-pt jump shot from 24 ft,,98,104
437,4,0:05.0,,Defensive rebound by J. Winslow,98,104
