,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,NEW YORK_ACTION,SACRAMENTO_SCORE,NEW YORK_SCORE
378,4,5:57.0,,M. Beasley misses 2-pt jump shot from 8 ft,76,103
379,4,5:55.0,Defensive rebound by Team,,76,103
380,4,5:47.0,K. Koufos misses 2-pt layup from 6 ft (block by M. Beasley),,76,103
381,4,5:44.0,,Defensive rebound by W. Hernangómez,76,103
382,4,5:42.0,,D. McDermott makes 2-pt layup from 1 ft (assist by D. Dotson),76,105
383,4,5:34.0,Personal foul by D. McDermott (drawn by K. Koufos),,76,105
384,4,5:34.0,J. Jackson enters the game for K. Koufos,,76,105
385,4,5:22.0,B. Hield makes 3-pt jump shot from 26 ft (assist by S. Labissière),,79,105
386,4,5:05.0,,D. McDermott makes 2-pt jump shot from 9 ft,79,107
387,4,4:46.0,S. Labissière makes 2-pt jump shot from 16 ft (assist by F. Mason),,81,107
388,4,4:33.0,,D. Dotson misses 2-pt jump shot from 11 ft,81,107
389,4,4:30.0,Defensive rebound by B. Hield,,81,107
390,4,4:23.0,S. Labissière makes 2-pt jump shot from 9 ft (assist by B. Hield),,83,107
391,4,4:10.0,,Personal foul by S. Labissière (drawn by W. Hernangómez),83,107
392,4,4:10.0,,F. Ntilikina enters the game for J. Jack,83,107
393,4,4:00.0,,Turnover by W. Hernangómez (lost ball; steal by D. Fox),83,107
394,4,3:54.0,B. Hield misses 2-pt layup from 1 ft (block by D. McDermott),,83,107
395,4,3:51.0,,Defensive rebound by M. Beasley,83,107
396,4,3:47.0,,M. Beasley makes 2-pt layup from 2 ft,83,109
397,4,3:28.0,Shooting foul by W. Hernangómez (drawn by S. Labissière),,83,109
398,4,3:28.0,S. Labissière makes free throw 1 of 2,,84,109
399,4,3:28.0,S. Labissière makes free throw 2 of 2,,85,109
400,4,3:07.0,,M. Beasley makes 2-pt layup from 7 ft,85,111
401,4,3:00.0,Personal foul by W. Hernangómez (drawn by F. Mason),,85,111
402,4,3:00.0,F. Mason makes free throw 1 of 2,,86,111
403,4,3:00.0,F. Mason makes free throw 2 of 2,,87,111
404,4,2:45.0,,Turnover by M. Beasley (bad pass; steal by F. Mason),87,111
405,4,2:40.0,Turnover by F. Mason (lost ball; steal by F. Ntilikina),,87,111
406,4,2:36.0,,D. Dotson makes 2-pt jump shot from 22 ft (assist by W. Hernangómez),87,113
407,4,2:17.0,D. Fox misses 2-pt jump shot from 11 ft,,87,113
408,4,2:16.0,Offensive rebound by S. Labissière,,87,113
409,4,2:16.0,S. Labissière makes 2-pt layup at rim,,89,113
410,4,2:00.0,Offensive charge foul by W. Hernangómez (drawn by S. Labissière),,89,113
411,4,2:00.0,,Turnover by W. Hernangómez (offensive foul),89,113
412,4,2:00.0,Sacramento full timeout,,89,113
413,4,1:49.0,J. Jackson misses 3-pt jump shot from 25 ft,,89,113
414,4,1:49.0,,Defensive rebound by D. Dotson,89,113
415,4,1:31.0,,Personal foul by D. Fox (drawn by M. Beasley),89,113
416,4,1:21.0,,D. Dotson makes 3-pt jump shot from 25 ft (assist by F. Ntilikina),89,116
417,4,1:11.0,Shooting foul by D. Dotson (drawn by S. Labissière),,89,116
418,4,1:11.0,S. Labissière makes free throw 1 of 2,,90,116
419,4,1:11.0,S. Labissière makes free throw 2 of 2,,91,116
420,4,0:58.0,,W. Hernangómez misses 2-pt hook shot from 5 ft,91,116
421,4,0:56.0,Defensive rebound by S. Labissière,,91,116
422,4,0:53.0,Turnover by J. Jackson (step out of bounds),,91,116
423,4,0:36.0,,D. Dotson misses 3-pt jump shot from 29 ft,91,116
424,4,0:33.0,Defensive rebound by B. Hield,,91,116
425,4,0:22.0,F. Mason misses 2-pt layup from 2 ft,,91,116
426,4,0:20.0,Offensive rebound by S. Labissière,,91,116
427,4,0:18.0,Turnover by S. Labissière (lost ball; steal by F. Ntilikina),,91,116
428,4,0:15.0,,W. Hernangómez makes 2-pt dunk from 1 ft (assist by F. Ntilikina),91,118
