,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,WASHINGTON_ACTION,CLEVELAND_SCORE,WASHINGTON_SCORE
399,4,4:44.0,L. James misses 2-pt layup from 2 ft,,118,111
400,4,4:40.0,Offensive rebound by L. James,,118,111
401,4,4:40.0,L. James misses 2-pt layup at rim (block by J. Wall),,118,111
402,4,4:40.0,,Defensive rebound by J. Wall,118,111
403,4,4:39.0,Offensive charge foul by K. Oubre (drawn by D. Wade),,118,111
404,4,4:39.0,,Turnover by K. Oubre (offensive foul),118,111
405,4,4:39.0,J. Crowder enters the game for D. Wade,,118,111
406,4,4:39.0,D. Rose enters the game for K. Love,,118,111
407,4,4:21.0,J. Smith misses 2-pt jump shot from 17 ft,,118,111
408,4,4:16.0,,Defensive rebound by J. Wall,118,111
409,4,4:07.0,,J. Wall misses 3-pt jump shot from 25 ft,118,111
410,4,4:02.0,Defensive rebound by L. James,,118,111
411,4,3:43.0,L. James makes 2-pt layup at rim,,120,111
412,4,3:43.0,,Washington full timeout,120,111
413,4,3:34.0,,Shooting foul by J. Crowder (drawn by B. Beal),120,111
414,4,3:34.0,,B. Beal makes free throw 1 of 2,120,112
415,4,3:34.0,,B. Beal makes free throw 2 of 2,120,113
416,4,3:12.0,D. Rose misses 3-pt jump shot from 22 ft,,120,113
417,4,3:10.0,Offensive rebound by L. James,,120,113
418,4,3:10.0,Personal foul by K. Oubre (drawn by L. James),,120,113
419,4,2:53.0,L. James makes 3-pt jump shot from 29 ft,,123,113
420,4,2:41.0,,Turnover by B. Beal (bad pass),123,113
421,4,2:18.0,L. James makes 2-pt layup from 1 ft,,125,113
422,4,2:13.0,,K. Oubre misses 2-pt layup from 1 ft,125,113
423,4,2:13.0,,Offensive rebound by Team,125,113
424,4,2:05.0,,B. Beal makes 2-pt jump shot from 14 ft,125,115
425,4,2:05.0,,Shooting foul by J. Smith (drawn by B. Beal),125,115
426,4,2:05.0,,B. Beal makes free throw 1 of 1,125,116
427,4,1:45.0,L. James misses 2-pt jump shot from 18 ft,,125,116
428,4,1:42.0,,Defensive rebound by K. Oubre,125,116
429,4,1:33.0,,B. Beal makes 2-pt layup from 1 ft (assist by J. Wall),125,118
430,4,1:33.0,Cleveland full timeout,,125,118
431,4,1:33.0,K. Korver enters the game for J. Green,,125,118
432,4,1:09.0,L. James misses 2-pt jump shot from 12 ft,,125,118
433,4,1:09.0,Offensive rebound by Team,,125,118
434,4,1:09.0,Turnover by Team (shot clock),,125,118
435,4,1:09.0,J. Green enters the game for K. Korver,,125,118
436,4,1:03.0,,Shooting foul by J. Crowder (drawn by J. Wall),125,118
437,4,1:03.0,,J. Wall misses free throw 1 of 2,125,118
438,4,1:03.0,,Offensive rebound by Team,125,118
439,4,1:03.0,K. Korver enters the game for J. Green,,125,118
440,4,1:03.0,,J. Wall makes free throw 2 of 2,125,119
441,4,0:52.0,L. James makes 2-pt jump shot from 6 ft (assist by D. Rose),,127,119
442,4,0:52.0,Shooting foul by O. Porter (drawn by L. James),,127,119
443,4,0:52.0,J. Green enters the game for K. Korver,,127,119
444,4,0:52.0,L. James makes free throw 1 of 1,,128,119
445,4,0:47.0,,B. Beal misses 3-pt jump shot from 25 ft,128,119
446,4,0:42.0,Defensive rebound by J. Green,,128,119
447,4,0:39.0,J. Crowder makes 2-pt layup at rim (assist by L. James),,130,119
448,4,0:23.0,,K. Oubre makes 3-pt jump shot from 27 ft (assist by B. Beal),130,122
