,QUARTER,TIME_REMAINING,UTAH_ACTION,LA CLIPPERS_ACTION,UTAH_SCORE,LA CLIPPERS_SCORE
383,4,6:50.0,,B. Griffin misses 2-pt layup from 2 ft (block by E. Udoh),74,83
384,4,6:50.0,Defensive rebound by D. Favors,,74,83
385,4,6:39.0,D. Mitchell makes 2-pt layup from 1 ft,,76,83
386,4,6:38.0,,LA Clippers full timeout,76,83
387,4,6:38.0,R. Gobert enters the game for R. Neto,,76,83
388,4,6:38.0,R. Rubio enters the game for E. Udoh,,76,83
389,4,6:14.0,,B. Griffin makes 3-pt jump shot from 25 ft (assist by D. Gallinari),76,86
390,4,5:58.0,D. Mitchell makes 2-pt jump shot from 8 ft (assist by R. Gobert),,78,86
391,4,5:33.0,,A. Rivers makes 2-pt layup from 1 ft,78,88
392,4,5:10.0,D. Favors makes 2-pt jump shot from 19 ft (assist by D. Mitchell),,80,88
393,4,4:47.0,,Personal foul by R. O'Neale (drawn by D. Gallinari),80,88
394,4,4:47.0,T. Sefolosha enters the game for R. O'Neale,,80,88
395,4,4:35.0,,B. Griffin misses 3-pt jump shot from 26 ft,80,88
396,4,4:32.0,Defensive rebound by R. Rubio,,80,88
397,4,4:28.0,D. Favors makes 2-pt dunk from 1 ft (assist by R. Gobert),,82,88
398,4,4:04.0,,P. Beverley makes 2-pt hook shot from 5 ft,82,90
399,4,3:45.0,Turnover by D. Favors (lost ball; steal by D. Gallinari),,82,90
400,4,3:23.0,,A. Rivers makes 3-pt jump shot from 26 ft (assist by D. Gallinari),82,93
401,4,3:22.0,Utah full timeout,,82,93
402,4,3:22.0,J. Johnson enters the game for D. Favors,,82,93
403,4,3:07.0,Turnover by D. Mitchell (lost ball; steal by D. Jordan),,82,93
404,4,2:49.0,,D. Gallinari makes 2-pt jump shot from 16 ft (assist by P. Beverley),82,95
405,4,2:21.0,T. Sefolosha makes 2-pt jump shot from 20 ft (assist by R. Rubio),,84,95
406,4,1:58.0,,P. Beverley makes 3-pt jump shot from 26 ft,84,98
407,4,1:45.0,Turnover by D. Mitchell (lost ball; steal by P. Beverley),,84,98
408,4,1:40.0,,D. Jordan makes 2-pt dunk from 5 ft (assist by B. Griffin),84,100
409,4,1:40.0,Utah full timeout,,84,100
410,4,1:40.0,R. Neto enters the game for R. Rubio,,84,100
411,4,1:40.0,E. Udoh enters the game for T. Sefolosha,,84,100
412,4,1:40.0,R. O'Neale enters the game for R. Gobert,,84,100
413,4,1:40.0,J. Jerebko enters the game for J. Johnson,,84,100
414,4,1:26.0,R. Neto misses 2-pt jump shot from 13 ft,,84,100
415,4,1:24.0,,Defensive rebound by B. Griffin,84,100
416,4,1:11.0,,Turnover by D. Gallinari (traveling),84,100
417,4,1:04.0,D. Mitchell misses 2-pt jump shot from 13 ft,,84,100
418,4,1:00.0,,Defensive rebound by D. Jordan,84,100
419,4,0:41.0,,P. Beverley misses 2-pt jump shot from 16 ft,84,100
420,4,0:41.0,,Offensive rebound by D. Jordan,84,100
421,4,0:21.0,,B. Griffin makes 2-pt jump shot from 3 ft,84,102
