,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MINNESOTA_ACTION,NEW ORLEANS_SCORE,MINNESOTA_SCORE
388,4,5:18.0,A. Davis makes 2-pt dunk at rim (assist by R. Rondo),,97,107
389,4,4:53.0,,J. Butler misses 2-pt jump shot from 12 ft,97,107
390,4,4:51.0,Defensive rebound by A. Davis,,97,107
391,4,4:47.0,A. Davis misses 3-pt jump shot from 25 ft,,97,107
392,4,4:45.0,,Defensive rebound by Team,97,107
393,4,4:32.0,,J. Butler makes 2-pt jump shot from 4 ft,97,109
394,4,4:21.0,J. Holiday makes 2-pt layup from 3 ft,,99,109
395,4,4:03.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by J. Butler),99,112
396,4,3:38.0,Turnover by I. Clark (bad pass; steal by J. Butler),,99,112
397,4,3:35.0,,J. Butler makes 2-pt dunk from 1 ft,99,114
398,4,3:35.0,New Orleans full timeout,,99,114
399,4,3:22.0,R. Rondo makes 2-pt layup from 1 ft,,101,114
400,4,2:53.0,,J. Butler misses 2-pt jump shot from 17 ft,101,114
401,4,2:49.0,Defensive rebound by N. Mirotić,,101,114
402,4,2:44.0,I. Clark misses 2-pt jump shot from 20 ft,,101,114
403,4,2:41.0,Offensive rebound by N. Mirotić,,101,114
404,4,2:39.0,J. Holiday misses 3-pt jump shot from 24 ft,,101,114
405,4,2:39.0,,Defensive rebound by K. Towns,101,114
406,4,2:27.0,,A. Wiggins misses 2-pt layup at rim,101,114
407,4,2:25.0,Defensive rebound by J. Holiday,,101,114
408,4,2:23.0,I. Clark misses 3-pt jump shot from 24 ft,,101,114
409,4,2:20.0,Offensive rebound by I. Clark,,101,114
410,4,2:11.0,N. Mirotić misses 3-pt jump shot from 24 ft,,101,114
411,4,2:11.0,,Defensive rebound by A. Wiggins,101,114
412,4,1:48.0,,J. Butler misses 2-pt jump shot from 19 ft (block by J. Holiday),101,114
413,4,1:47.0,,Offensive rebound by Team,101,114
414,4,1:47.0,,Turnover by Team (shot clock),101,114
415,4,1:47.0,C. Cooke enters the game for J. Holiday,,101,114
416,4,1:47.0,M. James enters the game for A. Davis,,101,114
417,4,1:47.0,C. Diallo enters the game for R. Rondo,,101,114
418,4,1:35.0,C. Diallo makes 2-pt jump shot from 15 ft (assist by N. Mirotić),,103,114
419,4,1:16.0,,K. Towns misses 2-pt layup from 3 ft,103,114
420,4,1:15.0,,Offensive rebound by K. Towns,103,114
421,4,1:14.0,,K. Towns misses 2-pt layup from 1 ft,103,114
422,4,1:14.0,Defensive rebound by C. Cooke,,103,114
423,4,1:03.0,Turnover by N. Mirotić (lost ball; steal by J. Teague),,103,114
424,4,0:57.0,,A. Wiggins makes 2-pt layup from 1 ft,103,116
425,4,0:53.0,I. Clark misses 3-pt jump shot from 25 ft,,103,116
426,4,0:51.0,Offensive rebound by Team,,103,116
427,4,0:51.0,,G. Dieng enters the game for J. Teague,103,116
428,4,0:51.0,,M. Georges-Hunt enters the game for J. Butler,103,116
429,4,0:51.0,,A. Brooks enters the game for K. Towns,103,116
430,4,0:50.0,C. Diallo makes 2-pt jump shot from 12 ft (assist by M. James),,105,116
431,4,0:36.0,,G. Dieng makes 2-pt jump shot from 21 ft (assist by A. Brooks),105,118
432,4,0:28.0,N. Mirotić makes 2-pt layup from 1 ft (assist by M. James),,107,118
433,4,0:28.0,Shooting foul by T. Gibson (drawn by N. Mirotić),,107,118
434,4,0:28.0,N. Mirotić misses free throw 1 of 1,,107,118
435,4,0:27.0,,Defensive rebound by T. Gibson,107,118
436,4,0:04.0,,Turnover by Team (shot clock),107,118
437,4,0:00.0,C. Cooke misses 3-pt jump shot from 32 ft,,107,118
438,4,0:00.0,Offensive rebound by Team,,107,118
