,QUARTER,TIME_REMAINING,DENVER_ACTION,UTAH_ACTION,DENVER_SCORE,UTAH_SCORE
383,4,2:51.0,Defensive rebound by N. Jokić,,88,104
384,4,2:42.0,W. Barton makes 2-pt jump shot from 18 ft,,90,104
385,4,2:16.0,,R. Rubio misses 3-pt jump shot from 24 ft,90,104
386,4,2:14.0,Defensive rebound by N. Jokić,,90,104
387,4,1:58.0,Turnover by P. Millsap (lost ball; steal by D. Favors),,90,104
388,4,1:55.0,,T. Sefolosha makes 2-pt layup from 2 ft (assist by D. Favors),90,106
389,4,1:39.0,W. Barton misses 2-pt jump shot from 14 ft,,90,106
390,4,1:36.0,,Defensive rebound by R. Rubio,90,106
391,4,1:31.0,,D. Favors misses 2-pt layup from 2 ft,90,106
392,4,1:31.0,Defensive rebound by N. Jokić,,90,106
393,4,1:31.0,Denver full timeout,,90,106
394,4,1:31.0,T. Lyles enters the game for P. Millsap,,90,106
395,4,1:31.0,E. Mudiay enters the game for W. Barton,,90,106
396,4,1:31.0,J. Hernangómez enters the game for G. Harris,,90,106
397,4,1:31.0,J. Murray enters the game for N. Jokić,,90,106
398,4,1:31.0,M. Beasley enters the game for W. Chandler,,90,106
399,4,1:09.0,Turnover by M. Beasley (lost ball; steal by R. Rubio),,90,106
400,4,0:47.0,,T. Sefolosha misses 2-pt layup from 1 ft,90,106
401,4,0:45.0,Defensive rebound by M. Beasley,,90,106
402,4,0:42.0,E. Mudiay makes 3-pt jump shot from 25 ft (assist by M. Beasley),,93,106
403,4,0:24.0,,Offensive foul by R. Rubio (drawn by M. Beasley),93,106
404,4,0:24.0,,Turnover by R. Rubio (offensive foul),93,106
405,4,0:18.0,E. Mudiay makes 3-pt jump shot from 24 ft,,96,106
