,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BOSTON_ACTION,CHARLOTTE_SCORE,BOSTON_SCORE
379,4,3:22.0,Offensive rebound by W. Hernangómez,,100,127
380,4,3:22.0,W. Hernangómez misses 2-pt layup from 2 ft,,100,127
381,4,3:21.0,Offensive rebound by W. Hernangómez,,100,127
382,4,3:20.0,Shooting foul by S. Larkin (drawn by W. Hernangómez),,100,127
383,4,3:20.0,W. Hernangómez misses free throw 1 of 2,,100,127
384,4,3:20.0,Offensive rebound by Team,,100,127
385,4,3:20.0,W. Hernangómez misses free throw 2 of 2,,100,127
386,4,3:18.0,,Defensive rebound by S. Ojeleye,100,127
387,4,3:02.0,,A. Nader misses 2-pt layup from 4 ft,100,127
388,4,2:59.0,Defensive rebound by W. Hernangómez,,100,127
389,4,2:52.0,T. Graham makes 2-pt jump shot from 16 ft (assist by J. Stone),,102,127
390,4,2:34.0,,T. Rozier makes 3-pt jump shot from 27 ft (assist by G. Monroe),102,130
391,4,2:19.0,M. Monk misses 3-pt jump shot from 25 ft,,102,130
392,4,2:15.0,,Defensive rebound by T. Rozier,102,130
393,4,2:07.0,,S. Ojeleye makes 2-pt jump shot from 19 ft,102,132
394,4,2:05.0,Charlotte full timeout,,102,132
395,4,1:53.0,D. Bacon makes 2-pt dunk at rim,,104,132
396,4,1:37.0,,Turnover by A. Nader (traveling),104,132
397,4,1:28.0,D. Bacon makes 2-pt jump shot from 16 ft,,106,132
398,4,1:16.0,,T. Rozier makes 2-pt jump shot from 7 ft,106,134
399,4,1:03.0,Shooting foul by T. Rozier (drawn by W. Hernangómez),,106,134
400,4,1:03.0,W. Hernangómez misses free throw 1 of 2,,106,134
401,4,1:03.0,Offensive rebound by Team,,106,134
402,4,1:03.0,W. Hernangómez misses free throw 2 of 2,,106,134
403,4,1:01.0,,Defensive rebound by G. Monroe,106,134
404,4,0:49.0,,S. Larkin misses 2-pt layup from 3 ft,106,134
405,4,0:47.0,Defensive rebound by W. Hernangómez,,106,134
406,4,0:36.0,M. Monk misses 2-pt jump shot from 21 ft,,106,134
407,4,0:34.0,,Defensive rebound by A. Nader,106,134
408,4,0:11.0,,Turnover by Team (shot clock),106,134
