,QUARTER,TIME_REMAINING,DETROIT_ACTION,LA CLIPPERS_ACTION,DETROIT_SCORE,LA CLIPPERS_SCORE
389,4,7:43.0,,L. Williams makes 2-pt jump shot from 19 ft,80,78
390,4,7:20.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by R. Jackson),,83,78
391,4,6:58.0,,P. Beverley makes 3-pt jump shot from 24 ft (assist by L. Williams),83,81
392,4,6:45.0,Offensive foul by R. Jackson (drawn by P. Beverley),,83,81
393,4,6:45.0,Turnover by R. Jackson (offensive foul),,83,81
394,4,6:45.0,,A. Rivers enters the game for L. Williams,83,81
395,4,6:25.0,,A. Rivers misses 3-pt jump shot from 22 ft,83,81
396,4,6:21.0,Defensive rebound by A. Tolliver,,83,81
397,4,6:14.0,R. Jackson misses 2-pt jump shot from 18 ft,,83,81
398,4,6:10.0,,Defensive rebound by D. Jordan,83,81
399,4,6:06.0,,D. Gallinari misses 3-pt jump shot from 26 ft,83,81
400,4,6:02.0,Defensive rebound by A. Drummond,,83,81
401,4,5:55.0,A. Tolliver makes 2-pt layup at rim (assist by R. Jackson),,85,81
402,4,5:31.0,,Turnover by D. Gallinari (bad pass; steal by R. Jackson),85,81
403,4,5:25.0,L. Galloway misses 3-pt jump shot from 26 ft,,85,81
404,4,5:22.0,Offensive rebound by A. Tolliver,,85,81
405,4,5:22.0,A. Tolliver makes 2-pt dunk at rim,,87,81
406,4,5:22.0,,LA Clippers full timeout,87,81
407,4,5:08.0,,Personal foul by L. Galloway (drawn by B. Griffin),87,81
408,4,4:57.0,,P. Beverley makes 3-pt jump shot from 28 ft,87,84
409,4,4:33.0,Turnover by R. Jackson (lost ball; steal by P. Beverley),,87,84
410,4,4:16.0,,P. Beverley misses 2-pt layup from 1 ft,87,84
411,4,4:13.0,Defensive rebound by L. Galloway,,87,84
412,4,4:10.0,R. Jackson misses 2-pt layup from 1 ft (block by D. Jordan),,87,84
413,4,4:09.0,Offensive rebound by Team,,87,84
414,4,4:09.0,A. Bradley enters the game for L. Galloway,,87,84
415,4,3:58.0,A. Bradley misses 2-pt layup from 1 ft (block by D. Jordan),,87,84
416,4,3:58.0,Offensive rebound by Team,,87,84
417,4,3:52.0,Turnover by R. Jackson (bad pass; steal by A. Rivers),,87,84
418,4,3:34.0,,B. Griffin misses 2-pt layup from 3 ft (block by A. Tolliver),87,84
419,4,3:30.0,,Offensive rebound by D. Jordan,87,84
420,4,3:27.0,,P. Beverley misses 2-pt jump shot from 20 ft,87,84
421,4,3:23.0,,Offensive rebound by D. Jordan,87,84
422,4,3:23.0,,D. Jordan misses 2-pt layup at rim,87,84
423,4,3:22.0,Defensive rebound by A. Drummond,,87,84
424,4,3:19.0,A. Tolliver makes 3-pt jump shot from 23 ft (assist by A. Bradley),,90,84
425,4,2:53.0,,A. Rivers misses 2-pt layup from 2 ft (block by A. Drummond),90,84
426,4,2:53.0,Defensive rebound by S. Johnson,,90,84
427,4,2:44.0,A. Bradley misses 3-pt jump shot from 24 ft,,90,84
428,4,2:44.0,,Defensive rebound by B. Griffin,90,84
429,4,2:37.0,,Turnover by B. Griffin (turnover; steal by A. Tolliver),90,84
430,4,2:37.0,Personal foul by B. Griffin (drawn by R. Jackson),,90,84
431,4,2:25.0,Personal foul by D. Gallinari (drawn by S. Johnson),,90,84
432,4,2:25.0,,L. Williams enters the game for D. Gallinari,90,84
433,4,2:18.0,R. Jackson makes 2-pt jump shot from 13 ft,,92,84
434,4,1:53.0,,P. Beverley misses 2-pt jump shot from 19 ft,92,84
435,4,1:47.0,Defensive rebound by A. Drummond,,92,84
436,4,1:37.0,R. Jackson misses 2-pt jump shot from 15 ft,,92,84
437,4,1:37.0,,Defensive rebound by D. Jordan,92,84
438,4,1:37.0,,LA Clippers full timeout,92,84
439,4,1:37.0,,D. Gallinari enters the game for D. Jordan,92,84
440,4,1:27.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by A. Rivers),92,87
441,4,1:03.0,R. Jackson misses 2-pt jump shot from 19 ft,,92,87
442,4,1:03.0,Offensive rebound by Team,,92,87
443,4,1:03.0,Turnover by Team (shot clock),,92,87
444,4,0:54.0,,D. Gallinari misses 2-pt dunk from 1 ft,92,87
445,4,0:50.0,Defensive rebound by A. Bradley,,92,87
446,4,0:32.0,Personal foul by L. Williams (drawn by A. Drummond),,92,87
447,4,0:32.0,,S. Thornwell enters the game for L. Williams,92,87
448,4,0:32.0,,W. Johnson enters the game for D. Gallinari,92,87
449,4,0:32.0,T. Harris enters the game for A. Drummond,,92,87
450,4,0:32.0,Detroit full timeout,,92,87
451,4,0:32.0,A. Drummond enters the game for S. Johnson,,92,87
452,4,0:30.0,Personal take foul by P. Beverley (drawn by R. Jackson),,92,87
453,4,0:30.0,S. Johnson enters the game for T. Harris,,92,87
454,4,0:30.0,R. Jackson makes free throw 2 of 2,,93,87
455,4,0:30.0,R. Jackson makes free throw 1 of 2,,94,87
456,4,0:30.0,,LA Clippers full timeout,94,87
457,4,0:30.0,,L. Williams enters the game for S. Thornwell,94,87
458,4,0:30.0,,D. Jordan enters the game for A. Rivers,94,87
459,4,0:30.0,,D. Gallinari enters the game for W. Johnson,94,87
460,4,0:29.0,,D. Gallinari misses 3-pt jump shot from 25 ft,94,87
461,4,0:27.0,Defensive rebound by A. Bradley,,94,87
462,4,0:27.0,Personal take foul by P. Beverley (drawn by A. Bradley),,94,87
463,4,0:27.0,A. Bradley misses free throw 1 of 2,,94,87
464,4,0:27.0,Offensive rebound by Team,,94,87
465,4,0:27.0,A. Bradley makes free throw 2 of 2,,95,87
466,4,0:18.0,,Turnover by P. Beverley (bad pass; steal by A. Drummond),95,87
