,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,LA CLIPPERS_ACTION,LA LAKERS_SCORE,LA CLIPPERS_SCORE
380,4,9:17.0,J. Clarkson makes 3-pt jump shot from 26 ft,,99,93
381,4,9:15.0,,LA Clippers full timeout,99,93
382,4,8:59.0,,B. Griffin misses 2-pt dunk from 2 ft,99,93
383,4,8:57.0,Defensive rebound by C. Brewer,,99,93
384,4,8:56.0,Shooting foul by W. Johnson (drawn by K. Kuzma),,99,93
385,4,8:56.0,K. Kuzma makes free throw 1 of 2,,100,93
386,4,8:56.0,,D. Jordan enters the game for S. Dekker,100,93
387,4,8:56.0,,L. Williams enters the game for C. Williams,100,93
388,4,8:56.0,K. Kuzma makes free throw 2 of 2,,101,93
389,4,8:37.0,,A. Rivers makes 2-pt layup from 1 ft,101,95
390,4,8:15.0,C. Brewer makes 2-pt layup at rim (assist by K. Kuzma),,103,95
391,4,7:58.0,,Personal foul by C. Brewer (drawn by B. Griffin),103,95
392,4,7:52.0,,Shooting foul by K. Kuzma (drawn by A. Rivers),103,95
393,4,7:52.0,,A. Rivers makes free throw 1 of 2,103,96
394,4,7:52.0,,A. Rivers misses free throw 2 of 2,103,96
395,4,7:48.0,,Offensive rebound by A. Rivers,103,96
396,4,7:44.0,,L. Williams makes 3-pt jump shot from 23 ft (assist by A. Rivers),103,99
397,4,7:27.0,J. Clarkson misses 2-pt layup from 3 ft,,103,99
398,4,7:25.0,,Defensive rebound by B. Griffin,103,99
399,4,7:20.0,,Shooting foul by J. Hart (drawn by L. Williams),103,99
400,4,7:20.0,,L. Williams makes free throw 1 of 3,103,100
401,4,7:20.0,LA Lakers full timeout,,103,100
402,4,7:20.0,K. Caldwell-Pope enters the game for K. Kuzma,,103,100
403,4,7:20.0,L. Nance enters the game for C. Brewer,,103,100
404,4,7:20.0,B. Ingram enters the game for J. Hart,,103,100
405,4,7:20.0,,L. Williams makes free throw 2 of 3,103,101
406,4,7:20.0,,L. Williams makes free throw 3 of 3,103,102
407,4,7:05.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,103,102
408,4,7:02.0,,Defensive rebound by D. Jordan,103,102
409,4,6:45.0,,L. Williams misses 3-pt jump shot from 26 ft,103,102
410,4,6:43.0,Defensive rebound by K. Caldwell-Pope,,103,102
411,4,6:39.0,,Offensive charge foul by J. Randle (drawn by B. Griffin),103,102
412,4,6:39.0,Turnover by J. Randle (offensive foul),,103,102
413,4,6:22.0,,W. Johnson makes 2-pt jump shot from 17 ft (assist by B. Griffin),103,104
414,4,6:03.0,B. Ingram makes 2-pt layup from 2 ft (assist by J. Randle),,105,104
415,4,5:48.0,,B. Griffin makes 2-pt dunk at rim,105,106
416,4,5:25.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,105,106
417,4,5:21.0,,Defensive rebound by A. Rivers,105,106
418,4,5:13.0,,A. Rivers makes 2-pt layup from 1 ft,105,108
419,4,5:13.0,LA Lakers full timeout,,105,108
420,4,5:13.0,L. Ball enters the game for J. Clarkson,,105,108
421,4,5:01.0,K. Caldwell-Pope misses 2-pt jump shot from 2 ft,,105,108
422,4,4:58.0,,Defensive rebound by W. Johnson,105,108
423,4,4:53.0,,B. Griffin makes 2-pt layup at rim (assist by A. Rivers),105,110
424,4,4:43.0,L. Nance makes 2-pt layup from 1 ft,,107,110
425,4,4:43.0,Shooting foul by A. Rivers (drawn by L. Nance),,107,110
426,4,4:43.0,L. Nance makes free throw 1 of 1,,108,110
427,4,4:23.0,,B. Griffin misses 2-pt hook shot from 9 ft,108,110
428,4,4:22.0,,Offensive rebound by D. Jordan,108,110
429,4,4:20.0,,Shooting foul by B. Ingram (drawn by D. Jordan),108,110
430,4,4:20.0,,D. Jordan makes free throw 1 of 2,108,111
431,4,4:20.0,,D. Jordan makes free throw 2 of 2,108,112
432,4,4:00.0,B. Ingram makes 2-pt layup from 1 ft,,110,112
433,4,3:53.0,,LA Clippers full timeout,110,112
434,4,3:53.0,,S. Dekker enters the game for B. Griffin,110,112
435,4,3:42.0,,L. Williams makes 2-pt layup at rim,110,114
436,4,3:23.0,Shooting foul by W. Johnson (drawn by B. Ingram),,110,114
437,4,3:23.0,B. Ingram makes free throw 1 of 2,,111,114
438,4,3:23.0,B. Ingram misses free throw 2 of 2,,111,114
439,4,3:20.0,,Defensive rebound by D. Jordan,111,114
440,4,3:03.0,,D. Jordan misses 2-pt layup from 1 ft (block by B. Ingram),111,114
441,4,3:00.0,Defensive rebound by J. Randle,,111,114
442,4,2:56.0,B. Ingram makes 2-pt dunk from 3 ft (assist by L. Ball),,113,114
443,4,2:38.0,,L. Williams misses 2-pt jump shot from 20 ft,113,114
444,4,2:35.0,Defensive rebound by L. Ball,,113,114
445,4,2:24.0,Turnover by L. Ball (bad pass),,113,114
446,4,2:10.0,,A. Rivers misses 2-pt layup from 2 ft,113,114
447,4,2:07.0,Defensive rebound by B. Ingram,,113,114
448,4,2:03.0,L. Ball misses 3-pt jump shot from 25 ft,,113,114
449,4,2:03.0,,Defensive rebound by Team,113,114
450,4,2:03.0,Loose ball foul by J. Randle (drawn by L. Williams),,113,114
451,4,2:03.0,,L. Williams makes free throw 1 of 2,113,115
452,4,2:03.0,,L. Williams makes free throw 2 of 2,113,116
453,4,1:51.0,K. Caldwell-Pope misses 2-pt jump shot from 21 ft,,113,116
454,4,1:51.0,Offensive rebound by L. Ball,,113,116
455,4,1:46.0,J. Randle misses 3-pt jump shot from 26 ft,,113,116
456,4,1:46.0,,Defensive rebound by S. Dekker,113,116
457,4,1:28.0,,L. Williams misses 3-pt jump shot from 26 ft,113,116
458,4,1:28.0,Defensive rebound by B. Ingram,,113,116
459,4,1:21.0,B. Ingram misses 2-pt jump shot from 17 ft,,113,116
460,4,1:18.0,,Defensive rebound by D. Jordan,113,116
461,4,0:59.0,,A. Rivers misses 3-pt jump shot from 25 ft,113,116
462,4,0:56.0,Defensive rebound by K. Caldwell-Pope,,113,116
463,4,0:48.0,K. Caldwell-Pope makes 2-pt jump shot from 17 ft,,115,116
464,4,0:48.0,,LA Clippers full timeout,115,116
465,4,0:48.0,K. Kuzma enters the game for J. Randle,,115,116
466,4,0:32.0,,L. Williams makes 2-pt layup at rim,115,118
467,4,0:15.0,B. Ingram misses 3-pt jump shot from 23 ft,,115,118
468,4,0:11.0,,Defensive rebound by D. Jordan,115,118
469,4,0:11.0,,Personal take foul by L. Nance (drawn by L. Williams),115,118
470,4,0:11.0,,L. Williams makes free throw 1 of 2,115,119
471,4,0:11.0,,L. Williams makes free throw 2 of 2,115,120
472,4,0:11.0,LA Lakers full timeout,,115,120
473,4,0:11.0,,C. Williams enters the game for L. Williams,115,120
474,4,0:08.0,L. Ball misses 3-pt jump shot from 26 ft,,115,120
475,4,0:05.0,,Defensive rebound by C. Williams,115,120
