,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA LAKERS_ACTION,SACRAMENTO_SCORE,LA LAKERS_SCORE
379,4,9:16.0,B. Hield makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),,81,86
380,4,9:15.0,,LA Lakers full timeout,81,86
381,4,9:15.0,,L. Ball enters the game for J. Hart,81,86
382,4,9:15.0,,B. Ingram enters the game for T. Ennis,81,86
383,4,9:00.0,,K. Kuzma makes 2-pt hook shot from 4 ft (assist by J. Clarkson),81,88
384,4,8:43.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,81,88
385,4,8:35.0,Offensive rebound by K. Koufos,,81,88
386,4,8:35.0,K. Koufos misses 2-pt layup at rim,,81,88
387,4,8:33.0,,Defensive rebound by L. Nance,81,88
388,4,8:28.0,,K. Kuzma misses 3-pt jump shot from 26 ft,81,88
389,4,8:22.0,,Offensive rebound by L. Ball,81,88
390,4,8:11.0,,B. Ingram makes 2-pt dunk at rim (assist by L. Ball),81,90
391,4,7:55.0,B. Hield misses 2-pt jump shot from 18 ft,,81,90
392,4,7:50.0,,Defensive rebound by B. Ingram,81,90
393,4,7:29.0,,Turnover by J. Clarkson (bad pass; steal by G. Temple),81,90
394,4,7:23.0,Turnover by G. Temple (lost ball; steal by L. Ball),,81,90
395,4,7:18.0,,J. Clarkson misses 3-pt jump shot from 22 ft,81,90
396,4,7:15.0,,Offensive rebound by K. Kuzma,81,90
397,4,7:15.0,,K. Kuzma misses 2-pt layup at rim,81,90
398,4,7:15.0,Defensive rebound by Team,,81,90
399,4,6:59.0,K. Koufos makes 2-pt layup from 2 ft (assist by B. Bogdanović),,83,90
400,4,6:42.0,,L. Nance makes 2-pt dunk from 2 ft (assist by K. Kuzma),83,92
401,4,6:42.0,,Shooting foul by B. Hield (drawn by L. Nance),83,92
402,4,6:42.0,,L. Nance misses free throw 1 of 1,83,92
403,4,6:42.0,,K. Caldwell-Pope enters the game for J. Clarkson,83,92
404,4,6:42.0,D. Fox enters the game for B. Hield,,83,92
405,4,6:39.0,Offensive rebound by G. Temple,,83,92
406,4,6:29.0,Turnover by D. Fox (bad pass; steal by K. Kuzma),,83,92
407,4,6:29.0,,Turnover by B. Ingram (bad pass; steal by D. Fox),83,92
408,4,6:24.0,Shooting foul by K. Caldwell-Pope (drawn by B. Bogdanović),,83,92
409,4,6:24.0,B. Bogdanović misses free throw 1 of 2,,83,92
410,4,6:24.0,Offensive rebound by Team,,83,92
411,4,6:24.0,,J. Randle enters the game for L. Nance,83,92
412,4,6:24.0,B. Bogdanović makes free throw 2 of 2,,84,92
413,4,6:07.0,,Turnover by J. Randle (bad pass),84,92
414,4,5:49.0,S. Labissière misses 2-pt hook shot from 7 ft,,84,92
415,4,5:46.0,,Defensive rebound by J. Randle,84,92
416,4,5:28.0,,J. Randle makes 2-pt jump shot from 2 ft (assist by K. Kuzma),84,94
417,4,5:28.0,,Shooting foul by K. Koufos (drawn by J. Randle),84,94
418,4,5:28.0,,J. Randle makes free throw 1 of 1,84,95
419,4,5:15.0,D. Fox misses 3-pt jump shot from 23 ft,,84,95
420,4,5:11.0,,Defensive rebound by K. Caldwell-Pope,84,95
421,4,5:01.0,,Turnover by J. Randle (bad pass; steal by K. Koufos),84,95
422,4,5:01.0,Personal take foul by L. Ball (drawn by D. Fox),,84,95
423,4,5:01.0,Sacramento full timeout,,84,95
424,4,5:01.0,W. Cauley-Stein enters the game for S. Labissière,,84,95
425,4,4:47.0,W. Cauley-Stein misses 3-pt jump shot from 25 ft,,84,95
426,4,4:44.0,,Defensive rebound by L. Ball,84,95
427,4,4:32.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,84,95
428,4,4:27.0,Defensive rebound by K. Koufos,,84,95
429,4,4:23.0,D. Fox misses 2-pt jump shot from 16 ft,,84,95
430,4,4:23.0,,Defensive rebound by K. Kuzma,84,95
431,4,3:59.0,,Turnover by J. Randle (out of bounds lost ball),84,95
432,4,3:45.0,W. Cauley-Stein misses 2-pt hook shot from 10 ft,,84,95
433,4,3:42.0,,Defensive rebound by J. Randle,84,95
434,4,3:32.0,,K. Kuzma makes 2-pt layup from 1 ft (assist by B. Ingram),84,97
435,4,3:32.0,,Shooting foul by W. Cauley-Stein (drawn by K. Kuzma),84,97
436,4,3:32.0,B. Hield enters the game for G. Temple,,84,97
437,4,3:32.0,S. Labissière enters the game for K. Koufos,,84,97
438,4,3:32.0,,K. Kuzma misses free throw 1 of 1,84,97
439,4,3:28.0,Defensive rebound by W. Cauley-Stein,,84,97
440,4,3:13.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,84,97
441,4,3:08.0,,Defensive rebound by B. Ingram,84,97
442,4,2:54.0,,Turnover by B. Ingram (bad pass; steal by W. Cauley-Stein),84,97
443,4,2:45.0,B. Hield misses 2-pt jump shot from 6 ft,,84,97
444,4,2:42.0,,Defensive rebound by J. Randle,84,97
445,4,2:21.0,,Turnover by B. Ingram (lost ball; steal by D. Fox),84,97
446,4,2:16.0,D. Fox misses 2-pt layup at rim,,84,97
447,4,2:12.0,,Defensive rebound by J. Randle,84,97
448,4,2:08.0,,L. Ball misses 3-pt jump shot from 23 ft,84,97
449,4,2:03.0,Defensive rebound by B. Bogdanović,,84,97
450,4,1:48.0,B. Hield misses 2-pt layup from 2 ft,,84,97
451,4,1:48.0,Offensive rebound by S. Labissière,,84,97
452,4,1:47.0,S. Labissière makes 2-pt layup at rim,,86,97
453,4,1:47.0,,LA Lakers full timeout,86,97
454,4,1:23.0,,J. Randle misses 2-pt jump shot from 10 ft,86,97
455,4,1:18.0,,Offensive rebound by K. Kuzma,86,97
456,4,1:00.0,,Turnover by K. Kuzma (lost ball; steal by B. Hield),86,97
457,4,0:56.0,B. Hield misses 2-pt layup from 1 ft (block by K. Caldwell-Pope),,86,97
458,4,0:56.0,Offensive rebound by Team,,86,97
459,4,0:44.0,Turnover by B. Hield (bad pass; steal by L. Ball),,86,97
460,4,0:42.0,,B. Ingram makes 2-pt layup from 1 ft (assist by L. Ball),86,99
461,4,0:24.0,D. Fox misses 2-pt jump shot from 16 ft,,86,99
462,4,0:24.0,,Defensive rebound by K. Kuzma,86,99
463,4,0:01.0,,Turnover by Team (shot clock),86,99
