,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PORTLAND_ACTION,LA CLIPPERS_SCORE,PORTLAND_SCORE
389,4,7:50.0,,Defensive rebound by C. McCollum,89,89
390,4,7:39.0,,M. Harkless misses 2-pt layup from 1 ft,89,89
391,4,7:36.0,,Offensive rebound by E. Turner,89,89
392,4,7:36.0,LA Clippers full timeout,,89,89
393,4,7:36.0,P. Beverley enters the game for L. Williams,,89,89
394,4,7:36.0,D. Jordan enters the game for W. Johnson,,89,89
395,4,7:35.0,,E. Turner makes 2-pt jump shot from 6 ft,89,91
396,4,7:15.0,B. Griffin makes 2-pt layup from 1 ft,,91,91
397,4,7:01.0,,C. McCollum makes 3-pt jump shot from 23 ft (assist by E. Turner),91,94
398,4,6:34.0,B. Griffin misses 3-pt jump shot from 24 ft,,91,94
399,4,6:31.0,Offensive rebound by P. Beverley,,91,94
400,4,6:31.0,Shooting foul by M. Harkless (drawn by B. Griffin),,91,94
401,4,6:31.0,B. Griffin makes free throw 1 of 2,,92,94
402,4,6:31.0,,J. Nurkić enters the game for E. Turner,92,94
403,4,6:31.0,B. Griffin misses free throw 2 of 2,,92,94
404,4,6:29.0,,Defensive rebound by M. Harkless,92,94
405,4,6:06.0,,A. Aminu misses 3-pt jump shot from 25 ft,92,94
406,4,6:02.0,,Offensive rebound by M. Harkless,92,94
407,4,6:02.0,,Turnover by M. Harkless (turnover),92,94
408,4,5:46.0,A. Rivers makes 3-pt jump shot from 25 ft,,95,94
409,4,5:23.0,,Personal foul by P. Beverley (drawn by D. Lillard),95,94
410,4,5:09.0,,Turnover by Team (shot clock),95,94
411,4,4:45.0,B. Griffin makes 2-pt hook shot from 2 ft,,97,94
412,4,4:30.0,,D. Lillard makes 2-pt jump shot from 20 ft,97,96
413,4,3:54.0,D. Jordan misses 2-pt layup from 1 ft (block by M. Harkless),,97,96
414,4,3:54.0,Offensive rebound by Team,,97,96
415,4,3:54.0,Turnover by Team (shot clock),,97,96
416,4,3:39.0,,J. Nurkić misses 2-pt layup from 3 ft (block by D. Jordan),97,96
417,4,3:36.0,Defensive rebound by D. Gallinari,,97,96
418,4,3:22.0,B. Griffin misses 2-pt layup from 2 ft,,97,96
419,4,3:20.0,Offensive rebound by B. Griffin,,97,96
420,4,3:20.0,B. Griffin makes 2-pt layup at rim,,99,96
421,4,3:20.0,,Portland full timeout,99,96
422,4,3:03.0,,Personal foul by D. Gallinari (drawn by M. Harkless),99,96
423,4,2:57.0,,Shooting foul by A. Rivers (drawn by C. McCollum),99,96
424,4,2:57.0,,C. McCollum makes free throw 1 of 3,99,97
425,4,2:57.0,,C. McCollum misses free throw 2 of 3,99,97
426,4,2:57.0,,Offensive rebound by Team,99,97
427,4,2:57.0,,C. McCollum makes free throw 3 of 3,99,98
428,4,2:37.0,B. Griffin misses 2-pt jump shot from 15 ft,,99,98
429,4,2:32.0,Offensive rebound by D. Jordan,,99,98
430,4,2:32.0,D. Jordan misses 2-pt layup at rim,,99,98
431,4,2:32.0,,Defensive rebound by J. Nurkić,99,98
432,4,2:20.0,,D. Lillard misses 3-pt jump shot from 29 ft,99,98
433,4,2:17.0,Defensive rebound by D. Jordan,,99,98
434,4,1:55.0,P. Beverley misses 3-pt jump shot from 25 ft,,99,98
435,4,1:49.0,,Defensive rebound by D. Lillard,99,98
436,4,1:46.0,,Turnover by D. Lillard (bad pass; steal by P. Beverley),99,98
437,4,1:28.0,Turnover by B. Griffin (bad pass; steal by A. Aminu),,99,98
438,4,1:20.0,,J. Nurkić makes 2-pt jump shot from 4 ft,99,100
439,4,1:20.0,LA Clippers full timeout,,99,100
440,4,1:06.0,B. Griffin makes 2-pt layup from 1 ft,,101,100
441,4,0:43.0,,C. McCollum makes 2-pt jump shot from 16 ft (assist by A. Aminu),101,102
442,4,0:22.0,D. Gallinari misses 3-pt jump shot from 27 ft,,101,102
443,4,0:20.0,Offensive rebound by P. Beverley,,101,102
444,4,0:06.0,,Offensive charge foul by A. Rivers (drawn by D. Lillard),101,102
445,4,0:06.0,,S. Napier enters the game for M. Harkless,101,102
446,4,0:06.0,,E. Turner enters the game for A. Aminu,101,102
447,4,0:06.0,,P. Connaughton enters the game for J. Nurkić,101,102
448,4,0:06.0,W. Johnson enters the game for D. Jordan,,101,102
449,4,0:06.0,S. Thornwell enters the game for D. Gallinari,,101,102
450,4,0:06.0,Turnover by A. Rivers (offensive foul),,101,102
451,4,0:05.0,,Personal take foul by A. Rivers (drawn by C. McCollum),101,102
452,4,0:05.0,,A. Aminu enters the game for S. Napier,101,102
453,4,0:05.0,,M. Harkless enters the game for E. Turner,101,102
454,4,0:05.0,,J. Nurkić enters the game for P. Connaughton,101,102
455,4,0:05.0,D. Gallinari enters the game for A. Rivers,,101,102
456,4,0:05.0,D. Jordan enters the game for S. Thornwell,,101,102
457,4,0:05.0,,C. McCollum misses free throw 1 of 2,101,102
458,4,0:05.0,,Offensive rebound by Team,101,102
459,4,0:05.0,,C. McCollum makes free throw 2 of 2,101,103
460,4,0:05.0,LA Clippers full timeout,,101,103
461,4,0:05.0,L. Williams enters the game for W. Johnson,,101,103
462,4,0:00.0,B. Griffin makes 3-pt jump shot from 24 ft,,104,103
