,QUARTER,TIME_REMAINING,INDIANA_ACTION,NEW YORK_ACTION,INDIANA_SCORE,NEW YORK_SCORE
376,4,4:04.0,,Offensive rebound by Team,94,93
377,4,4:04.0,,T. Hardaway makes free throw 2 of 2,94,94
378,4,3:42.0,D. Collison makes 2-pt jump shot from 23 ft,,96,94
379,4,3:40.0,,New York full timeout,96,94
380,4,3:40.0,D. Sabonis enters the game for M. Turner,,96,94
381,4,3:26.0,,K. Porziņģis makes 2-pt jump shot from 16 ft (assist by F. Ntilikina),96,96
382,4,3:26.0,,Shooting foul by T. Young (drawn by K. Porziņģis),96,96
383,4,3:26.0,,K. Porziņģis makes free throw 1 of 1,96,97
384,4,3:05.0,,Offensive charge foul by D. Sabonis (drawn by K. Porziņģis),96,97
385,4,3:05.0,Turnover by D. Sabonis (offensive foul),,96,97
386,4,2:53.0,,F. Ntilikina misses 3-pt jump shot from 24 ft,96,97
387,4,2:48.0,Defensive rebound by B. Bogdanović,,96,97
388,4,2:33.0,D. Collison makes 3-pt jump shot from 27 ft (assist by T. Young),,99,97
389,4,2:14.0,,K. Porziņģis makes 2-pt jump shot from 16 ft,99,99
390,4,1:53.0,V. Oladipo misses 3-pt jump shot from 27 ft,,99,99
391,4,1:50.0,,Defensive rebound by K. Porziņģis,99,99
392,4,1:34.0,,F. Ntilikina makes 3-pt jump shot from 25 ft (assist by K. Porziņģis),99,102
393,4,1:33.0,Indiana full timeout,,99,102
394,4,1:13.0,Turnover by D. Collison (bad pass; steal by F. Ntilikina),,99,102
395,4,1:10.0,,T. Hardaway makes 2-pt layup from 2 ft,99,104
396,4,0:59.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,99,104
397,4,0:55.0,,Defensive rebound by E. Freedom,99,104
398,4,0:39.0,,Turnover by F. Ntilikina (bad pass; steal by D. Collison),99,104
399,4,0:39.0,Personal foul by K. Porziņģis (drawn by D. Collison),,99,104
400,4,0:39.0,M. Turner enters the game for D. Sabonis,,99,104
401,4,0:32.0,V. Oladipo makes 2-pt layup from 5 ft,,101,104
402,4,0:11.0,,Shooting foul by M. Turner (drawn by L. Thomas),101,104
403,4,0:11.0,,L. Thomas makes free throw 1 of 2,101,105
404,4,0:11.0,,L. Thomas makes free throw 2 of 2,101,106
405,4,0:11.0,Indiana full timeout,,101,106
406,4,0:11.0,,C. Lee enters the game for E. Freedom,101,106
407,4,0:08.0,V. Oladipo misses 3-pt jump shot from 26 ft,,101,106
408,4,0:04.0,,Defensive rebound by C. Lee,101,106
409,4,0:03.0,,Personal foul by D. Collison (drawn by C. Lee),101,106
410,4,0:03.0,,C. Lee makes free throw 1 of 2,101,107
411,4,0:03.0,,E. Freedom enters the game for K. Porziņģis,101,107
412,4,0:03.0,,C. Lee makes free throw 2 of 2,101,108
