,QUARTER,TIME_REMAINING,DENVER_ACTION,PHILADELPHIA_ACTION,DENVER_SCORE,PHILADELPHIA_SCORE
384,4,9:38.0,Shooting foul by J. Embiid (drawn by T. Craig),,79,91
385,4,9:38.0,T. Craig misses free throw 1 of 2,,79,91
386,4,9:38.0,Offensive rebound by Team,,79,91
387,4,9:38.0,,A. Johnson enters the game for J. Embiid,79,91
388,4,9:38.0,T. Craig misses free throw 2 of 2,,79,91
389,4,9:38.0,,Defensive rebound by R. Covington,79,91
390,4,9:24.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by M. Fultz),79,94
391,4,9:13.0,W. Barton misses 3-pt jump shot from 25 ft,,79,94
392,4,9:11.0,Offensive rebound by Team,,79,94
393,4,9:11.0,,B. Simmons enters the game for M. Fultz,79,94
394,4,9:11.0,N. Jokić enters the game for T. Craig,,79,94
395,4,9:11.0,W. Chandler enters the game for M. Plumlee,,79,94
396,4,8:59.0,N. Jokić misses 2-pt jump shot from 11 ft,,79,94
397,4,8:56.0,,Defensive rebound by B. Simmons,79,94
398,4,8:53.0,,B. Simmons makes 2-pt layup from 1 ft,79,96
399,4,8:51.0,Denver full timeout,,79,96
400,4,8:35.0,N. Jokić misses 2-pt jump shot from 14 ft (block by B. Simmons),,79,96
401,4,8:32.0,,Defensive rebound by R. Covington,79,96
402,4,8:26.0,,Turnover by B. Simmons (lost ball; steal by D. Harris),79,96
403,4,8:22.0,Personal block foul by A. Johnson (drawn by N. Jokić),,79,96
404,4,8:18.0,J. Murray makes 2-pt layup at rim (assist by W. Barton),,81,96
405,4,8:18.0,Shooting foul by B. Simmons (drawn by J. Murray),,81,96
406,4,8:18.0,J. Murray makes free throw 1 of 1,,82,96
407,4,8:05.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by B. Simmons),82,99
408,4,7:55.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by N. Jokić),,85,99
409,4,7:38.0,,J. Redick misses 3-pt jump shot from 25 ft,85,99
410,4,7:33.0,Defensive rebound by J. Murray,,85,99
411,4,7:30.0,Shooting foul by A. Johnson (drawn by W. Barton),,85,99
412,4,7:30.0,W. Barton makes free throw 1 of 2,,86,99
413,4,7:30.0,,M. Belinelli enters the game for R. Covington,86,99
414,4,7:30.0,P. Millsap enters the game for D. Harris,,86,99
415,4,7:30.0,W. Barton makes free throw 2 of 2,,87,99
416,4,7:09.0,,J. Redick makes 2-pt layup from 1 ft (assist by A. Johnson),87,101
417,4,6:53.0,Shooting foul by B. Simmons (drawn by P. Millsap),,87,101
418,4,6:53.0,P. Millsap misses free throw 1 of 2,,87,101
419,4,6:53.0,Offensive rebound by Team,,87,101
420,4,6:53.0,P. Millsap makes free throw 2 of 2,,88,101
421,4,6:41.0,,J. Redick misses 2-pt jump shot from 12 ft,88,101
422,4,6:37.0,,Offensive rebound by B. Simmons,88,101
423,4,6:33.0,,A. Johnson misses 2-pt hook shot from 6 ft,88,101
424,4,6:28.0,,Offensive rebound by E. İlyasova,88,101
425,4,6:28.0,,E. İlyasova misses 2-pt layup from 3 ft,88,101
426,4,6:28.0,Defensive rebound by P. Millsap,,88,101
427,4,6:28.0,,D. Šarić enters the game for J. Redick,88,101
428,4,6:28.0,,R. Covington enters the game for E. İlyasova,88,101
429,4,6:16.0,W. Chandler misses 2-pt jump shot from 7 ft,,88,101
430,4,6:13.0,,Defensive rebound by B. Simmons,88,101
431,4,6:06.0,,D. Šarić misses 2-pt layup from 3 ft,88,101
432,4,6:04.0,,Offensive rebound by B. Simmons,88,101
433,4,6:04.0,,B. Simmons makes 2-pt layup at rim,88,103
434,4,6:04.0,Denver full timeout,,88,103
435,4,6:04.0,,J. Embiid enters the game for A. Johnson,88,103
436,4,5:54.0,J. Murray misses 3-pt jump shot from 25 ft,,88,103
437,4,5:51.0,,Defensive rebound by B. Simmons,88,103
438,4,5:49.0,,M. Belinelli makes 2-pt layup from 2 ft (assist by B. Simmons),88,105
439,4,5:33.0,J. Murray misses 3-pt jump shot from 24 ft,,88,105
440,4,5:31.0,,Defensive rebound by R. Covington,88,105
441,4,5:16.0,,J. Embiid makes 2-pt dunk from 1 ft (assist by M. Belinelli),88,107
442,4,4:56.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by W. Chandler),,91,107
443,4,4:56.0,,Philadelphia full timeout,91,107
444,4,4:56.0,M. Plumlee enters the game for P. Millsap,,91,107
445,4,4:56.0,M. Beasley enters the game for W. Barton,,91,107
446,4,4:56.0,T. Lyles enters the game for N. Jokić,,91,107
447,4,4:56.0,D. Harris enters the game for W. Chandler,,91,107
448,4,4:56.0,T. Craig enters the game for J. Murray,,91,107
449,4,4:44.0,,J. Embiid misses 2-pt hook shot from 6 ft (block by M. Plumlee),91,107
450,4,4:41.0,,Offensive rebound by B. Simmons,91,107
451,4,4:31.0,,B. Simmons misses 3-pt jump shot from 29 ft,91,107
452,4,4:26.0,Defensive rebound by D. Harris,,91,107
453,4,4:11.0,Personal foul by B. Simmons (drawn by M. Plumlee),,91,107
454,4,4:11.0,M. Plumlee misses free throw 1 of 2,,91,107
455,4,4:11.0,Offensive rebound by Team,,91,107
456,4,4:11.0,,J. Redick enters the game for M. Belinelli,91,107
457,4,4:11.0,M. Plumlee misses free throw 2 of 2,,91,107
458,4,4:09.0,,Defensive rebound by J. Embiid,91,107
459,4,3:56.0,,Turnover by J. Embiid (bad pass),91,107
460,4,3:41.0,T. Lyles misses 3-pt jump shot from 25 ft,,91,107
461,4,3:37.0,,Defensive rebound by D. Šarić,91,107
462,4,3:21.0,,R. Covington makes 3-pt jump shot from 27 ft (assist by J. Redick),91,110
463,4,3:21.0,,Shooting foul by D. Harris (drawn by R. Covington),91,110
464,4,3:21.0,,R. Covington makes free throw 1 of 1,91,111
465,4,3:10.0,T. Craig misses 2-pt layup from 2 ft,,91,111
466,4,3:08.0,Offensive rebound by T. Craig,,91,111
467,4,3:07.0,T. Craig misses 2-pt layup from 2 ft,,91,111
468,4,3:04.0,Offensive rebound by M. Plumlee,,91,111
469,4,3:04.0,M. Plumlee makes 2-pt dunk at rim,,93,111
470,4,3:01.0,,Personal take foul by T. Craig (drawn by B. Simmons),93,111
471,4,3:01.0,,E. İlyasova enters the game for J. Embiid,93,111
472,4,3:01.0,J. Hernangómez enters the game for T. Craig,,93,111
473,4,2:51.0,,B. Simmons makes 2-pt layup from 2 ft,93,113
474,4,2:42.0,Shooting foul by D. Šarić (drawn by D. Harris),,93,113
475,4,2:42.0,Technical foul by D. Harris,,93,113
476,4,2:42.0,,J. Redick makes technical free throw,93,114
477,4,2:42.0,D. Harris makes free throw 1 of 2,,94,114
478,4,2:42.0,,M. Fultz enters the game for B. Simmons,94,114
479,4,2:42.0,D. Harris makes free throw 2 of 2,,95,114
480,4,2:29.0,,M. Fultz misses 2-pt jump shot from 2 ft (block by M. Beasley),95,114
481,4,2:26.0,,Offensive rebound by M. Fultz,95,114
482,4,2:25.0,,D. Šarić misses 3-pt jump shot from 25 ft,95,114
483,4,2:23.0,,Offensive rebound by M. Fultz,95,114
484,4,2:13.0,,M. Fultz makes 2-pt jump shot from 13 ft,95,116
485,4,2:00.0,Turnover by T. Lyles (bad pass; steal by E. İlyasova),,95,116
486,4,1:46.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by M. Fultz),95,119
487,4,1:35.0,J. Hernangómez makes 3-pt jump shot from 25 ft (assist by D. Harris),,98,119
488,4,1:35.0,,Philadelphia full timeout,98,119
489,4,1:35.0,,T. McConnell enters the game for D. Šarić,98,119
490,4,1:35.0,,R. Holmes enters the game for J. Redick,98,119
491,4,1:35.0,,F. Korkmaz enters the game for R. Covington,98,119
492,4,1:18.0,,M. Fultz makes 2-pt jump shot from 19 ft,98,121
493,4,1:05.0,M. Beasley makes 3-pt jump shot from 22 ft (assist by J. Hernangómez),,101,121
494,4,0:46.0,,M. Fultz misses 2-pt jump shot from 16 ft,101,121
495,4,0:44.0,Defensive rebound by D. Harris,,101,121
496,4,0:41.0,Shooting foul by T. McConnell (drawn by M. Plumlee),,101,121
497,4,0:41.0,M. Plumlee misses free throw 1 of 2,,101,121
498,4,0:41.0,Offensive rebound by Team,,101,121
499,4,0:41.0,M. Plumlee makes free throw 2 of 2,,102,121
500,4,0:34.0,,Turnover by E. İlyasova (bad pass; steal by M. Plumlee),102,121
501,4,0:31.0,M. Plumlee makes 2-pt dunk from 2 ft,,104,121
502,4,0:12.0,,R. Holmes makes 2-pt hook shot from 5 ft (assist by M. Fultz),104,123
503,4,0:06.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,104,123
504,4,0:02.0,,Defensive rebound by F. Korkmaz,104,123
