,QUARTER,TIME_REMAINING,BOSTON_ACTION,DETROIT_ACTION,BOSTON_SCORE,DETROIT_SCORE
389,4,3:40.0,,Turnover by B. Griffin (bad pass; steal by G. Monroe),101,86
390,4,3:22.0,K. Irving misses 2-pt layup from 2 ft,,101,86
391,4,3:20.0,,Defensive rebound by A. Drummond,101,86
392,4,3:17.0,,Turnover by I. Smith (bad pass; steal by D. Theis),101,86
393,4,3:11.0,J. Tatum makes 2-pt layup at rim,,103,86
394,4,2:57.0,,Personal foul by G. Monroe (drawn by I. Smith),103,86
395,4,2:57.0,,I. Smith misses free throw 1 of 2,103,86
396,4,2:57.0,,Offensive rebound by Team,103,86
397,4,2:57.0,,I. Smith makes free throw 2 of 2,103,87
398,4,2:52.0,Personal foul by S. Johnson (drawn by J. Tatum),,103,87
399,4,2:52.0,,A. Tolliver enters the game for A. Drummond,103,87
400,4,2:52.0,,E. Moreland enters the game for B. Griffin,103,87
401,4,2:43.0,D. Theis makes 2-pt dunk at rim (assist by T. Rozier),,105,87
402,4,2:28.0,,R. Bullock makes 2-pt jump shot from 6 ft (assist by E. Moreland),105,89
403,4,2:09.0,J. Tatum misses 2-pt jump shot from 19 ft,,105,89
404,4,2:07.0,Offensive rebound by T. Rozier,,105,89
405,4,2:06.0,T. Rozier misses 2-pt layup from 1 ft,,105,89
406,4,2:06.0,,Defensive rebound by E. Moreland,105,89
407,4,2:00.0,,Shooting foul by D. Theis (drawn by S. Johnson),105,89
408,4,2:00.0,,S. Johnson makes free throw 1 of 2,105,90
409,4,2:00.0,,L. Kennard enters the game for I. Smith,105,90
410,4,2:00.0,,D. Buycks enters the game for R. Bullock,105,90
411,4,2:00.0,A. Nader enters the game for J. Tatum,,105,90
412,4,2:00.0,S. Ojeleye enters the game for K. Irving,,105,90
413,4,2:00.0,,S. Johnson misses free throw 2 of 2,105,90
414,4,1:58.0,Defensive rebound by Team,,105,90
415,4,1:58.0,,J. Ennis enters the game for S. Johnson,105,90
416,4,1:41.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by A. Nader),,108,90
417,4,1:27.0,,A. Tolliver makes 3-pt jump shot from 27 ft (assist by D. Buycks),108,93
418,4,1:12.0,G. Monroe misses 2-pt layup from 1 ft,,108,93
419,4,1:11.0,Offensive rebound by G. Monroe,,108,93
420,4,1:11.0,G. Monroe makes 2-pt layup from 1 ft,,110,93
421,4,0:58.0,,L. Kennard makes 2-pt jump shot from 18 ft,110,95
422,4,0:42.0,Turnover by G. Monroe (lost ball; steal by L. Kennard),,110,95
423,4,0:36.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by L. Kennard),110,98
424,4,0:23.0,Shooting foul by A. Tolliver (drawn by G. Monroe),,110,98
425,4,0:23.0,G. Monroe misses free throw 1 of 2,,110,98
426,4,0:23.0,Offensive rebound by Team,,110,98
427,4,0:23.0,G. Monroe misses free throw 2 of 2,,110,98
428,4,0:22.0,,Defensive rebound by A. Tolliver,110,98
429,4,0:09.0,,D. Buycks misses 2-pt layup from 8 ft (block by D. Theis),110,98
430,4,0:06.0,Defensive rebound by A. Nader,,110,98
