,QUARTER,TIME_REMAINING,MIAMI_ACTION,BROOKLYN_ACTION,MIAMI_SCORE,BROOKLYN_SCORE
377,4,3:40.0,G. Dragić misses 2-pt jump shot from 15 ft,,91,84
378,4,3:39.0,,Defensive rebound by Team,91,84
379,4,3:39.0,Loose ball foul by K. Olynyk (drawn by J. Allen),,91,84
380,4,3:29.0,,C. LeVert misses 3-pt jump shot from 25 ft,91,84
381,4,3:25.0,Defensive rebound by T. Johnson,,91,84
382,4,3:15.0,J. Johnson misses 2-pt layup from 2 ft,,91,84
383,4,3:11.0,Offensive rebound by J. Johnson,,91,84
384,4,3:11.0,J. Johnson misses 2-pt layup at rim,,91,84
385,4,3:10.0,,Defensive rebound by J. Allen,91,84
386,4,3:03.0,,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by A. Crabbe),91,87
387,4,2:40.0,K. Olynyk makes 2-pt layup from 1 ft (assist by G. Dragić),,93,87
388,4,2:34.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,93,87
389,4,2:31.0,Defensive rebound by T. Johnson,,93,87
390,4,2:13.0,G. Dragić misses 2-pt jump shot from 5 ft,,93,87
391,4,2:09.0,Offensive rebound by K. Olynyk,,93,87
392,4,2:09.0,K. Olynyk makes 2-pt layup at rim,,95,87
393,4,2:02.0,,Personal foul by J. Richardson (drawn by R. Hollis-Jefferson),95,87
394,4,1:58.0,,Turnover by S. Dinwiddie (bad pass),95,87
395,4,1:40.0,J. Richardson misses 2-pt jump shot from 17 ft,,95,87
396,4,1:39.0,Offensive rebound by K. Olynyk,,95,87
397,4,1:23.0,J. Johnson makes 2-pt dunk at rim,,97,87
398,4,1:23.0,,Brooklyn full timeout,97,87
399,4,1:16.0,,A. Crabbe misses 3-pt jump shot from 25 ft,97,87
400,4,1:14.0,Defensive rebound by Team,,97,87
401,4,1:14.0,Miami full timeout,,97,87
402,4,1:07.0,Personal foul by C. LeVert (drawn by J. Richardson),,97,87
403,4,1:07.0,Away from play foul by J. Allen (drawn by J. Johnson),,97,87
404,4,1:07.0,G. Dragić misses free throw 1 of 1,,97,87
405,4,1:07.0,Offensive rebound by Team,,97,87
406,4,1:07.0,Personal foul by R. Hollis-Jefferson (drawn by K. Olynyk),,97,87
407,4,1:07.0,K. Olynyk makes free throw 1 of 2,,98,87
408,4,1:07.0,K. Olynyk misses free throw 2 of 2,,98,87
409,4,1:05.0,,Defensive rebound by R. Hollis-Jefferson,98,87
410,4,0:59.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,98,87
411,4,0:56.0,Defensive rebound by J. Johnson,,98,87
412,4,0:56.0,Personal take foul by R. Hollis-Jefferson (drawn by J. Johnson),,98,87
413,4,0:56.0,J. Johnson misses free throw 1 of 2,,98,87
414,4,0:56.0,Offensive rebound by Team,,98,87
415,4,0:56.0,,I. Whitehead enters the game for A. Crabbe,98,87
416,4,0:56.0,,J. Wiley enters the game for J. Allen,98,87
417,4,0:56.0,J. Johnson makes free throw 2 of 2,,99,87
418,4,0:52.0,,Shooting foul by J. Johnson (drawn by R. Hollis-Jefferson),99,87
419,4,0:52.0,,R. Hollis-Jefferson makes free throw 1 of 2,99,88
420,4,0:52.0,,R. Hollis-Jefferson makes free throw 2 of 2,99,89
421,4,0:34.0,K. Olynyk makes 2-pt jump shot from 16 ft (assist by G. Dragić),,101,89
422,4,0:26.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft,101,89
423,4,0:25.0,Defensive rebound by K. Olynyk,,101,89
424,4,0:25.0,,Q. Acy enters the game for S. Dinwiddie,101,89
425,4,0:01.0,Turnover by Team (shot clock),,101,89
