,QUARTER,TIME_REMAINING,MIAMI_ACTION,CLEVELAND_ACTION,MIAMI_SCORE,CLEVELAND_SCORE
396,4,8:50.0,,K. Korver misses 3-pt jump shot from 25 ft,77,76
397,4,8:50.0,Defensive rebound by J. Winslow,,77,76
398,4,8:33.0,J. Richardson misses 3-pt jump shot from 25 ft,,77,76
399,4,8:30.0,,Defensive rebound by L. James,77,76
400,4,8:06.0,,D. Wade misses 2-pt jump shot from 5 ft (block by J. Winslow),77,76
401,4,8:03.0,Defensive rebound by K. Olynyk,,77,76
402,4,8:02.0,Turnover by B. Adebayo (out of bounds lost ball),,77,76
403,4,8:02.0,,T. Thompson enters the game for C. Frye,77,76
404,4,7:45.0,,Turnover by K. Korver (bad pass; steal by K. Olynyk),77,76
405,4,7:37.0,Turnover by W. Ellington (turnover; steal by L. James),,77,76
406,4,7:32.0,,Offensive foul by T. Thompson (drawn by J. Richardson),77,76
407,4,7:32.0,,Turnover by T. Thompson (offensive foul),77,76
408,4,7:32.0,,I. Thomas enters the game for L. James,77,76
409,4,7:17.0,W. Ellington misses 3-pt jump shot from 23 ft,,77,76
410,4,7:15.0,,Defensive rebound by J. Green,77,76
411,4,7:12.0,,Shooting foul by J. Winslow (drawn by J. Green),77,76
412,4,7:12.0,,J. Green makes free throw 1 of 2,77,77
413,4,7:12.0,,J. Green makes free throw 2 of 2,77,78
414,4,7:01.0,J. Richardson misses 2-pt jump shot from 10 ft,,77,78
415,4,6:59.0,Offensive rebound by K. Olynyk,,77,78
416,4,6:56.0,J. Winslow misses 3-pt jump shot from 24 ft,,77,78
417,4,6:50.0,,Defensive rebound by K. Korver,77,78
418,4,6:35.0,,K. Korver makes 3-pt jump shot from 22 ft (assist by I. Thomas),77,81
419,4,6:35.0,Miami full timeout,,77,81
420,4,6:35.0,G. Dragić enters the game for J. Winslow,,77,81
421,4,6:25.0,K. Olynyk misses 3-pt jump shot from 25 ft,,77,81
422,4,6:22.0,,Defensive rebound by K. Korver,77,81
423,4,6:07.0,,T. Thompson misses 2-pt jump shot from 10 ft,77,81
424,4,6:04.0,Defensive rebound by B. Adebayo,,77,81
425,4,5:49.0,B. Adebayo misses 2-pt layup from 4 ft (block by T. Thompson),,77,81
426,4,5:49.0,Offensive rebound by Team,,77,81
427,4,5:49.0,J. Johnson enters the game for K. Olynyk,,77,81
428,4,5:49.0,H. Whiteside enters the game for B. Adebayo,,77,81
429,4,5:49.0,Miami full timeout,,77,81
430,4,5:49.0,K. Olynyk enters the game for H. Whiteside,,77,81
431,4,5:46.0,J. Richardson makes 2-pt layup from 1 ft (assist by G. Dragić),,79,81
432,4,5:24.0,,D. Wade misses 2-pt jump shot from 16 ft,79,81
433,4,5:22.0,Defensive rebound by W. Ellington,,79,81
434,4,5:11.0,G. Dragić misses 2-pt jump shot from 12 ft,,79,81
435,4,5:09.0,,Defensive rebound by I. Thomas,79,81
436,4,4:58.0,,K. Korver misses 3-pt jump shot from 28 ft,79,81
437,4,4:56.0,Defensive rebound by W. Ellington,,79,81
438,4,4:41.0,J. Johnson misses 2-pt layup from 1 ft,,79,81
439,4,4:39.0,,Defensive rebound by T. Thompson,79,81
440,4,4:32.0,,Turnover by I. Thomas (lost ball; steal by G. Dragić),79,81
441,4,4:25.0,J. Johnson makes 2-pt layup at rim (assist by K. Olynyk),,81,81
442,4,4:09.0,,I. Thomas misses 3-pt jump shot from 25 ft,81,81
443,4,4:06.0,,Offensive rebound by T. Thompson,81,81
444,4,4:05.0,,Turnover by D. Wade (bad pass; steal by K. Olynyk),81,81
445,4,4:01.0,K. Olynyk makes 2-pt layup at rim,,83,81
446,4,4:00.0,,Cleveland full timeout,83,81
447,4,4:00.0,,Cleveland full timeout,83,81
448,4,4:00.0,,J. Smith enters the game for T. Thompson,83,81
449,4,4:00.0,,J. Crowder enters the game for K. Korver,83,81
450,4,4:00.0,,L. James enters the game for J. Green,83,81
451,4,4:00.0,T. Johnson enters the game for W. Ellington,,83,81
452,4,3:44.0,,J. Smith misses 3-pt jump shot from 25 ft,83,81
453,4,3:44.0,Defensive rebound by G. Dragić,,83,81
454,4,3:33.0,Turnover by J. Johnson (bad pass),,83,81
455,4,3:17.0,,I. Thomas misses 3-pt jump shot from 26 ft,83,81
456,4,3:14.0,Defensive rebound by J. Johnson,,83,81
457,4,2:58.0,G. Dragić misses 2-pt jump shot from 21 ft,,83,81
458,4,2:56.0,,Defensive rebound by D. Wade,83,81
459,4,2:53.0,,L. James makes 2-pt layup at rim (assist by D. Wade),83,83
460,4,2:53.0,,Shooting foul by G. Dragić (drawn by L. James),83,83
461,4,2:53.0,,L. James misses free throw 1 of 1,83,83
462,4,2:51.0,Defensive rebound by K. Olynyk,,83,83
463,4,2:30.0,G. Dragić misses 2-pt jump shot from 11 ft (block by D. Wade),,83,83
464,4,2:26.0,,Defensive rebound by I. Thomas,83,83
465,4,2:07.0,,L. James makes 2-pt layup at rim,83,85
466,4,1:53.0,Personal foul by J. Crowder (drawn by J. Richardson),,83,85
467,4,1:45.0,K. Olynyk makes 2-pt layup at rim,,85,85
468,4,1:21.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by L. James),85,88
469,4,1:00.0,J. Richardson makes 2-pt jump shot from 5 ft,,87,88
470,4,0:41.0,,L. James misses 3-pt jump shot from 24 ft,87,88
471,4,0:38.0,Defensive rebound by J. Richardson,,87,88
472,4,0:33.0,Miami full timeout,,87,88
473,4,0:33.0,,J. Green enters the game for I. Thomas,87,88
474,4,0:23.0,T. Johnson misses 3-pt jump shot from 27 ft,,87,88
475,4,0:21.0,,Defensive rebound by Team,87,88
476,4,0:21.0,,I. Thomas enters the game for J. Smith,87,88
477,4,0:21.0,,K. Korver enters the game for J. Green,87,88
478,4,0:21.0,J. Winslow enters the game for K. Olynyk,,87,88
479,4,0:21.0,,Cleveland full timeout,87,88
480,4,0:21.0,,J. Green enters the game for D. Wade,87,88
481,4,0:18.0,,Personal foul by T. Johnson (drawn by I. Thomas),87,88
482,4,0:18.0,,I. Thomas makes free throw 1 of 2,87,89
483,4,0:18.0,,D. Wade enters the game for K. Korver,87,89
484,4,0:18.0,H. Whiteside enters the game for G. Dragić,,87,89
485,4,0:18.0,,I. Thomas makes free throw 2 of 2,87,90
486,4,0:18.0,Miami full timeout,,87,90
487,4,0:18.0,,J. Smith enters the game for I. Thomas,87,90
488,4,0:18.0,G. Dragić enters the game for J. Johnson,,87,90
489,4,0:18.0,K. Olynyk enters the game for J. Winslow,,87,90
490,4,0:18.0,W. Ellington enters the game for H. Whiteside,,87,90
491,4,0:12.0,K. Olynyk makes 2-pt layup from 2 ft,,89,90
492,4,0:12.0,,Cleveland full timeout,89,90
493,4,0:12.0,,K. Korver enters the game for D. Wade,89,90
494,4,0:12.0,,I. Thomas enters the game for J. Smith,89,90
495,4,0:12.0,J. Johnson enters the game for K. Olynyk,,89,90
496,4,0:10.0,,D. Wade enters the game for J. Crowder,89,90
497,4,0:07.0,,Personal foul by T. Johnson (drawn by K. Korver),89,90
498,4,0:07.0,,K. Korver makes free throw 1 of 2,89,91
499,4,0:07.0,,J. Crowder enters the game for I. Thomas,89,91
500,4,0:07.0,,K. Korver misses free throw 2 of 2,89,91
501,4,0:04.0,Defensive rebound by W. Ellington,,89,91
