,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PHOENIX_ACTION,SACRAMENTO_SCORE,PHOENIX_SCORE
391,4,5:15.0,,J. Jackson misses 2-pt jump shot from 7 ft,80,86
392,4,5:12.0,,Offensive rebound by J. Jackson,80,86
393,4,5:11.0,,J. Jackson makes 2-pt layup at rim,80,88
394,4,4:57.0,Shooting foul by J. Jackson (drawn by W. Cauley-Stein),,80,88
395,4,4:57.0,W. Cauley-Stein misses free throw 1 of 2,,80,88
396,4,4:57.0,Offensive rebound by Team,,80,88
397,4,4:57.0,W. Cauley-Stein misses free throw 2 of 2,,80,88
398,4,4:54.0,,Defensive rebound by M. Chriss,80,88
399,4,4:37.0,,T. Ulis makes 2-pt jump shot from 11 ft,80,90
400,4,4:30.0,D. Fox misses 2-pt layup at rim,,80,90
401,4,4:26.0,,Defensive rebound by A. Len,80,90
402,4,4:19.0,,Shooting foul by J. Jackson (drawn by T. Ulis),80,90
403,4,4:19.0,,T. Ulis makes free throw 1 of 2,80,91
404,4,4:19.0,,T. Ulis makes free throw 2 of 2,80,92
405,4,4:02.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Fox),,83,92
406,4,3:59.0,,Phoenix full timeout,83,92
407,4,3:50.0,,Offensive foul by A. Len (drawn by D. Fox),83,92
408,4,3:50.0,,Turnover by A. Len (offensive foul),83,92
409,4,3:35.0,B. Bogdanović misses 2-pt layup from 1 ft,,83,92
410,4,3:32.0,,Defensive rebound by A. Len,83,92
411,4,3:19.0,,Shooting block foul by B. Hield (drawn by J. Jackson),83,92
412,4,3:19.0,,J. Jackson makes free throw 1 of 2,83,93
413,4,3:19.0,,J. Jackson makes free throw 2 of 2,83,94
414,4,3:10.0,D. Fox misses 3-pt jump shot from 25 ft,,83,94
415,4,3:07.0,,Defensive rebound by M. Chriss,83,94
416,4,2:52.0,,Turnover by T. Ulis (lost ball; steal by W. Cauley-Stein),83,94
417,4,2:48.0,B. Hield makes 2-pt layup at rim (assist by W. Cauley-Stein),,85,94
418,4,2:22.0,,T. Ulis misses 3-pt jump shot from 32 ft,85,94
419,4,2:20.0,Defensive rebound by J. Jackson,,85,94
420,4,2:14.0,J. Jackson misses 3-pt jump shot from 26 ft,,85,94
421,4,2:10.0,,Defensive rebound by J. Jackson,85,94
422,4,1:57.0,,Turnover by J. Jackson (lost ball; steal by B. Hield),85,94
423,4,1:54.0,Shooting foul by J. Jackson (drawn by B. Hield),,85,94
424,4,1:54.0,B. Hield makes free throw 1 of 2,,86,94
425,4,1:54.0,B. Hield misses free throw 2 of 2,,86,94
426,4,1:52.0,,Defensive rebound by M. Chriss,86,94
427,4,1:36.0,,J. Jackson misses 2-pt layup from 1 ft,86,94
428,4,1:36.0,Defensive rebound by Team,,86,94
429,4,1:26.0,W. Cauley-Stein misses 2-pt layup from 1 ft,,86,94
430,4,1:24.0,,Defensive rebound by M. Chriss,86,94
431,4,1:02.0,,J. Jackson misses 2-pt layup from 1 ft,86,94
432,4,1:01.0,Defensive rebound by W. Cauley-Stein,,86,94
433,4,0:54.0,W. Cauley-Stein makes 2-pt layup at rim (assist by B. Bogdanović),,88,94
434,4,0:31.0,,D. House misses 2-pt jump shot from 22 ft,88,94
435,4,0:30.0,,Offensive rebound by Team,88,94
436,4,0:30.0,,Turnover by Team (shot clock),88,94
437,4,0:30.0,Sacramento full timeout,,88,94
438,4,0:30.0,,S. Harrison enters the game for M. Chriss,88,94
439,4,0:28.0,B. Hield makes 3-pt jump shot from 27 ft (assist by D. Fox),,91,94
440,4,0:27.0,,Personal take foul by B. Bogdanović (drawn by D. House),91,94
441,4,0:27.0,,D. House makes free throw 1 of 2,91,95
442,4,0:27.0,,D. House makes free throw 2 of 2,91,96
443,4,0:21.0,B. Bogdanović misses 3-pt jump shot from 28 ft,,91,96
444,4,0:19.0,,Defensive rebound by A. Len,91,96
445,4,0:19.0,,Personal foul by B. Hield (drawn by A. Len),91,96
446,4,0:19.0,,A. Len misses free throw 1 of 2,91,96
447,4,0:19.0,,Offensive rebound by Team,91,96
448,4,0:19.0,,A. Len makes free throw 2 of 2,91,97
449,4,0:13.0,D. Fox makes 3-pt jump shot from 25 ft,,94,97
450,4,0:12.0,,Phoenix full timeout,94,97
451,4,0:12.0,,D. Bender enters the game for S. Harrison,94,97
452,4,0:12.0,,Phoenix full timeout,94,97
453,4,0:07.0,,Turnover by D. House (bad pass),94,97
454,4,0:07.0,,S. Harrison enters the game for D. Bender,94,97
455,4,0:07.0,Sacramento full timeout,,94,97
456,4,0:05.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,94,97
457,4,0:01.0,Offensive rebound by B. Hield,,94,97
458,4,0:00.0,J. Jackson misses 3-pt jump shot from 28 ft,,94,97
459,4,0:00.0,Offensive rebound by Team,,94,97
