,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,UTAH_ACTION,NEW ORLEANS_SCORE,UTAH_SCORE
384,4,3:41.0,Turnover by D. Cousins (lost ball; steal by D. Favors),,98,94
385,4,3:33.0,,D. Favors makes 2-pt layup from 4 ft (assist by J. Ingles),98,96
386,4,3:33.0,,Shooting foul by D. Cousins (drawn by D. Favors),98,96
387,4,3:33.0,,D. Favors makes free throw 1 of 1,98,97
388,4,3:23.0,D. Miller makes 3-pt jump shot from 26 ft (assist by R. Rondo),,101,97
389,4,3:09.0,,D. Mitchell makes 3-pt jump shot from 26 ft,101,100
390,4,2:46.0,R. Rondo misses 3-pt jump shot from 25 ft,,101,100
391,4,2:44.0,,Defensive rebound by A. Burks,101,100
392,4,2:32.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by D. Mitchell),101,103
393,4,2:07.0,J. Holiday misses 2-pt layup from 3 ft,,101,103
394,4,2:03.0,Offensive rebound by D. Cousins,,101,103
395,4,2:03.0,D. Cousins makes 2-pt layup at rim,,103,103
396,4,1:51.0,,D. Mitchell makes 2-pt layup from 1 ft,103,105
397,4,1:34.0,J. Holiday misses 2-pt jump shot from 23 ft,,103,105
398,4,1:32.0,,Defensive rebound by D. Favors,103,105
399,4,1:17.0,,D. Mitchell makes 2-pt layup from 2 ft,103,107
400,4,1:17.0,,Shooting foul by E. Moore (drawn by D. Mitchell),103,107
401,4,1:17.0,,D. Mitchell misses free throw 1 of 1,103,107
402,4,1:15.0,Defensive rebound by D. Cousins,,103,107
403,4,0:56.0,D. Miller misses 3-pt jump shot from 26 ft,,103,107
404,4,0:54.0,,Defensive rebound by A. Burks,103,107
405,4,0:52.0,,Personal foul by J. Holiday (drawn by A. Burks),103,107
406,4,0:52.0,Technical foul by Team,,103,107
407,4,0:52.0,,D. Mitchell makes technical free throw,103,108
408,4,0:52.0,,A. Burks makes free throw 1 of 2,103,109
409,4,0:52.0,,A. Burks makes free throw 2 of 2,103,110
410,4,0:52.0,New Orleans full timeout,,103,110
411,4,0:52.0,,T. Sefolosha enters the game for J. Jerebko,103,110
412,4,0:52.0,I. Clark enters the game for R. Rondo,,103,110
413,4,0:47.0,Personal foul by A. Burks (drawn by D. Cousins),,103,110
414,4,0:35.0,Turnover by E. Moore (bad pass; steal by J. Ingles),,103,110
415,4,0:32.0,,A. Burks makes 2-pt layup at rim (assist by J. Ingles),103,112
416,4,0:26.0,E. Moore makes 3-pt jump shot from 25 ft (assist by D. Miller),,106,112
417,4,0:21.0,,Personal foul by I. Clark (drawn by D. Mitchell),106,112
418,4,0:21.0,,D. Mitchell makes free throw 1 of 2,106,113
419,4,0:21.0,,D. Mitchell makes free throw 2 of 2,106,114
420,4,0:21.0,New Orleans full timeout,,106,114
421,4,0:10.0,D. Cousins misses 2-pt layup from 1 ft,,106,114
422,4,0:08.0,Offensive rebound by D. Cousins,,106,114
423,4,0:05.0,D. Cousins makes 2-pt layup from 1 ft,,108,114
