,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,TORONTO_ACTION,MILWAUKEE_SCORE,TORONTO_SCORE
373,4,6:53.0,,P. Siakam misses 3-pt jump shot from 22 ft,101,96
374,4,6:50.0,Defensive rebound by J. Terry,,101,96
375,4,6:27.0,G. Antetokounmpo misses 2-pt jump shot from 11 ft,,101,96
376,4,6:25.0,,Defensive rebound by D. DeRozan,101,96
377,4,6:18.0,,D. DeRozan makes 2-pt layup from 1 ft,101,98
378,4,6:00.0,S. Brown misses 2-pt jump shot from 18 ft,,101,98
379,4,5:56.0,,Defensive rebound by J. Poeltl,101,98
380,4,5:51.0,,F. VanVleet misses 3-pt jump shot from 23 ft,101,98
381,4,5:50.0,,Offensive rebound by J. Poeltl,101,98
382,4,5:50.0,,Shooting foul by G. Antetokounmpo (drawn by J. Poeltl),101,98
383,4,5:50.0,,J. Poeltl makes free throw 1 of 2,101,99
384,4,5:50.0,,K. Lowry enters the game for D. Wright,101,99
385,4,5:50.0,T. Snell enters the game for J. Terry,,101,99
386,4,5:50.0,E. Bledsoe enters the game for S. Brown,,101,99
387,4,5:50.0,,J. Poeltl makes free throw 2 of 2,101,100
388,4,5:50.0,Violation by J. Henson (lane),,101,100
389,4,5:33.0,G. Antetokounmpo misses 2-pt layup from 3 ft (block by J. Poeltl),,101,100
390,4,5:31.0,,Defensive rebound by K. Lowry,101,100
391,4,5:16.0,,P. Siakam makes 2-pt layup from 1 ft (assist by F. VanVleet),101,102
392,4,5:15.0,Milwaukee full timeout,,101,102
393,4,4:50.0,Turnover by J. Henson (bad pass; steal by K. Lowry),,101,102
394,4,4:42.0,,D. DeRozan makes 2-pt layup from 2 ft,101,104
395,4,4:23.0,J. Henson misses 2-pt hook shot from 9 ft,,101,104
396,4,4:18.0,Offensive rebound by G. Antetokounmpo,,101,104
397,4,4:18.0,G. Antetokounmpo makes 2-pt dunk at rim,,103,104
398,4,4:06.0,,Turnover by J. Poeltl (out of bounds lost ball),103,104
399,4,4:06.0,J. Terry enters the game for T. Snell,,103,104
400,4,3:50.0,K. Middleton misses 2-pt jump shot from 14 ft,,103,104
401,4,3:47.0,,Defensive rebound by P. Siakam,103,104
402,4,3:41.0,,Turnover by F. VanVleet (bad pass),103,104
403,4,3:27.0,G. Antetokounmpo makes 2-pt jump shot from 19 ft,,105,104
404,4,3:25.0,,Toronto full timeout,105,104
405,4,3:25.0,,S. Ibaka enters the game for J. Poeltl,105,104
406,4,3:03.0,,F. VanVleet misses 3-pt jump shot from 25 ft,105,104
407,4,2:59.0,Defensive rebound by E. Bledsoe,,105,104
408,4,2:48.0,E. Bledsoe misses 2-pt jump shot from 19 ft,,105,104
409,4,2:46.0,,Defensive rebound by S. Ibaka,105,104
410,4,2:35.0,,D. DeRozan misses 2-pt layup from 2 ft,105,104
411,4,2:32.0,Defensive rebound by G. Antetokounmpo,,105,104
412,4,2:25.0,J. Henson misses 2-pt layup from 7 ft,,105,104
413,4,2:23.0,,Defensive rebound by D. DeRozan,105,104
414,4,2:14.0,,Personal foul by E. Bledsoe (drawn by D. DeRozan),105,104
415,4,2:00.0,,P. Siakam makes 2-pt jump shot from 16 ft,105,106
416,4,1:49.0,E. Bledsoe makes 2-pt layup from 2 ft,,107,106
417,4,1:29.0,,D. DeRozan misses 2-pt layup from 1 ft,107,106
418,4,1:27.0,Defensive rebound by K. Middleton,,107,106
419,4,1:05.0,G. Antetokounmpo makes 2-pt jump shot from 12 ft,,109,106
420,4,1:05.0,,Toronto full timeout,109,106
421,4,1:05.0,,J. Valančiūnas enters the game for F. VanVleet,109,106
422,4,1:05.0,,C. Miles enters the game for P. Siakam,109,106
423,4,0:58.0,,D. DeRozan makes 2-pt layup from 1 ft,109,108
424,4,0:44.0,E. Bledsoe misses 2-pt jump shot from 14 ft,,109,108
425,4,0:42.0,,Defensive rebound by D. DeRozan,109,108
426,4,0:35.0,,D. DeRozan misses 2-pt jump shot from 18 ft,109,108
427,4,0:32.0,Defensive rebound by E. Bledsoe,,109,108
428,4,0:12.0,K. Middleton misses 2-pt jump shot from 17 ft,,109,108
429,4,0:09.0,Offensive rebound by J. Henson,,109,108
430,4,0:04.0,Personal foul by K. Lowry (drawn by G. Antetokounmpo),,109,108
431,4,0:04.0,,F. VanVleet enters the game for J. Valančiūnas,109,108
432,4,0:04.0,,P. Siakam enters the game for C. Miles,109,108
433,4,0:03.0,Personal take foul by P. Siakam (drawn by K. Middleton),,109,108
434,4,0:03.0,K. Middleton misses free throw 1 of 2,,109,108
435,4,0:03.0,Offensive rebound by Team,,109,108
436,4,0:03.0,,J. Valančiūnas enters the game for F. VanVleet,109,108
437,4,0:03.0,K. Middleton makes free throw 2 of 2,,110,108
438,4,0:03.0,,Toronto full timeout,110,108
439,4,0:03.0,,C. Miles enters the game for P. Siakam,110,108
440,4,0:00.0,,J. Valančiūnas makes 2-pt dunk from 1 ft (assist by C. Miles),110,110
441,1OT,4:42.0,,K. Lowry makes 3-pt jump shot from 22 ft (assist by S. Ibaka),110,113
442,1OT,4:18.0,E. Bledsoe misses 2-pt layup from 2 ft,,110,113
443,1OT,4:14.0,,Defensive rebound by J. Valančiūnas,110,113
444,1OT,3:56.0,,S. Ibaka makes 2-pt jump shot from 12 ft,110,115
445,1OT,3:35.0,Personal foul by S. Ibaka (drawn by G. Antetokounmpo),,110,115
446,1OT,3:28.0,G. Antetokounmpo makes 2-pt jump shot from 21 ft,,112,115
447,1OT,2:58.0,,S. Ibaka misses 3-pt jump shot from 24 ft,112,115
448,1OT,2:54.0,Defensive rebound by K. Middleton,,112,115
449,1OT,2:36.0,J. Terry makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),,115,115
450,1OT,2:11.0,,D. DeRozan misses 3-pt jump shot from 25 ft,115,115
451,1OT,2:09.0,Defensive rebound by E. Bledsoe,,115,115
452,1OT,1:58.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by J. Terry),,118,115
453,1OT,1:45.0,,K. Lowry misses 3-pt jump shot from 22 ft,118,115
454,1OT,1:43.0,Defensive rebound by G. Antetokounmpo,,118,115
455,1OT,1:28.0,,Violation by D. DeRozan (kicked ball),118,115
456,1OT,1:24.0,G. Antetokounmpo misses 3-pt jump shot from 24 ft,,118,115
457,1OT,1:21.0,,Defensive rebound by D. DeRozan,118,115
458,1OT,1:16.0,Violation by K. Middleton (kicked ball),,118,115
459,1OT,1:06.0,,S. Ibaka misses 3-pt jump shot from 23 ft,118,115
460,1OT,1:03.0,Defensive rebound by K. Middleton,,118,115
461,1OT,0:41.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,118,115
462,1OT,0:40.0,Offensive rebound by Team,,118,115
463,1OT,0:40.0,Turnover by Team (shot clock),,118,115
464,1OT,0:40.0,,Toronto full timeout,118,115
465,1OT,0:40.0,,C. Miles enters the game for F. VanVleet,118,115
466,1OT,0:36.0,,J. Valančiūnas makes 2-pt dunk from 1 ft (assist by D. DeRozan),118,117
467,1OT,0:13.0,G. Antetokounmpo makes 2-pt jump shot from 16 ft,,120,117
468,1OT,0:12.0,,Toronto full timeout,120,117
469,1OT,0:12.0,T. Snell enters the game for J. Henson,,120,117
470,1OT,0:05.0,,D. DeRozan misses 3-pt jump shot from 22 ft,120,117
471,1OT,0:01.0,,Offensive rebound by D. DeRozan,120,117
472,1OT,0:01.0,,D. DeRozan makes 2-pt dunk at rim,120,119
473,1OT,0:00.0,Personal take foul by K. Lowry (drawn by G. Antetokounmpo),,120,119
474,1OT,0:00.0,Milwaukee full timeout,,120,119
475,1OT,0:00.0,,P. Siakam enters the game for C. Miles,120,119
476,1OT,0:00.0,Personal take foul by K. Lowry (drawn by J. Terry),,120,119
477,1OT,0:00.0,J. Terry makes free throw 1 of 2,,121,119
478,1OT,0:00.0,J. Terry makes free throw 2 of 2,,122,119
479,1OT,0:00.0,,F. VanVleet enters the game for K. Lowry,122,119
480,1OT,0:00.0,,C. Miles enters the game for P. Siakam,122,119
