,QUARTER,TIME_REMAINING,DETROIT_ACTION,ATLANTA_ACTION,DETROIT_SCORE,ATLANTA_SCORE
381,4,7:57.0,A. Tolliver misses 3-pt jump shot from 25 ft,,94,89
382,4,7:53.0,,Defensive rebound by I. Taylor,94,89
383,4,7:44.0,,Personal block foul by L. Kennard (drawn by K. Bazemore),94,89
384,4,7:44.0,,D. Schröder enters the game for M. Delaney,94,89
385,4,7:44.0,,J. Collins enters the game for D. Dedmon,94,89
386,4,7:44.0,,E. İlyasova enters the game for I. Taylor,94,89
387,4,7:44.0,,T. Dorsey enters the game for M. Muscala,94,89
388,4,7:44.0,I. Smith enters the game for J. Nelson,,94,89
389,4,7:44.0,,K. Bazemore makes free throw 1 of 2,96,90
390,4,7:44.0,,K. Bazemore makes free throw 2 of 2,96,91
391,4,7:31.0,L. Kennard makes 2-pt jump shot from 8 ft (assist by A. Tolliver),,96,89
392,4,7:09.0,,J. Collins makes 2-pt dunk from 3 ft (assist by K. Bazemore),96,93
393,4,6:51.0,,Atlanta full timeout,96,93
394,4,6:51.0,Personal foul by T. Dorsey (drawn by L. Kennard),,96,93
395,4,6:51.0,R. Bullock enters the game for A. Tolliver,,96,93
396,4,6:51.0,B. Griffin enters the game for S. Johnson,,96,93
397,4,6:51.0,S. Johnson enters the game for R. Bullock,,96,93
398,4,6:43.0,S. Johnson makes 3-pt jump shot from 24 ft (assist by B. Griffin),,99,93
399,4,6:17.0,,J. Collins makes 2-pt hook shot from 13 ft (assist by T. Dorsey),99,95
400,4,6:03.0,Shooting foul by K. Bazemore (drawn by S. Johnson),,99,95
401,4,6:03.0,S. Johnson makes free throw 1 of 2,,100,95
402,4,6:03.0,R. Bullock enters the game for L. Kennard,,100,95
403,4,6:03.0,S. Johnson makes free throw 2 of 2,,101,95
404,4,5:52.0,,Shooting foul by I. Smith (drawn by E. İlyasova),101,95
405,4,5:52.0,,E. İlyasova makes free throw 1 of 2,101,96
406,4,5:52.0,,E. İlyasova makes free throw 2 of 2,101,97
407,4,5:33.0,R. Bullock misses 3-pt jump shot from 24 ft,,101,97
408,4,5:29.0,,Defensive rebound by D. Schröder,101,97
409,4,5:20.0,,D. Schröder misses 2-pt jump shot from 9 ft,101,97
410,4,5:15.0,Defensive rebound by R. Bullock,,101,97
411,4,5:05.0,B. Griffin misses 3-pt jump shot from 25 ft,,101,97
412,4,5:02.0,,Defensive rebound by K. Bazemore,101,97
413,4,4:51.0,,J. Collins misses 2-pt jump shot from 13 ft,101,97
414,4,4:48.0,Defensive rebound by A. Drummond,,101,97
415,4,4:38.0,S. Johnson misses 3-pt jump shot from 25 ft,,101,97
416,4,4:36.0,,Defensive rebound by E. İlyasova,101,97
417,4,4:25.0,,D. Schröder makes 2-pt jump shot from 14 ft (assist by J. Collins),101,99
418,4,4:25.0,,Shooting foul by I. Smith (drawn by D. Schröder),101,99
419,4,4:25.0,,D. Schröder makes free throw 1 of 1,101,100
420,4,4:14.0,B. Griffin makes 2-pt layup from 9 ft (assist by I. Smith),,103,100
421,4,4:01.0,,D. Schröder makes 2-pt layup from 1 ft,103,102
422,4,3:34.0,R. Bullock misses 2-pt layup from 3 ft,,103,102
423,4,3:30.0,Offensive rebound by A. Drummond,,103,102
424,4,3:30.0,A. Drummond misses 2-pt layup at rim,,103,102
425,4,3:29.0,,Defensive rebound by K. Bazemore,103,102
426,4,3:27.0,,T. Dorsey misses 3-pt jump shot from 24 ft,103,102
427,4,3:25.0,Defensive rebound by A. Drummond,,103,102
428,4,3:25.0,Personal foul by J. Collins (drawn by B. Griffin),,103,102
429,4,3:25.0,,D. Dedmon enters the game for J. Collins,103,102
430,4,3:25.0,B. Griffin makes free throw 1 of 2,,104,102
431,4,3:25.0,J. Ennis enters the game for S. Johnson,,104,102
432,4,3:25.0,B. Griffin makes free throw 2 of 2,,105,102
433,4,3:10.0,,D. Schröder misses 2-pt jump shot from 8 ft (block by A. Drummond),105,102
434,4,3:10.0,,Offensive rebound by Team,105,102
435,4,3:03.0,,K. Bazemore misses 2-pt layup from 8 ft,105,102
436,4,3:00.0,Defensive rebound by A. Drummond,,105,102
437,4,2:49.0,Turnover by B. Griffin (lost ball; steal by D. Schröder),,105,102
438,4,2:44.0,,T. Dorsey makes 2-pt layup from 1 ft (assist by D. Schröder),105,104
439,4,2:24.0,I. Smith makes 2-pt jump shot from 3 ft,,107,104
440,4,2:09.0,,E. İlyasova makes 2-pt jump shot from 16 ft (assist by D. Schröder),107,106
441,4,1:49.0,B. Griffin misses 2-pt jump shot from 22 ft,,107,106
442,4,1:46.0,,Defensive rebound by D. Dedmon,107,106
443,4,1:34.0,,D. Schröder misses 2-pt layup from 1 ft (block by A. Drummond),107,106
444,4,1:34.0,,Offensive rebound by D. Dedmon,107,106
445,4,1:34.0,,D. Dedmon makes 2-pt layup at rim,107,108
446,4,1:34.0,,Shooting foul by I. Smith (drawn by D. Dedmon),107,108
447,4,1:34.0,Detroit full timeout,,107,108
448,4,1:34.0,J. Nelson enters the game for I. Smith,,107,108
449,4,1:34.0,,D. Dedmon makes free throw 1 of 1,107,109
450,4,1:18.0,J. Nelson misses 2-pt jump shot from 21 ft,,107,109
451,4,1:17.0,,Defensive rebound by Team,107,109
452,4,0:56.0,,D. Dedmon makes 3-pt jump shot from 24 ft (assist by K. Bazemore),107,112
453,4,0:47.0,A. Drummond misses 2-pt jump shot from 10 ft,,107,112
454,4,0:46.0,Offensive rebound by Team,,107,112
455,4,0:40.0,B. Griffin makes 3-pt jump shot from 25 ft (assist by R. Bullock),,110,112
456,4,0:22.0,,D. Schröder misses 2-pt jump shot from 19 ft,110,112
457,4,0:20.0,,Offensive rebound by Team,110,112
458,4,0:20.0,S. Johnson enters the game for J. Nelson,,110,112
459,4,0:19.0,,Personal take foul by A. Drummond (drawn by D. Schröder),110,112
460,4,0:19.0,,D. Schröder makes free throw 1 of 2,110,113
461,4,0:19.0,,D. Schröder makes free throw 2 of 2,110,114
462,4,0:19.0,Detroit full timeout,,110,114
463,4,0:19.0,J. Nelson enters the game for S. Johnson,,110,114
464,4,0:16.0,B. Griffin makes 2-pt layup from 1 ft (assist by J. Nelson),,112,114
465,4,0:10.0,,Atlanta full timeout,112,114
466,4,0:10.0,,Atlanta full timeout,112,114
467,4,0:10.0,S. Johnson enters the game for J. Nelson,,112,114
468,4,0:09.0,,Personal take foul by B. Griffin (drawn by D. Schröder),112,114
469,4,0:09.0,,D. Schröder makes free throw 1 of 2,112,115
470,4,0:09.0,,D. Schröder makes free throw 2 of 2,112,116
471,4,0:09.0,Detroit full timeout,,112,116
472,4,0:09.0,J. Nelson enters the game for S. Johnson,,112,116
473,4,0:09.0,A. Tolliver enters the game for J. Ennis,,112,116
474,4,0:07.0,A. Tolliver misses 3-pt jump shot from 25 ft,,112,116
475,4,0:05.0,,Defensive rebound by D. Schröder,112,116
476,4,0:05.0,,Personal take foul by J. Nelson (drawn by D. Schröder),112,116
477,4,0:05.0,,D. Schröder makes free throw 1 of 2,112,117
478,4,0:05.0,,D. Schröder makes free throw 2 of 2,112,118
479,4,0:00.0,B. Griffin makes 3-pt jump shot from 25 ft,,115,118
