,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DENVER_ACTION,SACRAMENTO_SCORE,DENVER_SCORE
378,4,5:55.0,W. Cauley-Stein makes 3-pt jump shot from 25 ft (assist by D. Fox),,88,111
379,4,5:52.0,,Denver full timeout,88,111
380,4,5:52.0,,G. Harris enters the game for W. Barton,88,111
381,4,5:37.0,,Shooting foul by J. Jackson (drawn by T. Lyles),88,111
382,4,5:37.0,,T. Lyles makes free throw 1 of 2,88,112
383,4,5:37.0,,T. Lyles makes free throw 2 of 2,88,113
384,4,5:28.0,D. Fox makes 2-pt layup from 2 ft,,90,113
385,4,5:11.0,,M. Beasley makes 3-pt jump shot from 22 ft (assist by T. Lyles),90,116
386,4,5:05.0,B. Hield makes 3-pt jump shot from 24 ft,,93,116
387,4,4:48.0,,Shooting foul by J. Jackson (drawn by T. Lyles),93,116
388,4,4:48.0,,T. Lyles makes free throw 1 of 2,93,117
389,4,4:48.0,,R. Jefferson enters the game for G. Harris,93,117
390,4,4:48.0,B. Caboclo enters the game for G. Temple,,93,117
391,4,4:48.0,,T. Lyles makes free throw 2 of 2,93,118
392,4,4:32.0,B. Caboclo misses 3-pt jump shot from 23 ft,,93,118
393,4,4:29.0,,Defensive rebound by M. Plumlee,93,118
394,4,4:18.0,,D. Harris makes 3-pt jump shot from 22 ft (assist by T. Lyles),93,121
395,4,4:06.0,W. Cauley-Stein misses 2-pt hook shot from 5 ft,,93,121
396,4,4:02.0,,Defensive rebound by T. Lyles,93,121
397,4,3:57.0,,D. Harris misses 3-pt jump shot from 24 ft,93,121
398,4,3:57.0,Defensive rebound by Team,,93,121
399,4,3:57.0,,D. Arthur enters the game for M. Plumlee,93,121
400,4,3:53.0,D. Fox misses 2-pt jump shot from 19 ft,,93,121
401,4,3:50.0,,Defensive rebound by T. Lyles,93,121
402,4,3:38.0,,T. Lyles makes 2-pt dunk from 1 ft (assist by M. Beasley),93,123
403,4,3:24.0,J. Jackson misses 3-pt jump shot from 22 ft,,93,123
404,4,3:22.0,,Defensive rebound by T. Lyles,93,123
405,4,3:00.0,,D. Arthur misses 2-pt jump shot from 11 ft,93,123
406,4,2:56.0,Defensive rebound by B. Caboclo,,93,123
407,4,2:51.0,B. Hield makes 2-pt layup from 1 ft (assist by D. Fox),,95,123
408,4,2:43.0,,M. Beasley misses 2-pt jump shot from 3 ft,95,123
409,4,2:41.0,Defensive rebound by B. Caboclo,,95,123
410,4,2:36.0,D. Fox makes 2-pt layup from 3 ft,,97,123
411,4,2:21.0,,D. Arthur makes 3-pt jump shot from 24 ft (assist by R. Jefferson),97,126
412,4,2:13.0,J. Jackson makes 3-pt jump shot from 25 ft (assist by D. Fox),,100,126
413,4,1:56.0,,T. Lyles makes 2-pt dunk from 1 ft (assist by D. Harris),100,128
414,4,1:39.0,B. Caboclo makes 2-pt jump shot from 14 ft (assist by B. Hield),,102,128
415,4,1:16.0,,T. Lyles makes 2-pt dunk from 1 ft (assist by R. Jefferson),102,130
416,4,1:10.0,B. Hield misses 3-pt jump shot from 25 ft,,102,130
417,4,1:04.0,,Defensive rebound by M. Beasley,102,130
418,4,0:56.0,,M. Beasley misses 3-pt jump shot from 22 ft,102,130
419,4,0:54.0,Defensive rebound by J. Jackson,,102,130
420,4,0:41.0,Shooting foul by T. Lyles (drawn by B. Caboclo),,102,130
421,4,0:41.0,B. Caboclo makes free throw 1 of 2,,103,130
422,4,0:41.0,B. Caboclo makes free throw 2 of 2,,104,130
423,4,0:27.0,,D. Arthur misses 3-pt jump shot from 24 ft,104,130
424,4,0:25.0,,Offensive rebound by M. Beasley,104,130
425,4,0:02.0,,Turnover by Team (shot clock),104,130
