,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DALLAS_ACTION,MEMPHIS_SCORE,DALLAS_SCORE
391,4,4:11.0,M. Gasol makes free throw 1 of 2,,86,98
392,4,4:11.0,M. Conley enters the game for J. Ennis,,86,98
393,4,4:11.0,M. Gasol makes free throw 2 of 2,,87,98
394,4,3:57.0,,D. Powell misses 2-pt jump shot from 18 ft,87,98
395,4,3:54.0,Defensive rebound by M. Gasol,,87,98
396,4,3:52.0,Offensive foul by D. Brooks (drawn by W. Matthews),,87,98
397,4,3:52.0,Turnover by D. Brooks (offensive foul),,87,98
398,4,3:52.0,,Y. Ferrell enters the game for J. Barea,87,98
399,4,3:27.0,,D. Smith misses 3-pt jump shot from 30 ft,87,98
400,4,3:26.0,Defensive rebound by Team,,87,98
401,4,3:10.0,M. Conley makes 3-pt jump shot from 26 ft (assist by M. Gasol),,90,98
402,4,3:03.0,,Dallas full timeout,90,98
403,4,2:50.0,,H. Barnes misses 2-pt jump shot from 19 ft,90,98
404,4,2:46.0,Defensive rebound by A. Harrison,,90,98
405,4,2:34.0,A. Harrison misses 3-pt jump shot from 26 ft,,90,98
406,4,2:31.0,,Defensive rebound by H. Barnes,90,98
407,4,2:17.0,,D. Smith misses 2-pt jump shot from 1 ft,90,98
408,4,2:15.0,Defensive rebound by M. Conley,,90,98
409,4,2:05.0,M. Conley makes 2-pt jump shot from 9 ft,,92,98
410,4,1:41.0,,Y. Ferrell makes 3-pt jump shot from 22 ft (assist by H. Barnes),92,101
411,4,1:24.0,Turnover by A. Harrison (turnover),,92,101
412,4,1:04.0,,Y. Ferrell makes 2-pt jump shot from 14 ft,92,103
413,4,0:45.0,D. Brooks makes 2-pt jump shot from 8 ft,,94,103
414,4,0:24.0,,H. Barnes misses 2-pt jump shot from 4 ft,94,103
415,4,0:24.0,Memphis full timeout,,94,103
416,4,0:23.0,Offensive rebound by Team,,94,103
417,4,0:18.0,M. Conley misses 3-pt jump shot from 26 ft,,94,103
418,4,0:12.0,Offensive rebound by A. Harrison,,94,103
419,4,0:10.0,A. Harrison misses 2-pt jump shot from 1 ft,,94,103
420,4,0:10.0,,Defensive rebound by D. Powell,94,103
