,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,GOLDEN STATE_ACTION,SACRAMENTO_SCORE,GOLDEN STATE_SCORE
385,4,2:40.0,D. Fox makes 2-pt jump shot from 12 ft,,89,90
386,4,2:26.0,,N. Young misses 2-pt jump shot from 13 ft,89,90
387,4,2:22.0,Defensive rebound by B. Bogdanović,,89,90
388,4,2:08.0,B. Bogdanović misses 2-pt layup from 2 ft (block by D. Green),,89,90
389,4,2:08.0,Offensive rebound by Team,,89,90
390,4,2:05.0,Turnover by B. Hield (out of bounds lost ball),,89,90
391,4,1:45.0,,A. Iguodala misses 2-pt jump shot from 10 ft,89,90
392,4,1:41.0,Defensive rebound by D. Fox,,89,90
393,4,1:32.0,D. Fox makes 2-pt jump shot from 19 ft (assist by B. Hield),,91,90
394,4,1:31.0,,Golden State full timeout,91,90
395,4,1:31.0,,D. West enters the game for K. Looney,91,90
396,4,1:14.0,Offensive charge foul by N. Young (drawn by W. Cauley-Stein),,91,90
397,4,1:14.0,,Turnover by N. Young (offensive foul),91,90
398,4,1:14.0,,K. Looney enters the game for D. West,91,90
399,4,0:59.0,D. Fox makes 2-pt jump shot from 7 ft,,93,90
400,4,0:50.0,,D. Green makes 3-pt jump shot from 28 ft (assist by Q. Cook),93,93
401,4,0:27.0,Shooting foul by N. Young (drawn by B. Hield),,93,93
402,4,0:27.0,B. Hield makes free throw 1 of 2,,94,93
403,4,0:27.0,,D. West enters the game for K. Looney,94,93
404,4,0:27.0,B. Hield misses free throw 2 of 2,,94,93
405,4,0:25.0,,Defensive rebound by D. Green,94,93
406,4,0:15.0,,D. Green misses 3-pt jump shot from 30 ft,94,93
407,4,0:13.0,Defensive rebound by B. Hield,,94,93
408,4,0:13.0,Personal foul by N. Young (drawn by B. Hield),,94,93
409,4,0:13.0,B. Hield makes free throw 1 of 2,,95,93
410,4,0:13.0,B. Hield makes free throw 2 of 2,,96,93
411,4,0:13.0,,Golden State full timeout,96,93
412,4,0:12.0,,N. Young misses 3-pt jump shot from 25 ft (block by W. Cauley-Stein),96,93
413,4,0:11.0,Defensive rebound by B. Hield,,96,93
414,4,0:08.0,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by B. Hield),,98,93
415,4,0:05.0,,D. Green misses 3-pt jump shot from 25 ft,98,93
416,4,0:02.0,Defensive rebound by S. Labissière,,98,93
