,QUARTER,TIME_REMAINING,PHOENIX_ACTION,WASHINGTON_ACTION,PHOENIX_SCORE,WASHINGTON_SCORE
394,4,6:17.0,,Defensive rebound by B. Beal,101,100
395,4,6:15.0,,Offensive foul by M. Gortat (drawn by T. Ulis),101,100
396,4,6:15.0,,Turnover by M. Gortat (offensive foul),101,100
397,4,6:15.0,,K. Oubre enters the game for J. Meeks,101,100
398,4,5:56.0,D. Booker misses 2-pt jump shot from 19 ft,,101,100
399,4,5:53.0,,Defensive rebound by J. Wall,101,100
400,4,5:51.0,Offensive charge foul by J. Wall (drawn by D. Booker),,101,100
401,4,5:51.0,,Turnover by J. Wall (offensive foul),101,100
402,4,5:35.0,Shooting foul by M. Gortat (drawn by T. Warren),,101,100
403,4,5:35.0,T. Warren misses free throw 1 of 2,,101,100
404,4,5:35.0,Offensive rebound by Team,,101,100
405,4,5:35.0,M. James enters the game for T. Ulis,,101,100
406,4,5:35.0,T. Warren misses free throw 2 of 2,,101,100
407,4,5:33.0,,Defensive rebound by M. Gortat,101,100
408,4,5:24.0,Phoenix full timeout,,101,100
409,4,5:24.0,M. Chriss enters the game for T. Chandler,,101,100
410,4,5:24.0,A. Len enters the game for D. Bender,,101,100
411,4,5:23.0,,J. Wall makes 2-pt layup at rim,101,102
412,4,5:13.0,D. Booker misses 3-pt jump shot from 25 ft,,101,102
413,4,5:08.0,Offensive rebound by A. Len,,101,102
414,4,5:07.0,A. Len misses 2-pt layup from 2 ft (block by M. Gortat),,101,102
415,4,5:07.0,Offensive rebound by A. Len,,101,102
416,4,5:04.0,A. Len makes 2-pt layup from 2 ft,,103,102
417,4,4:45.0,,K. Oubre makes 3-pt jump shot from 23 ft (assist by B. Beal),103,105
418,4,4:27.0,M. Chriss makes 3-pt jump shot from 26 ft (assist by D. Booker),,106,105
419,4,4:11.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),106,108
420,4,3:44.0,T. Warren makes 2-pt layup from 1 ft (assist by M. Chriss),,108,108
421,4,3:44.0,Shooting foul by B. Beal (drawn by T. Warren),,108,108
422,4,3:44.0,T. Warren makes free throw 1 of 1,,109,108
423,4,3:29.0,,B. Beal misses 2-pt jump shot from 12 ft,109,108
424,4,3:26.0,Defensive rebound by A. Len,,109,108
425,4,3:17.0,Shooting foul by J. Wall (drawn by M. James),,109,108
426,4,3:17.0,M. James makes free throw 1 of 2,,110,108
427,4,3:17.0,M. James makes free throw 2 of 2,,111,108
428,4,3:05.0,,J. Wall misses 2-pt layup from 2 ft,111,108
429,4,3:02.0,,Offensive rebound by M. Gortat,111,108
430,4,3:02.0,,K. Oubre misses 3-pt jump shot from 23 ft,111,108
431,4,3:02.0,,Offensive rebound by K. Oubre,111,108
432,4,2:58.0,,Shooting foul by A. Len (drawn by M. Gortat),111,108
433,4,2:58.0,T. Chandler enters the game for A. Len,,111,108
434,4,2:58.0,,M. Gortat makes free throw 1 of 2,111,109
435,4,2:58.0,,M. Gortat makes free throw 2 of 2,111,110
436,4,2:39.0,T. Warren makes 3-pt jump shot from 23 ft (assist by D. Booker),,114,110
437,4,2:16.0,,M. Gortat misses 2-pt hook shot from 8 ft,114,110
438,4,2:13.0,Defensive rebound by T. Warren,,114,110
439,4,1:56.0,Turnover by M. James (lost ball; steal by J. Wall),,114,110
440,4,1:53.0,,Shooting foul by D. Booker (drawn by J. Wall),114,110
441,4,1:53.0,,J. Wall misses free throw 1 of 2,114,110
442,4,1:53.0,,Offensive rebound by Team,114,110
443,4,1:53.0,,J. Wall misses free throw 2 of 2,114,110
444,4,1:50.0,Defensive rebound by M. Chriss,,114,110
445,4,1:34.0,D. Booker misses 3-pt jump shot from 26 ft,,114,110
446,4,1:29.0,Offensive rebound by T. Warren,,114,110
447,4,1:29.0,T. Warren makes 2-pt jump shot from 9 ft,,116,110
448,4,1:29.0,,Washington full timeout,116,110
449,4,1:24.0,,J. Wall misses 3-pt jump shot from 25 ft,116,110
450,4,1:23.0,Defensive rebound by Team,,116,110
451,4,1:01.0,M. James misses 2-pt jump shot from 16 ft,,116,110
452,4,1:00.0,Offensive rebound by M. Chriss,,116,110
453,4,1:00.0,M. Chriss makes 2-pt dunk at rim,,118,110
454,4,0:50.0,,B. Beal misses 2-pt jump shot from 9 ft,118,110
455,4,0:48.0,,Offensive rebound by B. Beal,118,110
456,4,0:47.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by B. Beal),118,113
457,4,0:35.0,T. Chandler makes 2-pt dunk from 1 ft (assist by M. James),,120,113
458,4,0:31.0,,B. Beal makes 3-pt jump shot from 25 ft,120,116
459,4,0:25.0,Personal take foul by K. Oubre (drawn by M. James),,120,116
460,4,0:25.0,M. James makes free throw 1 of 2,,121,116
461,4,0:25.0,M. James misses free throw 2 of 2,,121,116
462,4,0:23.0,,Defensive rebound by M. Gortat,121,116
463,4,0:17.0,,B. Beal misses 3-pt jump shot from 25 ft,121,116
464,4,0:13.0,Defensive rebound by M. Chriss,,121,116
465,4,0:12.0,Personal foul by J. Wall (drawn by T. Warren),,121,116
466,4,0:12.0,T. Warren misses free throw 1 of 2,,121,116
467,4,0:12.0,Offensive rebound by Team,,121,116
468,4,0:12.0,T. Warren makes free throw 2 of 2,,122,116
469,4,0:08.0,,K. Oubre misses 3-pt jump shot from 25 ft,122,116
470,4,0:05.0,,Offensive rebound by B. Beal,122,116
471,4,0:01.0,,B. Beal misses 3-pt jump shot from 23 ft (block by T. Warren),122,116
472,4,0:01.0,Defensive rebound by M. Chriss,,122,116
