,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DENVER_ACTION,MINNESOTA_SCORE,DENVER_SCORE
390,4,5:03.0,N. Bjelica makes 2-pt jump shot from 7 ft (assist by K. Towns),,85,87
391,4,4:43.0,,N. Jokić misses 2-pt jump shot from 15 ft,85,87
392,4,4:41.0,,Offensive rebound by N. Jokić,85,87
393,4,4:29.0,,W. Barton makes 2-pt jump shot from 3 ft,85,89
394,4,4:27.0,Minnesota full timeout,,85,89
395,4,4:09.0,T. Gibson makes 2-pt hook shot from 5 ft,,87,89
396,4,4:09.0,Shooting foul by N. Jokić (drawn by T. Gibson),,87,89
397,4,4:09.0,T. Gibson makes free throw 1 of 1,,88,89
398,4,3:56.0,,Personal foul by T. Gibson (drawn by P. Millsap),88,89
399,4,3:56.0,,P. Millsap makes free throw 1 of 2,88,90
400,4,3:56.0,Minnesota full timeout,,88,90
401,4,3:56.0,,P. Millsap misses free throw 2 of 2,88,90
402,4,3:55.0,Defensive rebound by N. Bjelica,,88,90
403,4,3:31.0,T. Gibson misses 2-pt layup from 2 ft,,88,90
404,4,3:28.0,Offensive rebound by T. Gibson,,88,90
405,4,3:19.0,K. Towns makes 2-pt hook shot from 8 ft (assist by J. Teague),,90,90
406,4,3:02.0,,N. Jokić misses 3-pt jump shot from 25 ft,90,90
407,4,2:59.0,Defensive rebound by A. Wiggins,,90,90
408,4,2:48.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by J. Teague),,93,90
409,4,2:28.0,,W. Barton makes 2-pt layup from 3 ft (assist by N. Jokić),93,92
410,4,2:09.0,N. Bjelica misses 2-pt jump shot from 3 ft,,93,92
411,4,2:06.0,,Defensive rebound by N. Jokić,93,92
412,4,1:46.0,,Shooting foul by K. Towns (drawn by J. Murray),93,92
413,4,1:46.0,G. Dieng enters the game for K. Towns,,93,92
414,4,1:46.0,,M. Plumlee enters the game for N. Jokić,93,92
415,4,1:46.0,,J. Murray makes free throw 1 of 2,93,93
416,4,1:46.0,,J. Murray makes free throw 2 of 2,93,94
417,4,1:46.0,Minnesota full timeout,,93,94
418,4,1:46.0,J. Crawford enters the game for G. Dieng,,93,94
419,4,1:46.0,,T. Craig enters the game for M. Plumlee,93,94
420,4,1:34.0,Turnover by J. Teague (bad pass),,93,94
421,4,1:34.0,,N. Jokić enters the game for T. Craig,93,94
422,4,1:34.0,G. Dieng enters the game for J. Crawford,,93,94
423,4,1:18.0,,W. Barton misses 3-pt jump shot from 24 ft,93,94
424,4,1:16.0,,Offensive rebound by Team,93,94
425,4,1:16.0,Loose ball foul by N. Bjelica (drawn by W. Chandler),,93,94
426,4,1:16.0,,W. Chandler makes free throw 1 of 2,93,95
427,4,1:16.0,,M. Plumlee enters the game for N. Jokić,93,95
428,4,1:16.0,J. Crawford enters the game for G. Dieng,,93,95
429,4,1:16.0,,T. Craig enters the game for M. Plumlee,93,95
430,4,1:16.0,,W. Chandler makes free throw 2 of 2,93,96
431,4,0:56.0,N. Bjelica misses 2-pt layup from 2 ft,,93,96
432,4,0:55.0,,Defensive rebound by T. Craig,93,96
433,4,0:36.0,,P. Millsap misses 2-pt jump shot from 18 ft,93,96
434,4,0:34.0,,Offensive rebound by P. Millsap,93,96
435,4,0:34.0,,Shooting foul by A. Wiggins (drawn by P. Millsap),93,96
436,4,0:34.0,,P. Millsap makes free throw 1 of 2,93,97
437,4,0:34.0,,P. Millsap makes free throw 2 of 2,93,98
438,4,0:34.0,Minnesota full timeout,,93,98
439,4,0:30.0,T. Gibson makes 2-pt layup from 2 ft,,95,98
440,4,0:30.0,Shooting foul by J. Murray (drawn by T. Gibson),,95,98
441,4,0:30.0,,N. Jokić enters the game for T. Craig,95,98
442,4,0:30.0,G. Dieng enters the game for J. Crawford,,95,98
443,4,0:30.0,T. Gibson makes free throw 1 of 1,,96,98
444,4,0:06.0,,W. Barton misses 2-pt jump shot from 19 ft,96,98
445,4,0:04.0,,Offensive rebound by N. Jokić,96,98
446,4,0:04.0,,N. Jokić makes 2-pt layup at rim,96,100
447,4,0:00.0,J. Teague misses 3-pt jump shot from 30 ft,,96,100
448,4,0:00.0,Offensive rebound by Team,,96,100
