,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DALLAS_ACTION,HOUSTON_SCORE,DALLAS_SCORE
385,4,5:57.0,,D. Smith enters the game for Y. Ferrell,94,72
386,4,5:57.0,,H. Barnes enters the game for D. Nowitzki,94,72
387,4,5:57.0,L. Mbah a Moute enters the game for J. Johnson,,94,72
388,4,5:48.0,,Turnover by K. Collinsworth (bad pass; steal by E. Gordon),94,72
389,4,5:33.0,G. Green makes 3-pt jump shot from 24 ft (assist by T. Ariza),,97,72
390,4,5:13.0,,K. Collinsworth makes 2-pt layup from 7 ft (assist by D. McDermott),97,74
391,4,4:56.0,Personal foul by D. McDermott (drawn by E. Gordon),,97,74
392,4,4:53.0,G. Green misses 3-pt jump shot from 26 ft,,97,74
393,4,4:50.0,,Defensive rebound by D. McDermott,97,74
394,4,4:36.0,,Shooting foul by T. Black (drawn by H. Barnes),97,74
395,4,4:36.0,,H. Barnes misses free throw 1 of 2,97,74
396,4,4:36.0,,Offensive rebound by Team,97,74
397,4,4:36.0,,H. Barnes makes free throw 2 of 2,97,75
398,4,4:16.0,L. Mbah a Moute makes 2-pt layup from 5 ft,,99,75
399,4,3:57.0,,D. Smith misses 2-pt jump shot from 14 ft,99,75
400,4,3:56.0,,Offensive rebound by K. Collinsworth,99,75
401,4,3:55.0,,K. Collinsworth misses 2-pt layup from 1 ft,99,75
402,4,3:54.0,,Offensive rebound by J. Warney,99,75
403,4,3:53.0,,J. Warney makes 2-pt layup from 2 ft,99,77
404,4,3:38.0,G. Green makes 2-pt jump shot from 14 ft,,101,77
405,4,3:22.0,,H. Barnes misses 3-pt jump shot from 25 ft,101,77
406,4,3:20.0,,Offensive rebound by K. Collinsworth,101,77
407,4,3:14.0,,J. Warney misses 2-pt hook shot from 9 ft,101,77
408,4,3:14.0,Defensive rebound by G. Green,,101,77
409,4,3:05.0,T. Black makes 2-pt layup from 2 ft (assist by G. Green),,103,77
410,4,3:04.0,,Dallas full timeout,103,77
411,4,3:04.0,,J. Motley enters the game for H. Barnes,103,77
412,4,3:04.0,J. Johnson enters the game for E. Gordon,,103,77
413,4,2:52.0,,D. McDermott misses 2-pt layup from 2 ft (block by T. Black),103,77
414,4,2:50.0,,Offensive rebound by J. Motley,103,77
415,4,2:49.0,,J. Motley misses 2-pt layup from 1 ft,103,77
416,4,2:48.0,,Offensive rebound by K. Collinsworth,103,77
417,4,2:48.0,,K. Collinsworth misses 2-pt layup from 1 ft,103,77
418,4,2:47.0,,Offensive rebound by J. Warney,103,77
419,4,2:46.0,,J. Warney makes 2-pt layup from 1 ft,103,79
420,4,2:33.0,G. Green misses 3-pt jump shot from 25 ft,,103,79
421,4,2:31.0,,Defensive rebound by D. Smith,103,79
422,4,2:17.0,,D. Smith misses 3-pt jump shot from 24 ft,103,79
423,4,2:13.0,Defensive rebound by T. Black,,103,79
424,4,1:56.0,Personal foul by K. Collinsworth (drawn by G. Green),,103,79
425,4,1:44.0,T. Ariza misses 3-pt jump shot from 25 ft,,103,79
426,4,1:42.0,,Defensive rebound by K. Collinsworth,103,79
427,4,1:34.0,,Turnover by K. Collinsworth (bad pass; steal by T. Black),103,79
428,4,1:28.0,T. Ariza misses 3-pt jump shot from 27 ft,,103,79
429,4,1:25.0,,Defensive rebound by J. Motley,103,79
430,4,1:14.0,,Turnover by J. Motley (turnover),103,79
431,4,1:02.0,G. Green misses 2-pt layup from 4 ft,,103,79
432,4,1:02.0,,Defensive rebound by J. Warney,103,79
433,4,0:54.0,,D. Smith makes 2-pt layup from 3 ft,103,81
434,4,0:42.0,Shooting foul by D. Smith (drawn by J. Johnson),,103,81
435,4,0:42.0,J. Johnson makes free throw 1 of 2,,104,81
436,4,0:42.0,J. Johnson makes free throw 2 of 2,,105,81
437,4,0:23.0,,Shooting foul by T. Black (drawn by J. Motley),105,81
438,4,0:23.0,,J. Motley misses free throw 1 of 2,105,81
439,4,0:23.0,,Offensive rebound by Team,105,81
440,4,0:23.0,,J. Motley makes free throw 2 of 2,105,82
