,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA LAKERS_ACTION,GOLDEN STATE_SCORE,LA LAKERS_SCORE
382,4,5:21.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),,100,95
383,4,5:20.0,,LA Lakers full timeout,100,95
384,4,5:20.0,,K. Caldwell-Pope enters the game for J. Hart,100,95
385,4,5:01.0,,J. Clarkson misses 2-pt jump shot from 20 ft,100,95
386,4,4:57.0,,Offensive rebound by K. Caldwell-Pope,100,95
387,4,4:54.0,,J. Clarkson makes 3-pt jump shot from 25 ft (assist by J. Randle),100,98
388,4,4:30.0,S. Curry misses 3-pt jump shot from 23 ft,,100,98
389,4,4:22.0,,Defensive rebound by B. Ingram,100,98
390,4,4:13.0,,Personal foul by J. Bell (drawn by B. Ingram),100,98
391,4,4:13.0,D. Green enters the game for J. Bell,,100,98
392,4,4:03.0,,Personal foul by S. Curry (drawn by J. Randle),100,98
393,4,3:58.0,,Shooting foul by D. Green (drawn by B. Ingram),100,98
394,4,3:58.0,,B. Ingram makes free throw 1 of 2,100,99
395,4,3:58.0,,B. Ingram makes free throw 2 of 2,100,100
396,4,3:39.0,S. Curry makes 2-pt layup from 1 ft,,102,100
397,4,3:18.0,,Shooting foul by K. Thompson (drawn by B. Ingram),102,100
398,4,3:18.0,,B. Ingram makes free throw 1 of 2,102,101
399,4,3:18.0,,B. Ingram makes free throw 2 of 2,102,102
400,4,3:05.0,D. Green misses 2-pt hook shot from 6 ft,,102,102
401,4,3:03.0,,Defensive rebound by J. Clarkson,102,102
402,4,3:01.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by J. Clarkson),102,104
403,4,3:01.0,Golden State full timeout,,102,104
404,4,2:41.0,K. Durant misses 2-pt jump shot from 17 ft,,102,104
405,4,2:40.0,,Defensive rebound by K. Caldwell-Pope,102,104
406,4,2:18.0,,K. Caldwell-Pope misses 3-pt jump shot from 28 ft,102,104
407,4,2:15.0,Defensive rebound by D. Green,,102,104
408,4,2:09.0,Shooting foul by B. Ingram (drawn by K. Thompson),,102,104
409,4,2:09.0,K. Thompson makes free throw 1 of 2,,103,104
410,4,2:09.0,K. Thompson makes free throw 2 of 2,,104,104
411,4,1:55.0,,B. Ingram misses 2-pt jump shot from 19 ft,104,104
412,4,1:52.0,Defensive rebound by K. Durant,,104,104
413,4,1:35.0,K. Durant misses 2-pt jump shot from 11 ft,,104,104
414,4,1:31.0,Offensive rebound by D. Green,,104,104
415,4,1:31.0,D. Green makes 2-pt layup at rim,,106,104
416,4,1:26.0,,J. Randle makes 2-pt layup from 2 ft (assist by L. Ball),106,106
417,4,1:11.0,S. Curry misses 2-pt jump shot from 21 ft,,106,106
418,4,1:09.0,,Defensive rebound by L. Ball,106,106
419,4,0:56.0,,K. Caldwell-Pope makes 2-pt jump shot from 4 ft,106,108
420,4,0:56.0,,Shooting foul by S. Curry (drawn by K. Caldwell-Pope),106,108
421,4,0:56.0,,K. Caldwell-Pope makes free throw 1 of 1,106,109
422,4,0:46.0,K. Durant makes 3-pt jump shot from 26 ft (assist by D. Green),,109,109
423,4,0:27.0,,Turnover by B. Ingram (turnover; steal by D. Green),109,109
424,4,0:06.0,K. Durant misses 2-pt jump shot from 19 ft,,109,109
425,4,0:05.0,,Defensive rebound by K. Caldwell-Pope,109,109
426,4,0:05.0,,LA Lakers full timeout,109,109
427,4,0:05.0,P. McCaw enters the game for S. Curry,,109,109
428,4,0:00.0,,B. Ingram misses 2-pt layup from 2 ft,109,109
429,4,0:00.0,,Offensive rebound by Team,109,109
430,1OT,4:46.0,,B. Ingram misses 2-pt jump shot from 21 ft,109,109
431,1OT,4:43.0,Defensive rebound by S. Curry,,109,109
432,1OT,4:29.0,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Durant),,112,109
433,1OT,4:15.0,,L. Ball misses 3-pt jump shot from 26 ft,112,109
434,1OT,4:12.0,Defensive rebound by D. Green,,112,109
435,1OT,4:02.0,S. Curry makes 3-pt jump shot from 26 ft (assist by A. Iguodala),,115,109
436,1OT,4:02.0,,LA Lakers full timeout,115,109
437,1OT,3:41.0,,J. Clarkson misses 3-pt jump shot from 24 ft,115,109
438,1OT,3:39.0,Defensive rebound by K. Durant,,115,109
439,1OT,3:26.0,Shooting foul by K. Caldwell-Pope (drawn by D. Green),,115,109
440,1OT,3:26.0,D. Green makes free throw 1 of 2,,116,109
441,1OT,3:26.0,D. Green misses free throw 2 of 2,,116,109
442,1OT,3:24.0,,Defensive rebound by B. Ingram,116,109
443,1OT,3:11.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,116,109
444,1OT,3:09.0,Defensive rebound by D. Green,,116,109
445,1OT,3:01.0,K. Durant misses 3-pt jump shot from 26 ft,,116,109
446,1OT,2:57.0,,Defensive rebound by K. Caldwell-Pope,116,109
447,1OT,2:48.0,,J. Clarkson makes 2-pt layup from 2 ft,116,111
448,1OT,2:48.0,,Shooting foul by S. Curry (drawn by J. Clarkson),116,111
449,1OT,2:48.0,,J. Clarkson makes free throw 1 of 1,116,112
450,1OT,2:26.0,K. Durant makes 2-pt jump shot from 11 ft,,118,112
451,1OT,2:09.0,,K. Caldwell-Pope makes 2-pt jump shot from 6 ft (assist by L. Ball),118,114
452,1OT,1:49.0,K. Durant makes 2-pt jump shot from 22 ft,,120,114
453,1OT,1:31.0,,B. Ingram makes 2-pt layup from 2 ft,120,116
454,1OT,1:18.0,Personal foul by B. Ingram (drawn by D. Green),,120,116
455,1OT,1:14.0,Personal foul by J. Randle (drawn by S. Curry),,120,116
456,1OT,1:14.0,S. Curry makes free throw 1 of 2,,121,116
457,1OT,1:14.0,S. Curry makes free throw 2 of 2,,122,116
458,1OT,1:03.0,,J. Randle misses 2-pt layup from 2 ft (block by K. Durant),122,116
459,1OT,1:03.0,,Offensive rebound by Team,122,116
460,1OT,0:56.0,,B. Ingram makes 2-pt layup from 1 ft,122,118
461,1OT,0:56.0,,Shooting foul by K. Durant (drawn by B. Ingram),122,118
462,1OT,0:56.0,,B. Ingram misses free throw 1 of 1,122,118
463,1OT,0:56.0,Defensive rebound by K. Thompson,,122,118
464,1OT,0:38.0,S. Curry makes 2-pt jump shot from 19 ft (assist by D. Green),,124,118
465,1OT,0:28.0,,J. Clarkson makes 3-pt jump shot from 26 ft,124,121
466,1OT,0:16.0,Turnover by K. Durant (lost ball; steal by B. Ingram),,124,121
467,1OT,0:15.0,,Shooting foul by K. Durant (drawn by B. Ingram),124,121
468,1OT,0:15.0,,B. Ingram makes free throw 1 of 2,124,122
469,1OT,0:15.0,,J. Hart enters the game for J. Clarkson,124,122
470,1OT,0:15.0,,B. Ingram makes free throw 2 of 2,124,123
471,1OT,0:14.0,Personal foul by J. Hart (drawn by S. Curry),,124,123
472,1OT,0:14.0,S. Curry makes free throw 1 of 2,,125,123
473,1OT,0:14.0,,J. Clarkson enters the game for J. Hart,125,123
474,1OT,0:14.0,S. Curry misses free throw 2 of 2,,125,123
475,1OT,0:10.0,Offensive rebound by D. Green,,125,123
476,1OT,0:10.0,D. Green misses 2-pt layup at rim,,125,123
477,1OT,0:07.0,Offensive rebound by A. Iguodala,,125,123
478,1OT,0:06.0,Personal take foul by J. Clarkson (drawn by A. Iguodala),,125,123
479,1OT,0:06.0,S. Curry makes free throw 1 of 2,,126,123
480,1OT,0:06.0,S. Curry makes free throw 2 of 2,,127,123
481,1OT,0:06.0,,LA Lakers full timeout,127,123
482,1OT,0:06.0,,B. Lopez enters the game for J. Randle,127,123
483,1OT,0:02.0,,B. Ingram misses 2-pt jump shot from 12 ft,127,123
484,1OT,0:02.0,Defensive rebound by A. Iguodala,,127,123
