,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MEMPHIS_ACTION,ORLANDO_SCORE,MEMPHIS_SCORE
384,4,2:51.0,,D. Brooks makes 3-pt jump shot from 23 ft (assist by M. Chalmers),97,95
385,4,2:27.0,Turnover by J. Simmons (lost ball; steal by M. Chalmers),,97,95
386,4,2:22.0,,Turnover by T. Evans (bad pass; steal by E. Fournier),97,95
387,4,2:11.0,Orlando full timeout,,97,95
388,4,2:11.0,T. Ross enters the game for J. Isaac,,97,95
389,4,2:11.0,S. Mack enters the game for J. Simmons,,97,95
390,4,2:00.0,E. Fournier misses 3-pt jump shot from 24 ft,,97,95
391,4,1:57.0,,Defensive rebound by M. Chalmers,97,95
392,4,1:45.0,,M. Gasol makes 2-pt jump shot from 6 ft,97,97
393,4,1:28.0,T. Ross misses 2-pt jump shot from 18 ft,,97,97
394,4,1:24.0,,Defensive rebound by D. Brooks,97,97
395,4,1:13.0,,Memphis full timeout,97,97
396,4,1:13.0,J. Simmons enters the game for S. Mack,,97,97
397,4,1:04.0,,M. Gasol makes 2-pt jump shot from 4 ft,97,99
398,4,0:51.0,A. Gordon makes 3-pt jump shot from 22 ft (assist by E. Fournier),,100,99
399,4,0:46.0,,Turnover by M. Chalmers (bad pass),100,99
400,4,0:36.0,Turnover by T. Ross (lost ball; steal by M. Chalmers),,100,99
401,4,0:30.0,,M. Chalmers misses 2-pt layup from 1 ft,100,99
402,4,0:26.0,Defensive rebound by N. Vučević,,100,99
403,4,0:26.0,Turnover by T. Ross (step out of bounds),,100,99
404,4,0:26.0,,Memphis full timeout,100,99
405,4,0:26.0,J. Isaac enters the game for E. Fournier,,100,99
406,4,0:17.0,,M. Chalmers misses 3-pt jump shot from 25 ft,100,99
407,4,0:13.0,Defensive rebound by J. Isaac,,100,99
408,4,0:10.0,Personal take foul by D. Brooks (drawn by J. Simmons),,100,99
409,4,0:10.0,Orlando full timeout,,100,99
410,4,0:10.0,E. Fournier enters the game for J. Isaac,,100,99
411,4,0:10.0,Turnover by T. Ross (bad pass; steal by T. Evans),,100,99
412,4,0:05.0,,D. Brooks misses 3-pt jump shot from 24 ft,100,99
413,4,0:01.0,Defensive rebound by T. Ross,,100,99
414,4,0:00.0,Personal take foul by T. Evans (drawn by T. Ross),,100,99
415,4,0:00.0,T. Ross misses free throw 2 of 2,,100,99
416,4,0:00.0,,Defensive rebound by T. Evans,100,99
417,4,0:00.0,T. Ross makes free throw 1 of 2,,101,99
418,4,0:00.0,J. Isaac enters the game for E. Fournier,,101,99
