,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,TORONTO_ACTION,WASHINGTON_SCORE,TORONTO_SCORE
377,4,7:30.0,,C. Miles makes 3-pt jump shot from 29 ft,103,111
378,4,7:14.0,J. Wall misses 2-pt layup from 1 ft (block by D. Wright),,103,111
379,4,7:11.0,,Defensive rebound by D. DeRozan,103,111
380,4,7:05.0,,D. DeRozan makes 2-pt jump shot from 8 ft,103,113
381,4,6:40.0,B. Beal misses 2-pt jump shot from 20 ft,,103,113
382,4,6:38.0,,Defensive rebound by D. DeRozan,103,113
383,4,6:27.0,,D. DeRozan misses 2-pt jump shot from 14 ft,103,113
384,4,6:26.0,,Offensive rebound by Team,103,113
385,4,6:26.0,M. Morris enters the game for M. Scott,,103,113
386,4,6:21.0,,Personal foul by T. Lawson (drawn by K. Lowry),103,113
387,4,6:19.0,,Shooting foul by K. Oubre (drawn by D. DeRozan),103,113
388,4,6:19.0,,D. DeRozan makes free throw 1 of 2,103,114
389,4,6:19.0,,D. DeRozan makes free throw 2 of 2,103,115
390,4,6:08.0,Shooting block foul by S. Ibaka (drawn by J. Wall),,103,115
391,4,6:08.0,J. Wall makes free throw 1 of 2,,104,115
392,4,6:08.0,J. Wall makes free throw 2 of 2,,105,115
393,4,5:57.0,,D. DeRozan makes 2-pt jump shot from 20 ft (assist by K. Lowry),105,117
394,4,5:31.0,B. Beal misses 3-pt jump shot from 32 ft,,105,117
395,4,5:31.0,Offensive rebound by Team,,105,117
396,4,5:31.0,Turnover by Team (shot clock),,105,117
397,4,5:11.0,,Personal foul by K. Oubre (drawn by K. Lowry),105,117
398,4,5:11.0,,K. Lowry makes free throw 1 of 2,105,118
399,4,5:11.0,,K. Lowry makes free throw 2 of 2,105,119
400,4,4:59.0,O. Porter enters the game for T. Lawson,,105,119
401,4,4:50.0,J. Wall makes 2-pt layup at rim,,107,119
402,4,4:31.0,,D. DeRozan makes 2-pt jump shot from 4 ft,107,121
403,4,4:23.0,B. Beal misses 3-pt jump shot from 26 ft,,107,121
404,4,4:23.0,,Defensive rebound by C. Miles,107,121
405,4,4:04.0,,D. DeRozan misses 2-pt jump shot from 19 ft,107,121
406,4,4:04.0,Defensive rebound by K. Oubre,,107,121
407,4,3:56.0,B. Beal misses 2-pt layup from 2 ft (block by S. Ibaka),,107,121
408,4,3:53.0,,Defensive rebound by K. Lowry,107,121
409,4,3:51.0,,Shooting foul by J. Wall (drawn by C. Miles),107,121
410,4,3:51.0,,C. Miles makes free throw 1 of 2,107,122
411,4,3:51.0,,C. Miles makes free throw 2 of 2,107,123
412,4,3:43.0,Turnover by J. Wall (bad pass; steal by D. Wright),,107,123
413,4,3:38.0,,D. Wright makes 2-pt dunk at rim (assist by K. Lowry),107,125
414,4,3:38.0,Washington full timeout,,107,125
415,4,3:38.0,I. Mahinmi enters the game for J. Wall,,107,125
416,4,3:38.0,M. Scott enters the game for B. Beal,,107,125
417,4,3:38.0,T. Satoranský enters the game for M. Morris,,107,125
418,4,3:38.0,T. Lawson enters the game for O. Porter,,107,125
419,4,3:21.0,M. Scott misses 2-pt jump shot from 11 ft,,107,125
420,4,3:18.0,,Defensive rebound by S. Ibaka,107,125
421,4,3:08.0,,S. Ibaka misses 3-pt jump shot from 24 ft,107,125
422,4,3:05.0,Defensive rebound by M. Scott,,107,125
423,4,2:58.0,T. Lawson misses 2-pt jump shot from 17 ft,,107,125
424,4,2:58.0,Offensive rebound by Team,,107,125
425,4,2:58.0,,Loose ball foul by D. Wright (drawn by M. Scott),107,125
426,4,2:49.0,K. Oubre misses 2-pt jump shot from 10 ft,,107,125
427,4,2:45.0,,Defensive rebound by S. Ibaka,107,125
428,4,2:33.0,,Personal foul by I. Mahinmi (drawn by D. DeRozan),107,125
429,4,2:33.0,,D. DeRozan makes free throw 1 of 2,107,126
430,4,2:33.0,,L. Brown enters the game for K. Lowry,107,126
431,4,2:33.0,,L. Nogueira enters the game for S. Ibaka,107,126
432,4,2:33.0,,D. DeRozan makes free throw 2 of 2,107,127
433,4,2:11.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by K. Oubre),,109,127
434,4,2:11.0,Shooting foul by L. Nogueira (drawn by I. Mahinmi),,109,127
435,4,2:11.0,,N. Powell enters the game for D. DeRozan,109,127
436,4,2:11.0,I. Mahinmi makes free throw 1 of 1,,110,127
437,4,1:55.0,,Turnover by C. Miles (lost ball; steal by I. Mahinmi),110,127
438,4,1:45.0,Personal foul by L. Nogueira (drawn by T. Lawson),,110,127
439,4,1:45.0,T. Lawson makes free throw 1 of 2,,111,127
440,4,1:45.0,,P. Siakam enters the game for C. Miles,111,127
441,4,1:45.0,T. Lawson makes free throw 2 of 2,,112,127
442,4,1:30.0,,L. Brown misses 3-pt jump shot from 26 ft,112,127
443,4,1:27.0,Defensive rebound by T. Satoranský,,112,127
444,4,1:19.0,K. Oubre makes 2-pt hook shot from 3 ft (assist by T. Satoranský),,114,127
445,4,0:56.0,,L. Brown makes 3-pt jump shot from 25 ft (assist by D. Wright),114,130
446,4,0:45.0,Personal block foul by L. Nogueira (drawn by I. Mahinmi),,114,130
447,4,0:45.0,I. Mahinmi makes free throw 1 of 2,,115,130
448,4,0:45.0,I. Mahinmi makes free throw 2 of 2,,116,130
449,4,0:43.0,,Turnover by P. Siakam (bad pass),116,130
450,4,0:37.0,T. Lawson misses 2-pt layup from 1 ft (block by D. Wright),,116,130
451,4,0:31.0,Offensive rebound by T. Satoranský,,116,130
452,4,0:31.0,T. Satoranský misses 2-pt layup at rim,,116,130
453,4,0:30.0,,Defensive rebound by P. Siakam,116,130
454,4,0:28.0,,N. Powell misses 3-pt jump shot from 23 ft,116,130
455,4,0:26.0,Defensive rebound by I. Mahinmi,,116,130
456,4,0:14.0,K. Oubre makes 3-pt jump shot from 25 ft,,119,130
