,QUARTER,TIME_REMAINING,BOSTON_ACTION,MIAMI_ACTION,BOSTON_SCORE,MIAMI_SCORE
389,4,3:42.0,Defensive rebound by K. Irving,,86,78
390,4,3:39.0,K. Irving misses 3-pt jump shot from 25 ft,,86,78
391,4,3:35.0,,Defensive rebound by J. Winslow,86,78
392,4,3:24.0,,G. Dragić makes 2-pt layup from 2 ft,86,80
393,4,3:07.0,T. Rozier misses 3-pt jump shot from 24 ft,,86,80
394,4,3:03.0,,Defensive rebound by B. Adebayo,86,80
395,4,2:56.0,,J. Johnson makes 2-pt jump shot from 7 ft,86,82
396,4,2:36.0,A. Horford misses 3-pt jump shot from 25 ft,,86,82
397,4,2:32.0,,Defensive rebound by J. Winslow,86,82
398,4,2:16.0,,G. Dragić makes 2-pt jump shot from 4 ft,86,84
399,4,2:16.0,Boston full timeout,,86,84
400,4,2:16.0,M. Smart enters the game for T. Rozier,,86,84
401,4,2:16.0,J. Tatum enters the game for A. Baynes,,86,84
402,4,2:02.0,K. Irving makes 2-pt jump shot from 3 ft,,88,84
403,4,2:00.0,,Turnover by J. Richardson (step out of bounds),88,84
404,4,1:55.0,Turnover by J. Brown (bad pass; steal by J. Winslow),,88,84
405,4,1:53.0,,G. Dragić makes 2-pt layup from 2 ft (assist by J. Winslow),88,86
406,4,1:38.0,K. Irving makes 2-pt layup from 1 ft (assist by A. Horford),,90,86
407,4,1:18.0,,Turnover by J. Richardson (lost ball; steal by M. Smart),90,86
408,4,1:09.0,K. Irving misses 2-pt jump shot from 5 ft (block by J. Winslow),,90,86
409,4,1:09.0,Offensive rebound by Team,,90,86
410,4,0:57.0,K. Irving makes 3-pt jump shot from 25 ft,,93,86
411,4,0:57.0,,Miami full timeout,93,86
412,4,0:57.0,,T. Johnson enters the game for B. Adebayo,93,86
413,4,0:57.0,,K. Olynyk enters the game for J. Winslow,93,86
414,4,0:52.0,,J. Johnson makes 2-pt layup from 1 ft,93,88
415,4,0:30.0,A. Horford misses 3-pt jump shot from 23 ft,,93,88
416,4,0:25.0,Offensive rebound by M. Smart,,93,88
417,4,0:21.0,Personal foul by G. Dragić (drawn by K. Irving),,93,88
418,4,0:21.0,K. Irving makes free throw 1 of 2,,94,88
419,4,0:21.0,,J. Winslow enters the game for T. Johnson,94,88
420,4,0:21.0,K. Irving makes free throw 2 of 2,,95,88
421,4,0:21.0,,Miami full timeout,95,88
422,4,0:21.0,,T. Johnson enters the game for J. Winslow,95,88
423,4,0:12.0,,J. Johnson makes 2-pt layup from 1 ft,95,90
424,4,0:10.0,Personal foul by J. Johnson (drawn by A. Horford),,95,90
425,4,0:10.0,A. Horford makes free throw 1 of 2,,96,90
426,4,0:10.0,A. Horford misses free throw 2 of 2,,96,90
427,4,0:08.0,,Defensive rebound by K. Olynyk,96,90
428,4,0:04.0,,G. Dragić misses 3-pt jump shot from 25 ft,96,90
429,4,0:00.0,Defensive rebound by J. Tatum,,96,90
