,QUARTER,TIME_REMAINING,DETROIT_ACTION,CLEVELAND_ACTION,DETROIT_SCORE,CLEVELAND_SCORE
391,4,3:46.0,,L. James makes free throw 1 of 1,100,108
392,4,3:32.0,I. Smith makes 2-pt layup from 1 ft,,102,108
393,4,3:13.0,,Turnover by J. Smith (bad pass; steal by I. Smith),102,108
394,4,3:05.0,I. Smith misses 2-pt layup from 1 ft,,102,108
395,4,3:03.0,,Defensive rebound by K. Love,102,108
396,4,2:59.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by L. James),102,111
397,4,2:36.0,A. Drummond misses 2-pt jump shot from 9 ft,,102,111
398,4,2:34.0,,Defensive rebound by K. Love,102,111
399,4,2:29.0,,J. Smith misses 3-pt jump shot from 25 ft,102,111
400,4,2:29.0,Defensive rebound by T. Harris,,102,111
401,4,2:27.0,Personal foul by J. Crowder (drawn by T. Harris),,102,111
402,4,2:17.0,A. Tolliver misses 2-pt hook shot from 13 ft,,102,111
403,4,2:14.0,,Defensive rebound by L. James,102,111
404,4,1:57.0,,K. Korver makes 2-pt layup at rim,102,113
405,4,1:57.0,Detroit full timeout,,102,113
406,4,1:50.0,Shooting foul by K. Love (drawn by A. Tolliver),,102,113
407,4,1:50.0,A. Tolliver makes free throw 1 of 2,,103,113
408,4,1:50.0,A. Tolliver makes free throw 2 of 2,,104,113
409,4,1:36.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by L. James),104,116
410,4,1:25.0,A. Drummond misses 2-pt layup from 1 ft,,104,116
411,4,1:24.0,Offensive rebound by A. Tolliver,,104,116
412,4,1:24.0,A. Tolliver misses 2-pt layup at rim,,104,116
413,4,1:24.0,,Defensive rebound by Team,104,116
414,4,1:06.0,,L. James makes 2-pt layup at rim,104,118
415,4,0:49.0,T. Harris misses 3-pt jump shot from 27 ft,,104,118
416,4,0:49.0,,Defensive rebound by J. Smith,104,118
417,4,0:49.0,,Cleveland full timeout,104,118
418,4,0:49.0,,C. Frye enters the game for L. James,104,118
419,4,0:49.0,,C. Osman enters the game for K. Love,104,118
420,4,0:49.0,D. Buycks enters the game for A. Drummond,,104,118
421,4,0:49.0,E. Moreland enters the game for I. Smith,,104,118
422,4,0:49.0,L. Kennard enters the game for T. Harris,,104,118
423,4,0:30.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by C. Frye),104,121
424,4,0:15.0,A. Tolliver misses 2-pt jump shot from 5 ft (block by C. Osman),,104,121
425,4,0:10.0,,Defensive rebound by C. Osman,104,121
