,QUARTER,TIME_REMAINING,ATLANTA_ACTION,SAN ANTONIO_ACTION,ATLANTA_SCORE,SAN ANTONIO_SCORE
379,4,5:31.0,,L. Aldridge misses 2-pt jump shot from 13 ft,73,80
380,4,5:29.0,Defensive rebound by D. Schröder,,73,80
381,4,5:23.0,Shooting foul by L. Aldridge (drawn by J. Collins),,73,80
382,4,5:23.0,J. Collins makes free throw 1 of 2,,74,80
383,4,5:23.0,,B. Forbes enters the game for B. Paul,74,80
384,4,5:23.0,J. Collins misses free throw 2 of 2,,74,80
385,4,5:20.0,,Defensive rebound by D. Green,74,80
386,4,5:07.0,,L. Aldridge makes 2-pt dunk from 3 ft (assist by P. Mills),74,82
387,4,4:46.0,D. Schröder makes 3-pt jump shot from 24 ft,,77,82
388,4,4:31.0,,L. Aldridge makes 2-pt jump shot from 20 ft (assist by P. Mills),77,84
389,4,4:08.0,D. Schröder misses 2-pt jump shot from 5 ft (block by D. Green),,77,84
390,4,4:01.0,,Defensive rebound by D. Green,77,84
391,4,3:47.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,77,84
392,4,3:44.0,Defensive rebound by J. Collins,,77,84
393,4,3:34.0,Personal foul by M. Ginóbili (drawn by M. Belinelli),,77,84
394,4,3:34.0,M. Belinelli makes free throw 1 of 2,,78,84
395,4,3:34.0,M. Belinelli makes free throw 2 of 2,,79,84
396,4,3:19.0,,D. Green makes 3-pt jump shot from 26 ft (assist by B. Forbes),79,87
397,4,3:05.0,M. Belinelli misses 3-pt jump shot from 25 ft,,79,87
398,4,3:02.0,,Defensive rebound by L. Aldridge,79,87
399,4,2:57.0,,D. Green makes 3-pt jump shot from 24 ft (assist by P. Mills),79,90
400,4,2:57.0,Atlanta full timeout,,79,90
401,4,2:57.0,,K. Anderson enters the game for B. Forbes,79,90
402,4,2:50.0,Turnover by D. Schröder (turnover),,79,90
403,4,2:39.0,,L. Aldridge makes 2-pt dunk from 1 ft (assist by K. Anderson),79,92
404,4,2:19.0,M. Belinelli misses 2-pt layup from 3 ft,,79,92
405,4,2:14.0,Offensive rebound by J. Collins,,79,92
406,4,2:14.0,J. Collins makes 2-pt layup at rim,,81,92
407,4,1:51.0,,L. Aldridge misses 3-pt jump shot from 26 ft,81,92
408,4,1:48.0,Defensive rebound by T. Prince,,81,92
409,4,1:35.0,D. Schröder makes 2-pt layup from 1 ft,,83,92
410,4,1:13.0,,Turnover by K. Anderson (bad pass; steal by M. Belinelli),83,92
411,4,1:12.0,Turnover by T. Prince (bad pass),,83,92
412,4,1:00.0,,Personal foul by J. Collins (drawn by L. Aldridge),83,92
413,4,0:46.0,,M. Ginóbili misses 3-pt jump shot from 26 ft,83,92
414,4,0:43.0,,Offensive rebound by L. Aldridge,83,92
415,4,0:43.0,,L. Aldridge makes 2-pt layup at rim,83,94
416,4,0:35.0,J. Collins makes 2-pt dunk at rim (assist by D. Schröder),,85,94
417,4,0:15.0,,M. Ginóbili makes 2-pt hook shot from 2 ft (assist by K. Anderson),85,96
