,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BOSTON_ACTION,ORLANDO_SCORE,BOSTON_SCORE
389,4,3:40.0,,K. Irving misses 3-pt jump shot from 27 ft,96,86
390,4,3:37.0,Defensive rebound by E. Payton,,96,86
391,4,3:16.0,,T. Rozier enters the game for M. Morris,96,86
392,4,3:14.0,E. Fournier misses 2-pt jump shot from 13 ft,,96,86
393,4,3:13.0,Offensive rebound by K. Birch,,96,86
394,4,3:13.0,K. Birch makes 2-pt layup at rim,,98,86
395,4,2:57.0,,A. Horford makes 3-pt jump shot from 27 ft (assist by K. Irving),98,89
396,4,2:38.0,E. Fournier misses 2-pt jump shot from 13 ft,,98,89
397,4,2:36.0,,Defensive rebound by J. Brown,98,89
398,4,2:27.0,,Personal foul by J. Simmons (drawn by K. Irving),98,89
399,4,2:27.0,S. Mack enters the game for J. Simmons,,98,89
400,4,2:19.0,,J. Tatum misses 3-pt jump shot from 25 ft,98,89
401,4,2:15.0,Defensive rebound by A. Gordon,,98,89
402,4,1:58.0,E. Fournier misses 2-pt jump shot from 15 ft,,98,89
403,4,1:57.0,,Defensive rebound by Team,98,89
404,4,1:57.0,Loose ball foul by K. Birch (drawn by T. Rozier),,98,89
405,4,1:42.0,,K. Irving makes 2-pt jump shot from 4 ft,98,91
406,4,1:31.0,Personal foul by J. Brown (drawn by E. Payton),,98,91
407,4,1:22.0,S. Mack misses 2-pt layup from 2 ft,,98,91
408,4,1:21.0,Offensive rebound by K. Birch,,98,91
409,4,1:21.0,K. Birch makes 2-pt layup at rim,,100,91
410,4,1:13.0,,A. Horford makes 2-pt hook shot from 3 ft (assist by K. Irving),100,93
411,4,1:10.0,Personal foul by T. Rozier (drawn by E. Payton),,100,93
412,4,1:10.0,E. Payton misses free throw 1 of 2,,100,93
413,4,1:10.0,Offensive rebound by Team,,100,93
414,4,1:10.0,E. Payton makes free throw 2 of 2,,101,93
415,4,1:00.0,,A. Horford misses 3-pt jump shot from 27 ft,101,93
416,4,0:57.0,Defensive rebound by E. Fournier,,101,93
417,4,0:40.0,E. Fournier makes 2-pt jump shot from 16 ft (assist by S. Mack),,103,93
418,4,0:36.0,,Personal foul by S. Mack (drawn by K. Irving),103,93
419,4,0:36.0,,K. Irving makes free throw 1 of 2,103,94
420,4,0:36.0,,S. Larkin enters the game for A. Horford,103,94
421,4,0:36.0,,K. Irving makes free throw 2 of 2,103,95
422,4,0:13.0,A. Gordon misses 2-pt jump shot from 17 ft (block by K. Irving),,103,95
423,4,0:12.0,Offensive rebound by A. Gordon,,103,95
424,4,0:09.0,A. Gordon misses 3-pt jump shot from 27 ft,,103,95
425,4,0:09.0,,Defensive rebound by J. Brown,103,95
426,4,0:02.0,,T. Rozier misses 3-pt jump shot from 27 ft,103,95
427,4,0:02.0,,Offensive rebound by Team,103,95
