,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW YORK_ACTION,TORONTO_SCORE,NEW YORK_SCORE
373,4,7:30.0,F. VanVleet makes 2-pt layup at rim,,117,96
374,4,7:30.0,,Violation by K. O'Quinn (def goaltending),117,96
375,4,7:20.0,,E. Mudiay enters the game for T. Burke,117,96
376,4,7:20.0,M. Miller enters the game for C. Miles,,117,96
377,4,7:10.0,,K. O'Quinn misses 2-pt jump shot from 8 ft,117,96
378,4,7:08.0,Defensive rebound by J. Poeltl,,117,96
379,4,7:05.0,F. VanVleet makes 2-pt layup at rim,,119,96
380,4,7:05.0,Shooting foul by T. Hardaway (drawn by F. VanVleet),,119,96
381,4,7:05.0,,M. Beasley enters the game for K. O'Quinn,119,96
382,4,7:05.0,F. VanVleet makes free throw 1 of 1,,120,96
383,4,6:55.0,,T. Hardaway misses 2-pt jump shot from 16 ft,120,96
384,4,6:54.0,Defensive rebound by P. Siakam,,120,96
385,4,6:45.0,M. Miller misses 3-pt jump shot from 23 ft,,120,96
386,4,6:43.0,,Defensive rebound by T. Hardaway,120,96
387,4,6:40.0,,T. Hardaway makes 2-pt layup from 1 ft,120,98
388,4,6:12.0,J. Poeltl misses 2-pt jump shot from 14 ft,,120,98
389,4,6:08.0,,Defensive rebound by F. Ntilikina,120,98
390,4,5:58.0,,T. Hardaway misses 3-pt jump shot from 25 ft,120,98
391,4,5:56.0,Defensive rebound by P. Siakam,,120,98
392,4,5:40.0,P. Siakam misses 2-pt layup from 7 ft,,120,98
393,4,5:36.0,Offensive rebound by J. Poeltl,,120,98
394,4,5:36.0,J. Poeltl makes 2-pt layup at rim,,122,98
395,4,5:24.0,,F. Ntilikina misses 2-pt jump shot from 19 ft,122,98
396,4,5:22.0,Defensive rebound by D. Wright,,122,98
397,4,5:21.0,Toronto full timeout,,122,98
398,4,5:21.0,L. Nogueira enters the game for J. Poeltl,,122,98
399,4,5:21.0,N. Powell enters the game for P. Siakam,,122,98
400,4,5:21.0,N. Hayes enters the game for F. VanVleet,,122,98
401,4,5:00.0,N. Powell misses 2-pt layup from 1 ft,,122,98
402,4,4:57.0,,Defensive rebound by E. Mudiay,122,98
403,4,4:55.0,,T. Hardaway misses 3-pt jump shot from 24 ft,122,98
404,4,4:55.0,Defensive rebound by L. Nogueira,,122,98
405,4,4:42.0,N. Powell misses 3-pt jump shot from 23 ft,,122,98
406,4,4:42.0,,Defensive rebound by M. Beasley,122,98
407,4,4:19.0,,L. Kornet misses 3-pt jump shot from 26 ft,122,98
408,4,4:16.0,Defensive rebound by M. Miller,,122,98
409,4,3:56.0,N. Hayes makes 3-pt jump shot from 23 ft (assist by L. Nogueira),,125,98
410,4,3:34.0,,E. Mudiay makes 2-pt layup from 2 ft (assist by F. Ntilikina),125,100
411,4,3:22.0,N. Hayes makes 3-pt jump shot from 22 ft (assist by N. Powell),,128,100
412,4,3:14.0,,New York full timeout,128,100
413,4,3:14.0,,I. Hicks enters the game for T. Hardaway,128,100
414,4,3:14.0,,T. Williams enters the game for E. Mudiay,128,100
415,4,3:14.0,,D. Dotson enters the game for M. Beasley,128,100
416,4,3:00.0,,F. Ntilikina makes 2-pt layup from 1 ft,128,102
417,4,2:44.0,N. Powell makes 2-pt layup from 1 ft,,130,102
418,4,2:37.0,,Offensive foul by I. Hicks (drawn by D. Wright),130,102
419,4,2:37.0,,Turnover by I. Hicks (offensive foul),130,102
420,4,2:12.0,N. Powell misses 3-pt jump shot from 25 ft (block by L. Kornet),,130,102
421,4,2:09.0,,Defensive rebound by T. Williams,130,102
422,4,1:59.0,,D. Dotson misses 3-pt jump shot from 25 ft,130,102
423,4,1:59.0,Defensive rebound by M. Miller,,130,102
424,4,1:48.0,M. Miller makes 2-pt dunk from 1 ft (assist by D. Wright),,132,102
425,4,1:39.0,,Offensive foul by I. Hicks (drawn by M. Miller),132,102
426,4,1:39.0,,Turnover by I. Hicks (offensive foul),132,102
427,4,1:21.0,Turnover by N. Hayes (lost ball; steal by T. Williams),,132,102
428,4,1:20.0,,Personal take foul by N. Powell (drawn by T. Williams),132,102
429,4,1:20.0,,T. Williams misses free throw 1 of 2,132,102
430,4,1:20.0,,Offensive rebound by Team,132,102
431,4,1:20.0,,T. Williams makes free throw 2 of 2,132,103
432,4,0:58.0,Turnover by M. Miller (lost ball; steal by T. Williams),,132,103
433,4,0:54.0,,T. Williams makes 2-pt dunk at rim,132,105
434,4,0:36.0,Turnover by N. Powell (traveling),,132,105
435,4,0:18.0,,Shooting foul by M. Miller (drawn by L. Kornet),132,105
436,4,0:18.0,,L. Kornet misses free throw 1 of 2,132,105
437,4,0:18.0,,Offensive rebound by Team,132,105
438,4,0:18.0,,L. Kornet makes free throw 2 of 2,132,106
