,QUARTER,TIME_REMAINING,DALLAS_ACTION,DETROIT_ACTION,DALLAS_SCORE,DETROIT_SCORE
380,4,1:49.0,J. Motley makes 2-pt layup from 3 ft (assist by D. Finney-Smith),,98,99
381,4,1:31.0,,A. Drummond makes 2-pt hook shot from 7 ft (assist by A. Tolliver),98,101
382,4,1:14.0,Turnover by J. Motley (lost ball; steal by A. Drummond),,98,101
383,4,1:08.0,,L. Kennard misses 3-pt jump shot from 24 ft,98,101
384,4,1:06.0,Defensive rebound by J. Motley,,98,101
385,4,0:51.0,Turnover by K. Collinsworth (bad pass; steal by S. Johnson),,98,101
386,4,0:30.0,,R. Jackson misses 2-pt jump shot from 9 ft,98,101
387,4,0:26.0,Defensive rebound by J. Jones,,98,101
388,4,0:11.0,J. Motley makes 3-pt jump shot from 28 ft (assist by D. Finney-Smith),,101,101
389,4,0:10.0,,Detroit full timeout,101,101
390,4,0:10.0,,L. Galloway enters the game for S. Johnson,101,101
391,4,0:05.0,,Personal foul by K. Collinsworth (drawn by R. Jackson),101,101
392,4,0:00.0,,R. Jackson misses 2-pt layup from 3 ft,101,101
393,4,0:00.0,,Offensive rebound by Team,101,101
394,1OT,4:36.0,,A. Drummond makes 2-pt hook shot from 11 ft (assist by S. Johnson),101,103
395,1OT,4:20.0,J. Jones misses 3-pt jump shot from 26 ft,,101,103
396,1OT,4:16.0,,Defensive rebound by L. Galloway,101,103
397,1OT,4:11.0,,R. Jackson misses 2-pt layup from 5 ft (block by K. Collinsworth),101,103
398,1OT,4:09.0,Defensive rebound by Team,,101,103
399,1OT,3:49.0,D. Finney-Smith misses 2-pt jump shot from 16 ft,,101,103
400,1OT,3:46.0,Offensive rebound by J. Motley,,101,103
401,1OT,3:33.0,Personal foul by A. Tolliver (drawn by J. Jones),,101,103
402,1OT,3:30.0,J. Motley makes 2-pt jump shot from 5 ft (assist by D. Finney-Smith),,103,103
403,1OT,3:02.0,,R. Jackson makes 2-pt jump shot from 5 ft,103,105
404,1OT,2:34.0,J. Motley makes 2-pt layup from 3 ft (assist by D. Finney-Smith),,105,105
405,1OT,2:15.0,,L. Galloway makes 3-pt jump shot from 26 ft (assist by R. Jackson),105,108
406,1OT,1:55.0,D. Finney-Smith misses 2-pt jump shot from 13 ft (block by S. Johnson),,105,108
407,1OT,1:51.0,Offensive rebound by D. Finney-Smith,,105,108
408,1OT,1:49.0,A. Harrison misses 3-pt jump shot from 25 ft,,105,108
409,1OT,1:47.0,,Defensive rebound by S. Johnson,105,108
410,1OT,1:29.0,,R. Jackson makes 2-pt jump shot from 12 ft,105,110
411,1OT,1:29.0,Dallas full timeout,,105,110
412,1OT,1:11.0,,Offensive charge foul by A. Harrison (drawn by A. Tolliver),105,110
413,1OT,1:11.0,Turnover by A. Harrison (offensive foul),,105,110
414,1OT,0:52.0,,R. Jackson makes 2-pt jump shot from 18 ft,105,112
415,1OT,0:47.0,K. Collinsworth misses 2-pt jump shot from 14 ft,,105,112
416,1OT,0:44.0,,Defensive rebound by A. Drummond,105,112
417,1OT,0:40.0,,Personal foul by D. Finney-Smith (drawn by S. Johnson),105,112
418,1OT,0:32.0,,Personal foul by A. Harrison (drawn by L. Galloway),105,112
419,1OT,0:32.0,,L. Galloway makes free throw 1 of 2,105,113
420,1OT,0:32.0,,L. Galloway misses free throw 2 of 2,105,113
421,1OT,0:29.0,Defensive rebound by J. Jones,,105,113
422,1OT,0:22.0,Shooting foul by S. Johnson (drawn by J. Jones),,105,113
423,1OT,0:22.0,J. Jones misses free throw 1 of 2,,105,113
424,1OT,0:22.0,Offensive rebound by Team,,105,113
425,1OT,0:22.0,J. Jones misses free throw 2 of 2,,105,113
426,1OT,0:21.0,,Defensive rebound by A. Drummond,105,113
427,1OT,0:19.0,,Personal foul by D. Finney-Smith (drawn by A. Drummond),105,113
428,1OT,0:19.0,,A. Drummond misses free throw 1 of 2,105,113
429,1OT,0:19.0,,Offensive rebound by Team,105,113
430,1OT,0:19.0,,A. Drummond misses free throw 2 of 2,105,113
431,1OT,0:17.0,Defensive rebound by D. Finney-Smith,,105,113
432,1OT,0:10.0,A. Harrison misses 3-pt jump shot from 28 ft,,105,113
433,1OT,0:06.0,,Defensive rebound by A. Drummond,105,113
434,1OT,0:01.0,,Turnover by A. Drummond (lost ball; steal by J. Jones),105,113
435,1OT,0:00.0,Shooting foul by A. Drummond (drawn by J. Jones),,105,113
436,1OT,0:00.0,J. Jones makes free throw 1 of 2,,106,113
437,1OT,0:00.0,J. Jones misses free throw 2 of 2,,106,113
438,1OT,0:00.0,,Defensive rebound by S. Johnson,106,113
