,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,PHILADELPHIA_ACTION,CHARLOTTE_SCORE,PHILADELPHIA_SCORE
380,4,7:26.0,,A. Johnson enters the game for E. İlyasova,82,85
381,4,7:26.0,M. Kidd-Gilchrist enters the game for D. Bacon,,82,85
382,4,7:26.0,M. Monk makes free throw 2 of 2,,83,85
383,4,7:15.0,,D. Šarić misses 2-pt jump shot from 17 ft,83,85
384,4,7:12.0,,Offensive rebound by A. Johnson,83,85
385,4,7:09.0,,D. Šarić makes 3-pt jump shot from 26 ft (assist by A. Johnson),83,88
386,4,6:56.0,K. Walker misses 3-pt jump shot from 24 ft,,83,88
387,4,6:53.0,,Defensive rebound by B. Simmons,83,88
388,4,6:42.0,,J. Redick misses 3-pt jump shot from 23 ft,83,88
389,4,6:39.0,Defensive rebound by K. Walker,,83,88
390,4,6:35.0,M. Kidd-Gilchrist makes 2-pt layup from 5 ft (assist by K. Walker),,85,88
391,4,6:35.0,Shooting foul by D. Šarić (drawn by M. Kidd-Gilchrist),,85,88
392,4,6:35.0,,M. Belinelli enters the game for J. Redick,85,88
393,4,6:35.0,M. Kidd-Gilchrist makes free throw 1 of 1,,86,88
394,4,6:21.0,,Turnover by M. Belinelli (lost ball; steal by W. Hernangómez),86,88
395,4,6:16.0,M. Monk makes 2-pt dunk from 2 ft,,88,88
396,4,6:05.0,,M. Belinelli makes 2-pt jump shot from 19 ft (assist by B. Simmons),88,90
397,4,5:52.0,M. Kidd-Gilchrist misses 2-pt jump shot from 13 ft,,88,90
398,4,5:49.0,,Defensive rebound by A. Johnson,88,90
399,4,5:43.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by B. Simmons),88,93
400,4,5:42.0,Charlotte full timeout,,88,93
401,4,5:42.0,D. Howard enters the game for W. Hernangómez,,88,93
402,4,5:42.0,M. Williams enters the game for F. Kaminsky,,88,93
403,4,5:33.0,K. Walker misses 3-pt jump shot from 26 ft,,88,93
404,4,5:29.0,,Defensive rebound by B. Simmons,88,93
405,4,5:11.0,,A. Johnson misses 3-pt jump shot from 22 ft,88,93
406,4,5:08.0,Defensive rebound by M. Kidd-Gilchrist,,88,93
407,4,4:57.0,Turnover by K. Walker (bad pass; steal by B. Simmons),,88,93
408,4,4:52.0,,R. Covington makes 3-pt jump shot from 23 ft (assist by B. Simmons),88,96
409,4,4:23.0,D. Howard misses 2-pt hook shot from 8 ft,,88,96
410,4,4:21.0,,Defensive rebound by A. Johnson,88,96
411,4,4:10.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by B. Simmons),88,99
412,4,3:51.0,M. Monk misses 2-pt jump shot from 12 ft,,88,99
413,4,3:48.0,,Defensive rebound by B. Simmons,88,99
414,4,3:42.0,,Shooting foul by D. Howard (drawn by B. Simmons),88,99
415,4,3:42.0,,B. Simmons makes free throw 1 of 2,88,100
416,4,3:42.0,,J. Embiid enters the game for A. Johnson,88,100
417,4,3:42.0,J. Lamb enters the game for M. Monk,,88,100
418,4,3:42.0,,B. Simmons makes free throw 2 of 2,88,101
419,4,3:32.0,J. Lamb makes 2-pt jump shot from 20 ft,,90,101
420,4,3:29.0,,Philadelphia full timeout,90,101
421,4,3:10.0,,J. Embiid makes 2-pt jump shot from 7 ft,90,103
422,4,2:52.0,K. Walker misses 2-pt jump shot from 16 ft,,90,103
423,4,2:48.0,,Defensive rebound by J. Embiid,90,103
424,4,2:26.0,,Turnover by Team (shot clock),90,103
425,4,2:14.0,Shooting foul by J. Embiid (drawn by K. Walker),,90,103
426,4,2:14.0,K. Walker makes free throw 1 of 2,,91,103
427,4,2:14.0,K. Walker makes free throw 2 of 2,,92,103
428,4,2:02.0,,M. Belinelli misses 2-pt jump shot from 21 ft,92,103
429,4,1:59.0,,Offensive rebound by B. Simmons,92,103
430,4,1:37.0,,Turnover by J. Embiid (lost ball; steal by K. Walker),92,103
431,4,1:26.0,Personal foul by R. Covington (drawn by J. Lamb),,92,103
432,4,1:26.0,J. Lamb misses free throw 1 of 2,,92,103
433,4,1:26.0,Offensive rebound by Team,,92,103
434,4,1:26.0,J. Lamb misses free throw 2 of 2,,92,103
435,4,1:22.0,,Defensive rebound by B. Simmons,92,103
436,4,1:15.0,,M. Belinelli makes 3-pt jump shot from 23 ft (assist by B. Simmons),92,106
437,4,1:14.0,Charlotte full timeout,,92,106
438,4,1:14.0,,J. Anderson enters the game for J. Embiid,92,106
439,4,1:14.0,F. Kaminsky enters the game for M. Williams,,92,106
440,4,1:12.0,K. Walker misses 3-pt jump shot from 28 ft,,92,106
441,4,1:09.0,,Defensive rebound by B. Simmons,92,106
442,4,0:45.0,,D. Šarić misses 2-pt jump shot from 22 ft,92,106
443,4,0:42.0,Defensive rebound by Team,,92,106
444,4,0:35.0,K. Walker makes 2-pt layup from 1 ft,,94,106
445,4,0:11.0,,R. Covington misses 3-pt jump shot from 28 ft,94,106
446,4,0:11.0,,Offensive rebound by J. Anderson,94,106
447,4,0:11.0,,J. Anderson makes 2-pt layup from 2 ft,94,108
448,4,0:01.0,J. Lamb misses 3-pt jump shot from 27 ft,,94,108
449,4,0:01.0,Offensive rebound by Team,,94,108
