,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PHOENIX_ACTION,LA CLIPPERS_SCORE,PHOENIX_SCORE
393,4,8:09.0,,J. Jackson misses 3-pt jump shot from 24 ft,102,84
394,4,8:06.0,Defensive rebound by S. Dekker,,102,84
395,4,7:59.0,M. Harrell makes 2-pt dunk at rim (assist by L. Williams),,104,84
396,4,7:51.0,,Personal foul by M. Teodosić (drawn by D. Booker),104,84
397,4,7:51.0,T. Harris enters the game for S. Dekker,,104,84
398,4,7:47.0,,J. Jackson makes 2-pt dunk at rim,104,86
399,4,7:24.0,T. Harris makes 2-pt jump shot from 8 ft,,106,86
400,4,7:15.0,,T. Warren makes 2-pt layup at rim (assist by S. Harrison),106,88
401,4,7:02.0,M. Harrell makes 2-pt dunk at rim (assist by L. Williams),,108,88
402,4,7:02.0,,Phoenix full timeout,108,88
403,4,7:02.0,,E. Payton enters the game for S. Harrison,108,88
404,4,7:02.0,A. Rivers enters the game for M. Teodosić,,108,88
405,4,6:48.0,,J. Jackson makes 2-pt layup at rim,108,90
406,4,6:33.0,M. Harrell makes 2-pt dunk from 1 ft,,110,90
407,4,6:33.0,Shooting foul by D. Bender (drawn by M. Harrell),,110,90
408,4,6:33.0,M. Harrell misses free throw 1 of 1,,110,90
409,4,6:31.0,,Defensive rebound by D. Bender,110,90
410,4,6:22.0,,D. Booker misses 3-pt jump shot from 26 ft,110,90
411,4,6:19.0,,Offensive rebound by D. Bender,110,90
412,4,6:19.0,,Personal foul by A. Rivers (drawn by D. Bender),110,90
413,4,6:19.0,,D. Bender makes free throw 1 of 2,110,91
414,4,6:19.0,,D. Bender misses free throw 2 of 2,110,91
415,4,6:16.0,Defensive rebound by T. Harris,,110,91
416,4,6:04.0,L. Williams misses 2-pt layup at rim,,110,91
417,4,6:02.0,,Defensive rebound by D. Bender,110,91
418,4,5:57.0,,Shooting foul by M. Harrell (drawn by J. Jackson),110,91
419,4,5:57.0,,J. Jackson misses free throw 1 of 2,110,91
420,4,5:57.0,,Offensive rebound by Team,110,91
421,4,5:57.0,,J. Jackson makes free throw 2 of 2,110,92
422,4,5:41.0,T. Wallace misses 2-pt layup at rim,,110,92
423,4,5:40.0,Offensive rebound by T. Wallace,,110,92
424,4,5:40.0,T. Wallace misses 2-pt layup at rim,,110,92
425,4,5:39.0,,Defensive rebound by E. Payton,110,92
426,4,5:33.0,,J. Jackson misses 2-pt layup at rim,110,92
427,4,5:29.0,Defensive rebound by M. Harrell,,110,92
428,4,5:18.0,T. Harris misses 2-pt layup at rim,,110,92
429,4,5:15.0,,Defensive rebound by J. Jackson,110,92
430,4,5:12.0,,T. Warren makes 2-pt dunk at rim (assist by J. Jackson),110,94
431,4,4:56.0,Personal foul by J. Jackson (drawn by L. Williams),,110,94
432,4,4:51.0,A. Rivers makes 2-pt layup at rim,,112,94
433,4,4:46.0,,Personal foul by T. Wallace (drawn by D. Booker),112,94
434,4,4:46.0,,D. Booker makes free throw 1 of 2,112,95
435,4,4:46.0,,D. Booker makes free throw 2 of 2,112,96
436,4,4:33.0,A. Rivers misses 2-pt layup at rim,,112,96
437,4,4:32.0,Offensive rebound by M. Harrell,,112,96
438,4,4:31.0,M. Harrell misses 2-pt layup from 1 ft (block by D. Bender),,112,96
439,4,4:31.0,Offensive rebound by T. Wallace,,112,96
440,4,4:24.0,T. Wallace makes 2-pt jump shot from 4 ft,,114,96
441,4,4:19.0,,E. Payton makes 2-pt layup at rim,114,98
442,4,4:00.0,Personal block foul by D. Bender (drawn by L. Williams),,114,98
443,4,4:00.0,,T. Daniels enters the game for D. Bender,114,98
444,4,3:50.0,D. Jordan enters the game for M. Harrell,,114,98
445,4,3:48.0,Turnover by L. Williams (turnover; steal by T. Warren),,114,98
446,4,3:42.0,,D. Booker makes 3-pt jump shot from 24 ft (assist by J. Jackson),114,101
447,4,3:30.0,Personal foul by J. Jackson (drawn by L. Williams),,114,101
448,4,3:30.0,,A. Len enters the game for J. Jackson,114,101
449,4,3:30.0,L. Williams makes free throw 1 of 2,,115,101
450,4,3:30.0,L. Williams makes free throw 2 of 2,,116,101
451,4,3:18.0,,A. Len makes 2-pt layup at rim (assist by E. Payton),116,103
452,4,3:18.0,,Shooting foul by T. Harris (drawn by A. Len),116,103
453,4,3:18.0,,A. Len misses free throw 1 of 1,116,103
454,4,3:16.0,Defensive rebound by D. Jordan,,116,103
455,4,3:16.0,Personal take foul by D. Booker (drawn by D. Jordan),,116,103
456,4,3:16.0,D. Jordan makes free throw 1 of 2,,117,103
457,4,3:16.0,D. Jordan misses free throw 2 of 2,,117,103
458,4,3:14.0,,Defensive rebound by A. Len,117,103
459,4,3:07.0,,A. Len makes 2-pt layup at rim (assist by D. Booker),117,105
460,4,3:07.0,,Shooting foul by T. Harris (drawn by A. Len),117,105
461,4,3:07.0,,A. Len misses free throw 1 of 1,117,105
462,4,3:06.0,Defensive rebound by T. Wallace,,117,105
463,4,3:06.0,Personal take foul by T. Daniels (drawn by D. Jordan),,117,105
464,4,3:06.0,D. Jordan makes free throw 1 of 2,,118,105
465,4,3:06.0,D. Jordan makes free throw 2 of 2,,119,105
466,4,2:56.0,,T. Warren misses 2-pt hook shot from 6 ft,119,105
467,4,2:56.0,,Offensive rebound by Team,119,105
468,4,2:56.0,Loose ball foul by A. Rivers (drawn by A. Len),,119,105
469,4,2:56.0,LA Clippers full timeout,,119,105
470,4,2:56.0,,A. Len misses free throw 1 of 2,119,105
471,4,2:56.0,,Offensive rebound by Team,119,105
472,4,2:56.0,,A. Len misses free throw 2 of 2,119,105
473,4,2:54.0,Defensive rebound by D. Jordan,,119,105
474,4,2:54.0,Personal take foul by T. Daniels (drawn by D. Jordan),,119,105
475,4,2:54.0,D. Jordan misses free throw 1 of 2,,119,105
476,4,2:54.0,Offensive rebound by Team,,119,105
477,4,2:54.0,D. Jordan makes free throw 2 of 2,,120,105
478,4,2:50.0,,Personal foul by T. Harris (drawn by T. Warren),120,105
479,4,2:50.0,,T. Warren makes free throw 1 of 2,120,106
480,4,2:50.0,,T. Warren makes free throw 2 of 2,120,107
481,4,2:31.0,L. Williams makes 2-pt layup at rim,,122,107
482,4,2:23.0,,Shooting foul by T. Wallace (drawn by D. Booker),122,107
483,4,2:23.0,,D. Booker makes free throw 1 of 2,122,108
484,4,2:23.0,,D. Booker makes free throw 2 of 2,122,109
485,4,2:20.0,Personal take foul by T. Daniels (drawn by D. Jordan),,122,109
486,4,2:20.0,D. Jordan misses free throw 1 of 2,,122,109
487,4,2:20.0,Offensive rebound by Team,,122,109
488,4,2:20.0,D. Jordan makes free throw 2 of 2,,123,109
489,4,2:09.0,,T. Daniels makes 2-pt jump shot from 6 ft,123,111
490,4,1:43.0,L. Williams misses 3-pt jump shot from 25 ft,,123,111
491,4,1:41.0,,Defensive rebound by Team,123,111
492,4,1:36.0,,D. Booker misses 3-pt jump shot from 25 ft,123,111
493,4,1:33.0,Defensive rebound by T. Harris,,123,111
494,4,1:30.0,D. Jordan makes 2-pt dunk at rim (assist by T. Harris),,125,111
495,4,1:30.0,,Phoenix full timeout,125,111
496,4,1:29.0,,Turnover by Team (turnover),125,111
497,4,1:13.0,Turnover by L. Williams (lost ball; steal by T. Warren),,125,111
498,4,1:10.0,,Shooting foul by A. Rivers (drawn by T. Warren),125,111
499,4,1:10.0,,T. Warren makes free throw 1 of 2,125,112
500,4,1:10.0,,T. Warren makes free throw 2 of 2,125,113
501,4,0:55.0,A. Rivers makes 2-pt layup from 1 ft,,127,113
502,4,0:43.0,,T. Daniels misses 3-pt jump shot from 25 ft,127,113
503,4,0:40.0,,Offensive rebound by A. Len,127,113
504,4,0:40.0,,A. Len makes 2-pt layup at rim,127,115
505,4,0:32.0,Personal foul by T. Warren (drawn by L. Williams),,127,115
506,4,0:32.0,L. Williams misses free throw 1 of 2,,127,115
507,4,0:32.0,Offensive rebound by Team,,127,115
508,4,0:32.0,S. Dekker enters the game for D. Jordan,,127,115
509,4,0:32.0,S. Thornwell enters the game for T. Harris,,127,115
510,4,0:32.0,L. Williams makes free throw 2 of 2,,128,115
511,4,0:28.0,,E. Payton makes 2-pt layup at rim,128,117
512,4,0:04.0,Turnover by Team (shot clock),,128,117
