,QUARTER,TIME_REMAINING,BOSTON_ACTION,ORLANDO_ACTION,BOSTON_SCORE,ORLANDO_SCORE
390,4,6:16.0,,S. Mack makes free throw 1 of 1,80,66
391,4,6:04.0,Turnover by J. Tatum (lost ball; steal by S. Mack),,80,66
392,4,5:42.0,,S. Mack misses 3-pt jump shot from 26 ft,80,66
393,4,5:42.0,Defensive rebound by Team,,80,66
394,4,5:23.0,Turnover by T. Rozier (lost ball; steal by J. Simmons),,80,66
395,4,5:17.0,,D. Augustin misses 2-pt layup at rim (block by A. Nader),80,66
396,4,5:17.0,,Offensive rebound by Team,80,66
397,4,5:17.0,S. Larkin enters the game for A. Nader,,80,66
398,4,5:17.0,,N. Vučević enters the game for B. Biyombo,80,66
399,4,5:17.0,,M. Hezonja enters the game for K. Birch,80,66
400,4,5:15.0,,J. Simmons makes 2-pt jump shot from 16 ft (assist by D. Augustin),80,68
401,4,4:57.0,Shooting foul by N. Vučević (drawn by T. Rozier),,80,68
402,4,4:57.0,T. Rozier makes free throw 1 of 2,,81,68
403,4,4:57.0,,B. Biyombo enters the game for N. Vučević,81,68
404,4,4:57.0,S. Ojeleye enters the game for A. Baynes,,81,68
405,4,4:57.0,T. Rozier makes free throw 2 of 2,,82,68
406,4,4:41.0,,Turnover by J. Simmons (lost ball; steal by A. Horford),82,68
407,4,4:34.0,J. Tatum misses 2-pt layup from 1 ft,,82,68
408,4,4:34.0,Offensive rebound by J. Tatum,,82,68
409,4,4:34.0,Shooting foul by J. Simmons (drawn by J. Tatum),,82,68
410,4,4:34.0,J. Tatum misses free throw 1 of 2,,82,68
411,4,4:34.0,Offensive rebound by Team,,82,68
412,4,4:34.0,A. Nader enters the game for T. Rozier,,82,68
413,4,4:34.0,J. Tatum makes free throw 2 of 2,,83,68
414,4,4:17.0,,Turnover by D. Augustin (bad pass; steal by A. Nader),83,68
415,4,4:15.0,Shooting foul by B. Biyombo (drawn by A. Nader),,83,68
416,4,4:15.0,A. Nader makes free throw 1 of 2,,84,68
417,4,4:15.0,G. Monroe enters the game for A. Horford,,84,68
418,4,4:15.0,A. Nader makes free throw 2 of 2,,85,68
419,4,4:14.0,,Orlando full timeout,85,68
420,4,4:14.0,,N. Vučević enters the game for B. Biyombo,85,68
421,4,3:52.0,,Shooting foul by J. Tatum (drawn by M. Hezonja),85,68
422,4,3:52.0,,M. Hezonja makes free throw 1 of 2,85,69
423,4,3:52.0,,M. Hezonja makes free throw 2 of 2,85,70
424,4,3:35.0,Turnover by J. Tatum (bad pass; steal by M. Hezonja),,85,70
425,4,3:30.0,,M. Hezonja makes 2-pt layup from 1 ft,85,72
426,4,3:09.0,Turnover by G. Monroe (lost ball; steal by D. Augustin),,85,72
427,4,3:05.0,,M. Hezonja misses 2-pt layup from 6 ft (block by A. Nader),85,72
428,4,2:58.0,Defensive rebound by Team,,85,72
429,4,2:49.0,A. Nader makes 2-pt layup from 1 ft,,87,72
430,4,2:30.0,,S. Mack makes 2-pt layup from 3 ft (assist by N. Vučević),87,74
431,4,2:13.0,Turnover by G. Monroe (lost ball; steal by D. Augustin),,87,74
432,4,2:09.0,,Personal foul by S. Ojeleye (drawn by S. Mack),87,74
433,4,2:09.0,,S. Mack makes free throw 1 of 2,87,75
434,4,2:09.0,,J. Isaac enters the game for M. Hezonja,87,75
435,4,2:09.0,G. Yabusele enters the game for J. Tatum,,87,75
436,4,2:09.0,T. Rozier enters the game for G. Monroe,,87,75
437,4,2:09.0,,S. Mack makes free throw 2 of 2,87,76
438,4,1:50.0,Shooting foul by J. Simmons (drawn by A. Nader),,87,76
439,4,1:50.0,A. Nader makes free throw 1 of 2,,88,76
440,4,1:50.0,A. Nader makes free throw 2 of 2,,89,76
441,4,1:50.0,,M. Hezonja enters the game for J. Isaac,89,76
442,4,1:39.0,,Turnover by S. Mack (bad pass; steal by S. Larkin),89,76
443,4,1:36.0,Turnover by T. Rozier (bad pass),,89,76
444,4,1:22.0,,J. Simmons makes 3-pt jump shot from 25 ft (assist by N. Vučević),89,79
445,4,1:05.0,Turnover by A. Nader (bad pass; steal by M. Hezonja),,89,79
446,4,0:55.0,,M. Hezonja makes 2-pt layup from 1 ft,89,81
447,4,0:53.0,Personal take foul by S. Mack (drawn by S. Ojeleye),,89,81
448,4,0:53.0,S. Ojeleye makes free throw 1 of 2,,90,81
449,4,0:53.0,S. Ojeleye misses free throw 2 of 2,,90,81
450,4,0:50.0,,Defensive rebound by S. Mack,90,81
451,4,0:41.0,,S. Mack makes 2-pt layup from 3 ft,90,83
452,4,0:39.0,Personal take foul by J. Simmons (drawn by A. Nader),,90,83
453,4,0:39.0,,J. Isaac enters the game for J. Simmons,90,83
454,4,0:39.0,A. Nader makes free throw 1 of 2,,91,83
455,4,0:39.0,A. Nader makes free throw 2 of 2,,92,83
456,4,0:32.0,,N. Vučević misses 3-pt jump shot from 26 ft,92,83
457,4,0:28.0,Defensive rebound by A. Nader,,92,83
458,4,0:06.0,Turnover by Team (shot clock),,92,83
