,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,UTAH_ACTION,MINNESOTA_SCORE,UTAH_SCORE
388,4,5:20.0,T. Jones enters the game for J. Teague,,94,105
389,4,5:10.0,,J. Crowder misses 3-pt jump shot from 22 ft,94,105
390,4,5:08.0,Defensive rebound by T. Jones,,94,105
391,4,4:56.0,Shooting foul by J. Crowder (drawn by A. Wiggins),,94,105
392,4,4:56.0,A. Wiggins misses free throw 1 of 2,,94,105
393,4,4:56.0,Offensive rebound by Team,,94,105
394,4,4:56.0,A. Wiggins makes free throw 2 of 2,,95,105
395,4,4:45.0,,Turnover by D. Mitchell (traveling),95,105
396,4,4:36.0,Offensive foul by T. Jones (drawn by R. Rubio),,95,105
397,4,4:36.0,Turnover by T. Jones (offensive foul),,95,105
398,4,4:23.0,,D. Mitchell misses 3-pt jump shot from 24 ft,95,105
399,4,4:20.0,Defensive rebound by T. Jones,,95,105
400,4,4:16.0,Shooting foul by R. Rubio (drawn by T. Jones),,95,105
401,4,4:16.0,T. Jones makes free throw 1 of 2,,96,105
402,4,4:16.0,T. Jones makes free throw 2 of 2,,97,105
403,4,4:08.0,,R. Rubio makes 2-pt layup from 2 ft,97,107
404,4,3:57.0,A. Wiggins makes 2-pt layup from 1 ft (assist by T. Gibson),,99,107
405,4,3:37.0,,D. Mitchell misses 3-pt jump shot from 24 ft,99,107
406,4,3:35.0,Defensive rebound by A. Wiggins,,99,107
407,4,3:27.0,A. Wiggins makes 3-pt jump shot from 22 ft,,102,107
408,4,3:25.0,,Utah full timeout,102,107
409,4,3:06.0,,R. Rubio misses 3-pt jump shot from 25 ft,102,107
410,4,3:04.0,,Offensive rebound by Team,102,107
411,4,3:04.0,Loose ball foul by N. Bjelica (drawn by R. Gobert),,102,107
412,4,3:04.0,,R. Gobert makes free throw 1 of 2,102,108
413,4,3:04.0,,R. Gobert makes free throw 2 of 2,102,109
414,4,2:48.0,T. Gibson makes 2-pt jump shot from 16 ft (assist by J. Crawford),,104,109
415,4,2:25.0,,J. Crowder makes 2-pt layup at rim (assist by D. Mitchell),104,111
416,4,2:05.0,Turnover by N. Bjelica (bad pass; steal by J. Ingles),,104,111
417,4,2:00.0,,Shooting foul by T. Gibson (drawn by D. Mitchell),104,111
418,4,2:00.0,,D. Mitchell makes free throw 1 of 2,104,112
419,4,2:00.0,,D. Mitchell makes free throw 2 of 2,104,113
420,4,1:52.0,A. Wiggins misses 2-pt jump shot from 19 ft,,104,113
421,4,1:49.0,,Defensive rebound by R. Gobert,104,113
422,4,1:35.0,,J. Crowder misses 3-pt jump shot from 23 ft,104,113
423,4,1:32.0,,Offensive rebound by R. Rubio,104,113
424,4,1:17.0,,Turnover by J. Crowder (traveling),104,113
425,4,1:17.0,Minnesota full timeout,,104,113
426,4,1:12.0,Turnover by N. Bjelica (bad pass; steal by R. Gobert),,104,113
427,4,0:50.0,,D. Mitchell makes 3-pt jump shot from 25 ft,104,116
428,4,0:45.0,Shooting foul by J. Crowder (drawn by A. Wiggins),,104,116
429,4,0:45.0,,Technical foul by J. Crowder,104,116
430,4,0:45.0,,R. O'Neale enters the game for J. Crowder,104,116
431,4,0:45.0,T. Jones makes technical free throw,,105,116
432,4,0:45.0,A. Wiggins misses free throw 1 of 3,,105,116
433,4,0:45.0,Offensive rebound by Team,,105,116
434,4,0:45.0,A. Wiggins misses free throw 2 of 3,,105,116
435,4,0:45.0,Offensive rebound by Team,,105,116
436,4,0:45.0,A. Wiggins misses free throw 3 of 3,,105,116
437,4,0:43.0,,Defensive rebound by R. Gobert,105,116
438,4,0:27.0,,J. Ingles misses 3-pt jump shot from 22 ft,105,116
439,4,0:24.0,Defensive rebound by T. Jones,,105,116
440,4,0:19.0,A. Wiggins makes 3-pt jump shot from 26 ft (assist by T. Jones),,108,116
