,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW YORK_ACTION,BROOKLYN_SCORE,NEW YORK_SCORE
382,4,5:40.0,N. Stauskas misses 3-pt jump shot from 27 ft,,86,97
383,4,5:38.0,,Defensive rebound by M. Beasley,86,97
384,4,5:28.0,,M. Beasley misses 2-pt layup from 4 ft,86,97
385,4,5:26.0,Defensive rebound by J. Okafor,,86,97
386,4,5:14.0,J. Okafor misses 2-pt layup from 5 ft (block by K. Porziņģis),,86,97
387,4,5:12.0,,Defensive rebound by M. Beasley,86,97
388,4,5:09.0,,T. Hardaway misses 2-pt layup at rim,86,97
389,4,5:09.0,,Offensive rebound by M. Beasley,86,97
390,4,5:04.0,,M. Beasley makes 2-pt layup at rim,86,99
391,4,4:55.0,I. Whitehead misses 2-pt hook shot from 4 ft (block by K. Porziņģis),,86,99
392,4,4:53.0,,Defensive rebound by K. Porziņģis,86,99
393,4,4:36.0,,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),86,102
394,4,4:26.0,D. Russell makes 2-pt jump shot from 7 ft,,88,102
395,4,4:26.0,Shooting foul by T. Burke (drawn by D. Russell),,88,102
396,4,4:26.0,,E. Freedom enters the game for M. Beasley,88,102
397,4,4:26.0,D. Russell makes free throw 1 of 1,,89,102
398,4,4:11.0,,T. Hardaway misses 2-pt layup at rim,89,102
399,4,4:09.0,Defensive rebound by J. Okafor,,89,102
400,4,4:01.0,D. Russell makes 2-pt jump shot from 10 ft,,91,102
401,4,3:50.0,,E. Freedom makes 2-pt hook shot from 6 ft (assist by T. Burke),91,104
402,4,3:38.0,Turnover by D. Russell (bad pass; steal by T. Hardaway),,91,104
403,4,3:35.0,,T. Hardaway makes 2-pt dunk at rim,91,106
404,4,3:34.0,Brooklyn full timeout,,91,106
405,4,3:34.0,,C. Lee enters the game for T. Burke,91,106
406,4,3:34.0,J. Harris enters the game for D. Russell,,91,106
407,4,3:22.0,I. Whitehead makes 2-pt layup from 1 ft,,93,106
408,4,3:01.0,,C. Lee misses 2-pt jump shot from 12 ft (block by N. Stauskas),93,106
409,4,2:59.0,Defensive rebound by J. Harris,,93,106
410,4,2:54.0,Shooting foul by C. Lee (drawn by N. Stauskas),,93,106
411,4,2:54.0,N. Stauskas makes free throw 1 of 2,,94,106
412,4,2:54.0,N. Stauskas makes free throw 2 of 2,,95,106
413,4,2:38.0,,C. Lee misses 2-pt jump shot from 21 ft,95,106
414,4,2:36.0,Defensive rebound by J. Okafor,,95,106
415,4,2:27.0,Turnover by I. Whitehead (bad pass),,95,106
416,4,2:07.0,,Turnover by E. Freedom (bad pass; steal by N. Stauskas),95,106
417,4,2:00.0,J. Webb misses 3-pt jump shot from 24 ft,,95,106
418,4,1:58.0,,Defensive rebound by E. Freedom,95,106
419,4,1:42.0,,T. Hardaway misses 2-pt jump shot from 17 ft,95,106
420,4,1:40.0,,Offensive rebound by E. Freedom,95,106
421,4,1:39.0,,Shooting foul by J. Okafor (drawn by E. Freedom),95,106
422,4,1:39.0,,D. McDermott enters the game for K. Porziņģis,95,106
423,4,1:39.0,,T. Burke enters the game for T. Hardaway,95,106
424,4,1:39.0,,M. Beasley enters the game for C. Lee,95,106
425,4,1:39.0,,E. Freedom makes free throw 1 of 2,95,107
426,4,1:39.0,,E. Freedom makes free throw 2 of 2,95,108
427,4,1:22.0,Turnover by J. Harris (out of bounds lost ball),,95,108
428,4,1:22.0,,W. Hernangómez enters the game for E. Freedom,95,108
429,4,1:07.0,,F. Ntilikina misses 2-pt jump shot from 3 ft,95,108
430,4,1:05.0,Defensive rebound by I. Whitehead,,95,108
431,4,1:00.0,N. Stauskas misses 3-pt jump shot from 26 ft,,95,108
432,4,0:58.0,,Defensive rebound by W. Hernangómez,95,108
433,4,0:51.0,,Turnover by F. Ntilikina (bad pass; steal by J. Webb),95,108
434,4,0:47.0,Turnover by N. Stauskas (bad pass),,95,108
435,4,0:34.0,,Shooting foul by J. Okafor (drawn by W. Hernangómez),95,108
436,4,0:34.0,,W. Hernangómez makes free throw 1 of 2,95,109
437,4,0:34.0,,W. Hernangómez misses free throw 2 of 2,95,109
438,4,0:31.0,Defensive rebound by J. Okafor,,95,109
439,4,0:19.0,Turnover by J. Harris (bad pass; steal by W. Hernangómez),,95,109
440,4,0:16.0,,F. Ntilikina makes 2-pt dunk at rim,95,111
441,4,0:16.0,,Shooting foul by I. Whitehead (drawn by F. Ntilikina),95,111
442,4,0:16.0,,F. Ntilikina misses free throw 1 of 1,95,111
443,4,0:14.0,,Offensive rebound by M. Beasley,95,111
