,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SACRAMENTO_ACTION,LA CLIPPERS_SCORE,SACRAMENTO_SCORE
378,4,2:15.0,Offensive rebound by Team,,95,87
379,4,1:55.0,,G. Temple makes 2-pt jump shot from 16 ft (assist by B. Hield),95,89
380,4,1:36.0,B. Griffin misses 2-pt hook shot from 9 ft,,95,89
381,4,1:34.0,Offensive rebound by D. Jordan,,95,89
382,4,1:34.0,D. Jordan misses 2-pt layup at rim,,95,89
383,4,1:34.0,,Defensive rebound by G. Temple,95,89
384,4,1:34.0,,Personal foul by B. Griffin (drawn by G. Temple),95,89
385,4,1:20.0,,B. Hield makes 3-pt jump shot from 25 ft,95,92
386,4,0:57.0,A. Rivers misses 2-pt layup from 2 ft,,95,92
387,4,0:57.0,Offensive rebound by Team,,95,92
388,4,0:33.0,L. Williams misses 3-pt jump shot from 24 ft,,95,92
389,4,0:30.0,,Defensive rebound by W. Cauley-Stein,95,92
390,4,0:15.0,,B. Hield makes 3-pt jump shot from 25 ft,95,95
391,4,0:14.0,LA Clippers full timeout,,95,95
392,4,0:03.0,B. Griffin makes 2-pt jump shot from 10 ft,,97,95
393,4,0:03.0,,Sacramento full timeout,97,95
394,4,0:03.0,C. Williams enters the game for L. Williams,,97,95
395,4,0:00.0,,B. Hield misses 2-pt jump shot from 16 ft,97,95
396,4,0:00.0,,Offensive rebound by Team,97,95
