,QUARTER,TIME_REMAINING,DENVER_ACTION,OKLAHOMA CITY_ACTION,DENVER_SCORE,OKLAHOMA CITY_SCORE
388,4,6:34.0,Defensive rebound by W. Barton,,97,96
389,4,6:28.0,Turnover by W. Barton (bad pass; steal by J. Grant),,97,96
390,4,6:21.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by R. Westbrook),97,99
391,4,6:16.0,Denver full timeout,,97,99
392,4,6:05.0,N. Jokić makes 2-pt layup from 5 ft (assist by W. Barton),,99,99
393,4,5:49.0,,Á. Abrines makes 3-pt jump shot from 24 ft (assist by R. Westbrook),99,102
394,4,5:27.0,,Offensive charge foul by P. Millsap (drawn by C. Brewer),99,102
395,4,5:27.0,Turnover by P. Millsap (offensive foul),,99,102
396,4,5:27.0,,S. Adams enters the game for P. Patterson,99,102
397,4,5:04.0,,R. Westbrook misses 2-pt layup from 2 ft,99,102
398,4,5:02.0,Defensive rebound by J. Murray,,99,102
399,4,4:58.0,J. Murray misses 2-pt jump shot from 13 ft,,99,102
400,4,4:55.0,,Defensive rebound by C. Brewer,99,102
401,4,4:46.0,,Á. Abrines misses 3-pt jump shot from 22 ft,99,102
402,4,4:43.0,,Offensive rebound by C. Brewer,99,102
403,4,4:35.0,,R. Westbrook makes 2-pt jump shot from 13 ft,99,104
404,4,4:21.0,P. Millsap makes 2-pt jump shot from 7 ft,,101,104
405,4,4:21.0,Shooting foul by J. Grant (drawn by P. Millsap),,101,104
406,4,4:21.0,,P. George enters the game for Á. Abrines,101,104
407,4,4:21.0,P. Millsap makes free throw 1 of 1,,102,104
408,4,4:05.0,,Personal foul by W. Barton (drawn by J. Grant),102,104
409,4,3:56.0,,Shooting foul by P. Millsap (drawn by J. Grant),102,104
410,4,3:56.0,,J. Grant makes free throw 1 of 2,102,105
411,4,3:56.0,,J. Grant misses free throw 2 of 2,102,105
412,4,3:54.0,Defensive rebound by N. Jokić,,102,105
413,4,3:37.0,W. Barton misses 3-pt jump shot from 24 ft,,102,105
414,4,3:34.0,,Defensive rebound by S. Adams,102,105
415,4,3:34.0,,Oklahoma City full timeout,102,105
416,4,3:18.0,,P. George misses 3-pt jump shot from 25 ft,102,105
417,4,3:14.0,Defensive rebound by P. Millsap,,102,105
418,4,3:05.0,W. Barton misses 2-pt jump shot from 5 ft,,102,105
419,4,3:03.0,,Defensive rebound by J. Grant,102,105
420,4,2:57.0,,R. Westbrook makes 2-pt jump shot from 19 ft,102,107
421,4,2:40.0,J. Murray makes 2-pt layup from 2 ft,,104,107
422,4,2:22.0,,J. Grant makes 3-pt jump shot from 22 ft (assist by R. Westbrook),104,110
423,4,2:04.0,J. Murray misses 3-pt jump shot from 22 ft,,104,110
424,4,2:01.0,Offensive rebound by P. Millsap,,104,110
425,4,1:57.0,D. Harris makes 2-pt layup at rim,,106,110
426,4,1:38.0,,R. Westbrook misses 2-pt jump shot from 20 ft,106,110
427,4,1:35.0,Defensive rebound by P. Millsap,,106,110
428,4,1:26.0,P. Millsap makes 2-pt jump shot from 5 ft,,108,110
429,4,1:06.0,,R. Westbrook misses 2-pt jump shot from 19 ft,108,110
430,4,1:03.0,Defensive rebound by N. Jokić,,108,110
431,4,0:49.0,Shooting foul by P. George (drawn by P. Millsap),,108,110
432,4,0:49.0,P. Millsap makes free throw 1 of 2,,109,110
433,4,0:49.0,M. Plumlee enters the game for N. Jokić,,109,110
434,4,0:49.0,T. Craig enters the game for J. Murray,,109,110
435,4,0:49.0,P. Millsap makes free throw 2 of 2,,110,110
436,4,0:49.0,,Oklahoma City full timeout,110,110
437,4,0:43.0,,Personal foul by D. Harris (drawn by S. Adams),110,110
438,4,0:43.0,,S. Adams makes free throw 1 of 2,110,111
439,4,0:43.0,,S. Adams misses free throw 2 of 2,110,111
440,4,0:41.0,,Offensive rebound by P. George,110,111
441,4,0:25.0,,R. Westbrook makes 2-pt dunk at rim,110,113
442,4,0:25.0,Denver full timeout,,110,113
443,4,0:25.0,N. Jokić enters the game for M. Plumlee,,110,113
444,4,0:25.0,J. Murray enters the game for T. Craig,,110,113
445,4,0:22.0,P. Millsap makes 2-pt layup from 2 ft,,112,113
446,4,0:15.0,,Personal foul by J. Murray (drawn by P. George),112,113
447,4,0:15.0,,P. George misses free throw 1 of 2,112,113
448,4,0:15.0,,Offensive rebound by Team,112,113
449,4,0:15.0,,P. George makes free throw 2 of 2,112,114
450,4,0:15.0,Denver full timeout,,112,114
451,4,0:09.0,W. Barton makes 2-pt layup from 1 ft,,114,114
452,4,0:09.0,,Oklahoma City full timeout,114,114
453,4,0:09.0,M. Plumlee enters the game for N. Jokić,,114,114
454,4,0:09.0,T. Craig enters the game for J. Murray,,114,114
455,4,0:02.0,,R. Westbrook misses 3-pt jump shot from 26 ft,114,114
456,4,0:02.0,Defensive rebound by P. Millsap,,114,114
457,1OT,4:39.0,,C. Brewer makes 3-pt jump shot from 24 ft (assist by R. Westbrook),114,117
458,1OT,4:22.0,W. Barton makes 2-pt layup from 1 ft,,116,117
459,1OT,4:00.0,,P. George misses 2-pt jump shot from 1 ft,116,117
460,1OT,3:58.0,Defensive rebound by D. Harris,,116,117
461,1OT,3:36.0,Turnover by W. Barton (lost ball; steal by S. Adams),,116,117
462,1OT,3:35.0,,Personal take foul by D. Harris (drawn by R. Westbrook),116,117
463,1OT,3:26.0,,R. Westbrook misses 2-pt jump shot from 13 ft,116,117
464,1OT,3:23.0,Defensive rebound by D. Harris,,116,117
465,1OT,3:11.0,N. Jokić makes 2-pt jump shot from 10 ft (assist by J. Murray),,118,117
466,1OT,2:48.0,,C. Brewer misses 3-pt jump shot from 22 ft,118,117
467,1OT,2:47.0,,Offensive rebound by Team,118,117
468,1OT,2:47.0,Loose ball foul by N. Jokić (drawn by P. George),,118,117
469,1OT,2:40.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by R. Westbrook),118,120
470,1OT,2:26.0,W. Barton makes 2-pt layup from 1 ft (assist by N. Jokić),,120,120
471,1OT,1:59.0,,C. Anthony misses 2-pt jump shot from 12 ft,120,120
472,1OT,1:56.0,,Offensive rebound by C. Brewer,120,120
473,1OT,1:56.0,,Shooting foul by P. Millsap (drawn by C. Brewer),120,120
474,1OT,1:56.0,,C. Brewer misses free throw 1 of 2,120,120
475,1OT,1:56.0,,Offensive rebound by Team,120,120
476,1OT,1:56.0,,C. Brewer makes free throw 2 of 2,120,121
477,1OT,1:37.0,J. Murray makes 2-pt jump shot from 12 ft (assist by W. Barton),,122,121
478,1OT,1:16.0,,R. Westbrook misses 3-pt jump shot from 25 ft,122,121
479,1OT,1:13.0,Defensive rebound by N. Jokić,,122,121
480,1OT,1:11.0,Personal block foul by P. George (drawn by J. Murray),,122,121
481,1OT,0:58.0,P. Millsap misses 2-pt jump shot from 11 ft (block by C. Anthony),,122,121
482,1OT,0:55.0,,Defensive rebound by C. Anthony,122,121
483,1OT,0:50.0,,Oklahoma City full timeout,122,121
484,1OT,0:50.0,M. Plumlee enters the game for J. Murray,,122,121
485,1OT,0:50.0,T. Craig enters the game for N. Jokić,,122,121
486,1OT,0:44.0,,Turnover by R. Westbrook (out of bounds lost ball),122,121
487,1OT,0:44.0,J. Murray enters the game for M. Plumlee,,122,121
488,1OT,0:44.0,N. Jokić enters the game for T. Craig,,122,121
489,1OT,0:35.0,D. Harris misses 3-pt jump shot from 24 ft,,122,121
490,1OT,0:32.0,,Defensive rebound by P. George,122,121
491,1OT,0:22.0,,R. Westbrook misses 2-pt layup from 2 ft,122,121
492,1OT,0:22.0,Defensive rebound by Team,,122,121
493,1OT,0:22.0,,J. Grant enters the game for S. Adams,122,121
494,1OT,0:22.0,Denver full timeout,,122,121
495,1OT,0:15.0,M. Plumlee enters the game for N. Jokić,,122,121
496,1OT,0:12.0,Turnover by J. Murray (turnover; steal by P. George),,122,121
497,1OT,0:06.0,,J. Grant misses 2-pt layup from 2 ft (block by M. Plumlee),122,121
498,1OT,0:05.0,Defensive rebound by P. Millsap,,122,121
499,1OT,0:05.0,Personal take foul by C. Brewer (drawn by P. Millsap),,122,121
500,1OT,0:05.0,P. Millsap makes free throw 1 of 2,,123,121
501,1OT,0:05.0,,S. Adams enters the game for J. Grant,123,121
502,1OT,0:05.0,P. Millsap makes free throw 2 of 2,,124,121
503,1OT,0:05.0,,Oklahoma City full timeout,124,121
504,1OT,0:05.0,T. Craig enters the game for J. Murray,,124,121
505,1OT,0:04.0,,Personal foul by M. Plumlee (drawn by P. George),124,121
506,1OT,0:04.0,,P. George makes free throw 1 of 2,124,122
507,1OT,0:04.0,N. Jokić enters the game for T. Craig,,124,122
508,1OT,0:04.0,T. Lyles enters the game for D. Harris,,124,122
509,1OT,0:04.0,,P. George misses free throw 2 of 2,124,122
510,1OT,0:04.0,Defensive rebound by Team,,124,122
511,1OT,0:04.0,,Violation by P. George (lane),124,122
512,1OT,0:04.0,J. Murray enters the game for M. Plumlee,,124,122
513,1OT,0:04.0,D. Harris enters the game for T. Lyles,,124,122
514,1OT,0:03.0,Personal foul by C. Brewer (drawn by W. Barton),,124,122
515,1OT,0:03.0,W. Barton makes free throw 1 of 2,,125,122
516,1OT,0:03.0,,Á. Abrines enters the game for C. Brewer,125,122
517,1OT,0:03.0,T. Craig enters the game for N. Jokić,,125,122
518,1OT,0:03.0,M. Plumlee enters the game for J. Murray,,125,122
519,1OT,0:03.0,W. Barton makes free throw 2 of 2,,126,122
520,1OT,0:01.0,,Á. Abrines makes 3-pt jump shot from 25 ft (assist by S. Adams),126,125
