,QUARTER,TIME_REMAINING,TORONTO_ACTION,WASHINGTON_ACTION,TORONTO_SCORE,WASHINGTON_SCORE
376,4,4:27.0,K. Lowry makes free throw 1 of 1,,110,106
377,4,4:09.0,,Personal foul by N. Powell (drawn by B. Beal),110,106
378,4,4:00.0,,O. Porter misses 2-pt jump shot from 7 ft,110,106
379,4,3:59.0,,Offensive rebound by Team,110,106
380,4,3:49.0,,T. Satoranský makes 2-pt jump shot from 12 ft (assist by M. Gortat),110,108
381,4,3:37.0,K. Lowry misses 3-pt jump shot from 25 ft,,110,108
382,4,3:34.0,,Defensive rebound by O. Porter,110,108
383,4,3:26.0,,B. Beal makes 2-pt layup from 2 ft,110,110
384,4,3:24.0,Toronto full timeout,,110,110
385,4,3:09.0,Turnover by K. Lowry (bad pass; steal by M. Morris),,110,110
386,4,3:02.0,,M. Morris misses 2-pt jump shot from 17 ft,110,110
387,4,2:58.0,,Offensive rebound by M. Morris,110,110
388,4,2:58.0,,Personal foul by K. Lowry (drawn by M. Morris),110,110
389,4,2:58.0,,M. Morris makes free throw 1 of 2,110,111
390,4,2:58.0,,M. Morris makes free throw 2 of 2,110,112
391,4,2:35.0,N. Powell misses 3-pt jump shot from 25 ft,,110,112
392,4,2:32.0,,Defensive rebound by O. Porter,110,112
393,4,2:24.0,,B. Beal misses 3-pt jump shot from 28 ft,110,112
394,4,2:20.0,Defensive rebound by S. Ibaka,,110,112
395,4,2:06.0,K. Lowry misses 3-pt jump shot from 27 ft,,110,112
396,4,2:03.0,,Defensive rebound by B. Beal,110,112
397,4,1:45.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by O. Porter),110,115
398,4,1:41.0,Toronto full timeout,,110,115
399,4,1:32.0,S. Ibaka misses 3-pt jump shot from 25 ft,,110,115
400,4,1:28.0,Offensive rebound by K. Lowry,,110,115
401,4,1:27.0,Personal foul by B. Beal (drawn by D. DeRozan),,110,115
402,4,1:27.0,D. DeRozan makes free throw 1 of 2,,111,115
403,4,1:27.0,D. DeRozan makes free throw 2 of 2,,112,115
404,4,1:02.0,,B. Beal misses 2-pt jump shot from 16 ft,112,115
405,4,1:00.0,,Offensive rebound by O. Porter,112,115
406,4,0:58.0,,Washington full timeout,112,115
407,4,0:43.0,,Turnover by T. Satoranský (bad pass; steal by K. Lowry),112,115
408,4,0:36.0,S. Ibaka misses 3-pt jump shot from 24 ft,,112,115
409,4,0:33.0,,Defensive rebound by O. Porter,112,115
410,4,0:33.0,,Personal foul by K. Lowry (drawn by O. Porter),112,115
411,4,0:33.0,,O. Porter misses free throw 1 of 2,112,115
412,4,0:33.0,,Offensive rebound by Team,112,115
413,4,0:33.0,,O. Porter makes free throw 2 of 2,112,116
414,4,0:24.0,D. DeRozan makes 2-pt layup from 2 ft,,114,116
415,4,0:17.0,,Personal foul by D. DeRozan (drawn by O. Porter),114,116
416,4,0:17.0,,O. Porter makes free throw 1 of 2,114,117
417,4,0:17.0,,O. Porter makes free throw 2 of 2,114,118
418,4,0:11.0,K. Lowry makes 2-pt layup from 2 ft,,116,118
419,4,0:11.0,Shooting foul by B. Beal (drawn by K. Lowry),,116,118
420,4,0:11.0,P. Siakam enters the game for J. Valančiūnas,,116,118
421,4,0:11.0,K. Lowry misses free throw 1 of 1,,116,118
422,4,0:08.0,,Defensive rebound by O. Porter,116,118
423,4,0:08.0,,Personal take foul by N. Powell (drawn by B. Beal),116,118
424,4,0:08.0,,B. Beal makes free throw 1 of 2,116,119
425,4,0:08.0,J. Valančiūnas enters the game for P. Siakam,,116,119
426,4,0:08.0,,B. Beal makes free throw 2 of 2,116,120
427,4,0:08.0,Toronto full timeout,,116,120
428,4,0:08.0,,K. Oubre enters the game for M. Gortat,116,120
429,4,0:04.0,K. Lowry makes 2-pt layup from 1 ft,,118,120
430,4,0:04.0,,Washington full timeout,118,120
431,4,0:04.0,P. Siakam enters the game for J. Valančiūnas,,118,120
432,4,0:03.0,,Turnover by B. Beal (bad pass; steal by K. Lowry),118,120
433,4,0:03.0,,Loose ball foul by B. Beal (drawn by K. Lowry),118,120
434,4,0:03.0,,M. Gortat enters the game for K. Oubre,118,120
435,4,0:03.0,K. Lowry misses free throw 1 of 2,,118,120
436,4,0:03.0,Offensive rebound by Team,,118,120
437,4,0:03.0,J. Valančiūnas enters the game for P. Siakam,,118,120
438,4,0:03.0,K. Lowry makes free throw 2 of 2,,119,120
439,4,0:02.0,,Personal take foul by K. Lowry (drawn by B. Beal),119,120
440,4,0:02.0,,B. Beal makes free throw 1 of 2,119,121
441,4,0:02.0,,B. Beal makes free throw 2 of 2,119,122
442,4,0:02.0,Turnover by D. DeRozan (bad pass; steal by O. Porter),,119,122
