,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,UTAH_ACTION,MILWAUKEE_SCORE,UTAH_SCORE
371,4,3:17.0,,Personal foul by G. Antetokounmpo (drawn by D. Mitchell),101,115
372,4,3:17.0,,D. Mitchell misses free throw 1 of 2,101,115
373,4,3:17.0,,Offensive rebound by Team,101,115
374,4,3:17.0,,D. Mitchell misses free throw 2 of 2,101,115
375,4,3:13.0,Defensive rebound by G. Antetokounmpo,,101,115
376,4,3:05.0,E. Bledsoe makes 2-pt layup from 2 ft,,103,115
377,4,2:47.0,,D. Mitchell makes 3-pt jump shot from 22 ft (assist by R. Rubio),103,118
378,4,2:36.0,K. Middleton misses 3-pt jump shot from 25 ft,,103,118
379,4,2:33.0,,Defensive rebound by R. Hood,103,118
380,4,2:21.0,,Turnover by R. Hood (lost ball; steal by E. Bledsoe),103,118
381,4,2:15.0,M. Brogdon makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,106,118
382,4,1:57.0,,R. Rubio makes 2-pt layup from 2 ft,106,120
383,4,1:57.0,Milwaukee full timeout,,106,120
384,4,1:57.0,T. Maker enters the game for E. Bledsoe,,106,120
385,4,1:57.0,S. Brown enters the game for M. Brogdon,,106,120
386,4,1:57.0,J. Bolomboy enters the game for T. Snell,,106,120
387,4,1:57.0,R. Vaughn enters the game for K. Middleton,,106,120
388,4,1:57.0,G. Payton enters the game for G. Antetokounmpo,,106,120
389,4,1:33.0,T. Maker misses 3-pt jump shot from 22 ft,,106,120
390,4,1:32.0,Offensive rebound by Team,,106,120
391,4,1:32.0,Turnover by Team (shot clock),,106,120
392,4,1:32.0,,R. Neto enters the game for R. Rubio,106,120
393,4,1:32.0,,T. Bradley enters the game for R. Hood,106,120
394,4,1:32.0,,R. O'Neale enters the game for D. Favors,106,120
395,4,1:22.0,,D. Mitchell misses 3-pt jump shot from 26 ft,106,120
396,4,1:18.0,Defensive rebound by S. Brown,,106,120
397,4,1:01.0,R. Vaughn misses 3-pt jump shot from 28 ft,,106,120
398,4,0:58.0,Offensive rebound by Team,,106,120
399,4,0:58.0,,Loose ball foul by R. O'Neale (drawn by J. Bolomboy),106,120
400,4,0:58.0,J. Bolomboy makes free throw 1 of 2,,107,120
401,4,0:58.0,,A. Burks enters the game for D. Mitchell,107,120
402,4,0:58.0,J. Bolomboy makes free throw 2 of 2,,108,120
403,4,0:47.0,,T. Bradley misses 2-pt jump shot from 10 ft,108,120
404,4,0:45.0,Defensive rebound by J. Bolomboy,,108,120
405,4,0:32.0,S. Brown misses 2-pt jump shot from 11 ft,,108,120
406,4,0:28.0,,Defensive rebound by R. O'Neale,108,120
407,4,0:27.0,,Personal foul by S. Brown (drawn by R. O'Neale),108,120
408,4,0:27.0,,R. O'Neale makes free throw 1 of 2,108,121
409,4,0:27.0,,R. O'Neale misses free throw 2 of 2,108,121
410,4,0:25.0,Defensive rebound by G. Payton,,108,121
411,4,0:03.0,T. Maker misses 2-pt jump shot from 10 ft,,108,121
412,4,0:00.0,,Defensive rebound by T. Bradley,108,121
