,QUARTER,TIME_REMAINING,INDIANA_ACTION,BROOKLYN_ACTION,INDIANA_SCORE,BROOKLYN_SCORE
379,4,5:06.0,V. Oladipo misses 2-pt jump shot from 18 ft,,90,91
380,4,5:04.0,,Defensive rebound by A. Crabbe,90,91
381,4,4:54.0,,Shooting foul by B. Bogdanović (drawn by D. Carroll),90,91
382,4,4:54.0,,D. Carroll makes free throw 1 of 2,90,92
383,4,4:54.0,,D. Carroll misses free throw 2 of 2,90,92
384,4,4:52.0,Defensive rebound by M. Turner,,90,92
385,4,4:40.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by V. Oladipo),,93,92
386,4,4:14.0,,D. Carroll misses 2-pt jump shot from 15 ft,93,92
387,4,4:09.0,,Offensive rebound by Q. Acy,93,92
388,4,4:09.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by Q. Acy),93,95
389,4,4:09.0,Indiana full timeout,,93,95
390,4,3:57.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,93,95
391,4,3:53.0,,Defensive rebound by D. Cunningham,93,95
392,4,3:40.0,,A. Crabbe misses 3-pt jump shot from 25 ft,93,95
393,4,3:37.0,Defensive rebound by Team,,93,95
394,4,3:37.0,,D. Russell enters the game for D. Cunningham,93,95
395,4,3:20.0,M. Turner misses 2-pt layup at rim,,93,95
396,4,3:19.0,Offensive rebound by M. Turner,,93,95
397,4,3:19.0,M. Turner misses 2-pt layup at rim,,93,95
398,4,3:19.0,Offensive rebound by M. Turner,,93,95
399,4,3:19.0,Shooting foul by A. Crabbe (drawn by M. Turner),,93,95
400,4,3:19.0,M. Turner makes free throw 1 of 2,,94,95
401,4,3:19.0,M. Turner makes free throw 2 of 2,,95,95
402,4,3:01.0,,S. Dinwiddie misses 2-pt layup from 4 ft,95,95
403,4,2:59.0,,Offensive rebound by D. Russell,95,95
404,4,2:58.0,,Turnover by D. Russell (bad pass; steal by B. Bogdanović),95,95
405,4,2:55.0,T. Young makes 2-pt dunk from 1 ft (assist by B. Bogdanović),,97,95
406,4,2:33.0,,D. Russell misses 2-pt layup from 2 ft,97,95
407,4,2:30.0,Defensive rebound by C. Joseph,,97,95
408,4,2:17.0,Shooting foul by Q. Acy (drawn by M. Turner),,97,95
409,4,2:17.0,M. Turner makes free throw 1 of 2,,98,95
410,4,2:17.0,M. Turner makes free throw 2 of 2,,99,95
411,4,1:56.0,,D. Russell misses 2-pt layup from 2 ft,99,95
412,4,1:53.0,,Offensive rebound by D. Russell,99,95
413,4,1:38.0,,D. Russell misses 3-pt jump shot from 25 ft,99,95
414,4,1:34.0,Defensive rebound by C. Joseph,,99,95
415,4,1:18.0,V. Oladipo misses 2-pt jump shot from 15 ft,,99,95
416,4,1:15.0,,Defensive rebound by A. Crabbe,99,95
417,4,1:05.0,,S. Dinwiddie misses 2-pt jump shot from 8 ft,99,95
418,4,1:04.0,,Offensive rebound by S. Dinwiddie,99,95
419,4,1:04.0,,Shooting foul by M. Turner (drawn by S. Dinwiddie),99,95
420,4,1:04.0,,S. Dinwiddie makes free throw 1 of 2,99,96
421,4,1:04.0,,D. Cunningham enters the game for D. Russell,99,96
422,4,1:04.0,,S. Dinwiddie makes free throw 2 of 2,99,97
423,4,0:50.0,V. Oladipo makes 2-pt layup from 2 ft,,101,97
424,4,0:50.0,,Brooklyn full timeout,101,97
425,4,0:50.0,,D. Russell enters the game for D. Cunningham,101,97
426,4,0:45.0,,Q. Acy misses 3-pt jump shot from 25 ft,101,97
427,4,0:40.0,Defensive rebound by B. Bogdanović,,101,97
428,4,0:37.0,Personal take foul by Q. Acy (drawn by T. Young),,101,97
429,4,0:37.0,T. Young makes free throw 1 of 2,,102,97
430,4,0:37.0,T. Young misses free throw 2 of 2,,102,97
431,4,0:36.0,,Defensive rebound by A. Crabbe,102,97
432,4,0:31.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,102,97
433,4,0:28.0,Defensive rebound by M. Turner,,102,97
434,4,0:26.0,Personal take foul by S. Dinwiddie (drawn by C. Joseph),,102,97
435,4,0:26.0,C. Joseph makes free throw 1 of 2,,103,97
436,4,0:26.0,,D. Cunningham enters the game for A. Crabbe,103,97
437,4,0:26.0,C. Joseph makes free throw 2 of 2,,104,97
438,4,0:26.0,,Brooklyn full timeout,104,97
439,4,0:26.0,,A. Crabbe enters the game for D. Cunningham,104,97
440,4,0:25.0,,A. Crabbe makes 3-pt jump shot from 22 ft (assist by D. Carroll),104,100
441,4,0:23.0,Personal take foul by D. Carroll (drawn by C. Joseph),,104,100
442,4,0:23.0,C. Joseph misses free throw 1 of 2,,104,100
443,4,0:23.0,Offensive rebound by Team,,104,100
444,4,0:23.0,C. Joseph makes free throw 2 of 2,,105,100
445,4,0:15.0,,Turnover by A. Crabbe (step out of bounds),105,100
446,4,0:15.0,Indiana full timeout,,105,100
447,4,0:15.0,J. Young enters the game for T. Young,,105,100
448,4,0:14.0,Personal take foul by A. Crabbe (drawn by C. Joseph),,105,100
449,4,0:14.0,C. Joseph makes free throw 1 of 2,,106,100
450,4,0:14.0,T. Young enters the game for J. Young,,106,100
451,4,0:14.0,C. Joseph misses free throw 2 of 2,,106,100
452,4,0:12.0,,Defensive rebound by D. Carroll,106,100
453,4,0:09.0,,Shooting foul by M. Turner (drawn by D. Carroll),106,100
454,4,0:09.0,,D. Carroll makes free throw 1 of 2,106,101
455,4,0:09.0,,D. Carroll makes free throw 2 of 2,106,102
456,4,0:07.0,Personal take foul by D. Carroll (drawn by V. Oladipo),,106,102
457,4,0:07.0,V. Oladipo makes free throw 1 of 2,,107,102
458,4,0:07.0,V. Oladipo makes free throw 2 of 2,,108,102
459,4,0:04.0,Loose ball foul by V. Oladipo (drawn by S. Dinwiddie),,108,102
460,4,0:04.0,,S. Dinwiddie makes free throw 1 of 2,108,103
461,4,0:04.0,,D. Cunningham enters the game for D. Russell,108,103
462,4,0:04.0,,S. Dinwiddie misses free throw 2 of 2,108,103
463,4,0:01.0,Defensive rebound by C. Joseph,,108,103
