,QUARTER,TIME_REMAINING,HOUSTON_ACTION,LA LAKERS_ACTION,HOUSTON_SCORE,LA LAKERS_SCORE
385,4,4:36.0,Turnover by T. Quarterman (bad pass; steal by T. Ennis),,96,88
386,4,4:34.0,,Personal foul by T. Black (drawn by T. Bryant),96,88
387,4,4:34.0,,T. Bryant misses free throw 1 of 2,96,88
388,4,4:34.0,,Offensive rebound by Team,96,88
389,4,4:34.0,,T. Bryant misses free throw 2 of 2,96,88
390,4,4:31.0,Defensive rebound by T. Black,,96,88
391,4,4:23.0,T. Black makes 2-pt layup from 2 ft,,98,88
392,4,4:14.0,,J. Hart misses 2-pt layup from 3 ft (block by Z. Qi),98,88
393,4,4:10.0,Defensive rebound by T. Black,,98,88
394,4,4:08.0,G. Green makes 2-pt layup from 1 ft (assist by T. Ariza),,100,88
395,4,4:08.0,,LA Lakers full timeout,100,88
396,4,4:08.0,,I. Zubac enters the game for T. Bryant,100,88
397,4,3:57.0,,A. Ingram makes 2-pt jump shot from 11 ft (assist by A. Caruso),100,90
398,4,3:41.0,Turnover by T. Quarterman (bad pass; steal by T. Ennis),,100,90
399,4,3:38.0,,Personal foul by G. Green (drawn by T. Ennis),100,90
400,4,3:38.0,,T. Ennis makes free throw 1 of 2,100,91
401,4,3:38.0,,T. Ennis makes free throw 2 of 2,100,92
402,4,3:29.0,Turnover by T. Black (bad pass),,100,92
403,4,3:15.0,,J. Hart makes 2-pt layup from 1 ft (assist by I. Zubac),100,94
404,4,3:04.0,Turnover by G. Green (discontinued dribble),,100,94
405,4,2:52.0,,A. Caruso makes 2-pt jump shot from 12 ft (assist by T. Ennis),100,96
406,4,2:40.0,G. Green misses 3-pt jump shot from 25 ft,,100,96
407,4,2:37.0,,Defensive rebound by J. Hart,100,96
408,4,2:31.0,,A. Ingram misses 3-pt jump shot from 26 ft,100,96
409,4,2:27.0,Defensive rebound by T. Black,,100,96
410,4,2:20.0,T. Quarterman misses 3-pt jump shot from 25 ft,,100,96
411,4,2:17.0,,Defensive rebound by J. Hart,100,96
412,4,2:12.0,,A. Caruso misses 3-pt jump shot from 29 ft (block by Z. Qi),100,96
413,4,2:10.0,Defensive rebound by G. Green,,100,96
414,4,2:02.0,Shooting foul by I. Zubac (drawn by G. Green),,100,96
415,4,2:02.0,G. Green makes free throw 1 of 2,,101,96
416,4,2:02.0,G. Green makes free throw 2 of 2,,102,96
417,4,1:50.0,,J. Hart misses 2-pt jump shot from 19 ft,102,96
418,4,1:45.0,Defensive rebound by T. Quarterman,,102,96
419,4,1:30.0,,Offensive charge foul by G. Green (drawn by A. Caruso),102,96
420,4,1:30.0,Turnover by G. Green (offensive foul),,102,96
421,4,1:08.0,,A. Caruso misses 2-pt jump shot from 9 ft (block by Z. Qi),102,96
422,4,1:04.0,Defensive rebound by T. Ariza,,102,96
423,4,1:01.0,T. Ariza misses 3-pt jump shot from 23 ft,,102,96
424,4,0:57.0,,Defensive rebound by J. Hart,102,96
425,4,0:54.0,,J. Hart misses 3-pt jump shot from 24 ft,102,96
426,4,0:51.0,,Offensive rebound by A. Caruso,102,96
427,4,0:51.0,,A. Ingram makes 3-pt jump shot from 25 ft (assist by A. Caruso),102,99
428,4,0:32.0,Shooting foul by J. Hart (drawn by T. Quarterman),,102,99
429,4,0:32.0,T. Quarterman makes free throw 1 of 2,,103,99
430,4,0:32.0,T. Quarterman makes free throw 2 of 2,,104,99
431,4,0:32.0,,LA Lakers full timeout,104,99
432,4,0:32.0,,T. Wear enters the game for T. Ennis,104,99
433,4,0:32.0,,Turnover by A. Caruso (bad pass),104,99
434,4,0:29.0,Personal take foul by T. Wear (drawn by Z. Qi),,104,99
435,4,0:29.0,Z. Qi misses free throw 1 of 2,,104,99
436,4,0:29.0,Offensive rebound by Team,,104,99
437,4,0:29.0,Z. Qi makes free throw 2 of 2,,105,99
438,4,0:19.0,,I. Zubac misses 2-pt jump shot from 12 ft,105,99
439,4,0:16.0,Defensive rebound by G. Green,,105,99
