,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DENVER_ACTION,OKLAHOMA CITY_SCORE,DENVER_SCORE
382,4,6:12.0,P. George enters the game for J. Huestis,,100,110
383,4,6:12.0,C. Anthony enters the game for P. Patterson,,100,110
384,4,6:05.0,,N. Jokić misses 2-pt layup from 1 ft,100,110
385,4,6:03.0,Defensive rebound by P. George,,100,110
386,4,5:55.0,P. George makes 2-pt jump shot from 6 ft,,102,110
387,4,5:38.0,,N. Jokić makes 2-pt jump shot from 4 ft (assist by J. Murray),102,112
388,4,5:28.0,P. George makes 2-pt layup from 3 ft (assist by R. Westbrook),,104,112
389,4,5:01.0,,J. Murray misses 3-pt jump shot from 22 ft,104,112
390,4,4:57.0,Defensive rebound by Á. Abrines,,104,112
391,4,4:40.0,P. George makes 2-pt layup from 3 ft,,106,112
392,4,4:22.0,,J. Murray misses 3-pt jump shot from 24 ft,106,112
393,4,4:19.0,Defensive rebound by C. Anthony,,106,112
394,4,4:05.0,P. George misses 2-pt jump shot from 18 ft,,106,112
395,4,4:03.0,,Defensive rebound by W. Barton,106,112
396,4,3:46.0,,J. Murray makes 2-pt jump shot from 10 ft,106,114
397,4,3:43.0,Oklahoma City full timeout,,106,114
398,4,3:43.0,J. Grant enters the game for Á. Abrines,,106,114
399,4,3:33.0,P. George misses 3-pt jump shot from 24 ft,,106,114
400,4,3:30.0,,Defensive rebound by W. Barton,106,114
401,4,3:18.0,,W. Barton misses 3-pt jump shot from 24 ft,106,114
402,4,3:14.0,Defensive rebound by P. George,,106,114
403,4,3:05.0,R. Westbrook makes 3-pt jump shot from 24 ft (assist by C. Anthony),,109,114
404,4,2:45.0,,J. Murray makes 2-pt jump shot from 17 ft (assist by G. Harris),109,116
405,4,2:32.0,R. Westbrook makes 2-pt jump shot from 11 ft,,111,116
406,4,2:15.0,Offensive charge foul by G. Harris (drawn by J. Grant),,111,116
407,4,2:15.0,,Turnover by G. Harris (offensive foul),111,116
408,4,2:09.0,,Offensive charge foul by P. George (drawn by N. Jokić),111,116
409,4,2:09.0,Turnover by P. George (offensive foul),,111,116
410,4,1:53.0,,J. Murray makes 2-pt jump shot from 5 ft,111,118
411,4,1:44.0,R. Westbrook makes 3-pt jump shot from 22 ft (assist by P. George),,114,118
412,4,1:31.0,,J. Murray makes 2-pt layup from 1 ft (assist by N. Jokić),114,120
413,4,1:25.0,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,117,120
414,4,1:05.0,,Offensive foul by N. Jokić (drawn by J. Grant),117,120
415,4,1:05.0,,Turnover by N. Jokić (offensive foul),117,120
416,4,0:57.0,Personal foul by W. Barton (drawn by P. George),,117,120
417,4,0:48.0,P. George makes 2-pt layup from 1 ft,,119,120
418,4,0:32.0,Oklahoma City full timeout,,119,122
419,4,0:32.0,,T. Craig enters the game for N. Jokić,119,122
420,4,0:31.0,,J. Murray makes 2-pt layup from 1 ft,119,122
421,4,0:31.0,Violation by J. Grant (def goaltending),,119,122
422,4,0:28.0,R. Westbrook makes 2-pt layup from 1 ft (assist by P. George),,121,122
423,4,0:28.0,,Denver full timeout,121,122
424,4,0:28.0,,N. Jokić enters the game for T. Craig,121,122
425,4,0:28.0,J. Huestis enters the game for S. Adams,,121,122
426,4,0:10.0,,J. Murray misses 2-pt jump shot from 18 ft,121,122
427,4,0:07.0,,Offensive rebound by N. Jokić,121,122
428,4,0:07.0,,Personal take foul by R. Westbrook (drawn by N. Jokić),121,122
429,4,0:07.0,S. Adams enters the game for J. Huestis,,121,122
430,4,0:05.0,,Personal take foul by J. Grant (drawn by N. Jokić),121,122
431,4,0:05.0,,N. Jokić makes free throw 1 of 2,121,123
432,4,0:05.0,,N. Jokić makes free throw 2 of 2,121,124
433,4,0:05.0,Oklahoma City full timeout,,121,124
434,4,0:05.0,,T. Craig enters the game for N. Jokić,121,124
435,4,0:02.0,P. George makes 3-pt jump shot from 25 ft (assist by J. Grant),,124,124
436,4,0:01.0,,Denver full timeout,124,124
437,4,0:01.0,,N. Jokić enters the game for T. Craig,124,124
438,4,0:01.0,J. Huestis enters the game for C. Anthony,,124,124
439,4,0:00.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by N. Jokić),124,127
