,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHARLOTTE_ACTION,ATLANTA_SCORE,CHARLOTTE_SCORE
375,4,9:01.0,E. İlyasova enters the game for M. Delaney,,95,90
376,4,9:01.0,D. Schröder enters the game for J. Collins,,95,90
377,4,9:01.0,K. Bazemore misses free throw 1 of 1,,95,90
378,4,8:56.0,Offensive rebound by K. Bazemore,,95,90
379,4,8:55.0,K. Bazemore misses 2-pt jump shot from 12 ft,,95,90
380,4,8:53.0,,Defensive rebound by D. Howard,95,90
381,4,8:44.0,,Personal foul by D. Schröder (drawn by K. Walker),95,90
382,4,8:40.0,,K. Walker misses 3-pt jump shot from 26 ft,95,90
383,4,8:36.0,Defensive rebound by T. Dorsey,,95,90
384,4,8:21.0,D. Schröder misses 3-pt jump shot from 24 ft,,95,90
385,4,8:18.0,,Defensive rebound by D. Howard,95,90
386,4,8:11.0,,J. Lamb makes 2-pt layup from 1 ft,95,92
387,4,8:11.0,,Shooting foul by T. Dorsey (drawn by J. Lamb),95,92
388,4,8:11.0,,J. Lamb makes free throw 1 of 1,95,93
389,4,7:57.0,K. Bazemore makes 2-pt layup from 2 ft (assist by M. Muscala),,97,93
390,4,7:35.0,,K. Walker misses 3-pt jump shot from 25 ft,97,93
391,4,7:32.0,,Offensive rebound by D. Howard,97,93
392,4,7:32.0,,Shooting foul by M. Muscala (drawn by D. Howard),97,93
393,4,7:32.0,,D. Howard misses free throw 1 of 2,97,93
394,4,7:32.0,,Offensive rebound by Team,97,93
395,4,7:32.0,,D. Howard makes free throw 2 of 2,97,94
396,4,7:16.0,M. Muscala makes 2-pt layup from 1 ft (assist by K. Bazemore),,99,94
397,4,7:02.0,,D. Howard makes 2-pt layup from 1 ft (assist by M. Carter-Williams),99,96
398,4,6:52.0,,Charlotte full timeout,99,96
399,4,6:52.0,,N. Batum enters the game for J. Lamb,99,96
400,4,6:44.0,E. İlyasova makes 2-pt layup from 1 ft,,101,96
401,4,6:32.0,,Personal foul by K. Bazemore (drawn by N. Batum),101,96
402,4,6:32.0,,N. Batum makes free throw 1 of 2,101,97
403,4,6:32.0,,M. Kidd-Gilchrist enters the game for M. Carter-Williams,101,97
404,4,6:32.0,M. Delaney enters the game for D. Schröder,,101,97
405,4,6:32.0,,N. Batum makes free throw 2 of 2,101,98
406,4,6:18.0,E. İlyasova misses 2-pt layup from 1 ft (block by D. Howard),,101,98
407,4,6:18.0,,Defensive rebound by D. Howard,101,98
408,4,6:18.0,,Personal foul by M. Muscala (drawn by D. Howard),101,98
409,4,6:18.0,,D. Howard misses free throw 1 of 2,101,98
410,4,6:18.0,,Offensive rebound by Team,101,98
411,4,6:18.0,D. Dedmon enters the game for T. Dorsey,,101,98
412,4,6:18.0,T. Prince enters the game for M. Muscala,,101,98
413,4,6:18.0,,D. Howard makes free throw 2 of 2,101,99
414,4,5:54.0,K. Bazemore misses 3-pt jump shot from 25 ft,,101,99
415,4,5:50.0,,Defensive rebound by D. Howard,101,99
416,4,5:35.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 16 ft,101,99
417,4,5:35.0,,Offensive rebound by Team,101,99
418,4,5:33.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,101,99
419,4,5:29.0,Defensive rebound by D. Dedmon,,101,99
420,4,5:13.0,Shooting foul by F. Kaminsky (drawn by K. Bazemore),,101,99
421,4,5:13.0,K. Bazemore makes free throw 1 of 2,,102,99
422,4,5:13.0,,M. Williams enters the game for F. Kaminsky,102,99
423,4,5:13.0,K. Bazemore makes free throw 2 of 2,,103,99
424,4,4:59.0,,N. Batum makes 3-pt jump shot from 26 ft (assist by M. Williams),103,102
425,4,4:45.0,T. Prince misses 2-pt layup from 4 ft (block by D. Howard),,103,102
426,4,4:42.0,,Defensive rebound by N. Batum,103,102
427,4,4:32.0,,D. Howard makes 2-pt dunk from 1 ft (assist by K. Walker),103,104
428,4,4:32.0,Atlanta full timeout,,103,104
429,4,4:18.0,Turnover by D. Dedmon (bad pass; steal by M. Williams),,103,104
430,4,4:12.0,,Turnover by N. Batum (bad pass; steal by T. Prince),103,104
431,4,4:08.0,T. Prince makes 2-pt dunk at rim,,105,104
432,4,3:50.0,,K. Walker makes 2-pt layup from 1 ft,105,106
433,4,3:49.0,,Loose ball foul by D. Howard (drawn by E. İlyasova),105,106
434,4,3:49.0,E. İlyasova makes free throw 1 of 2,,106,106
435,4,3:49.0,M. Muscala enters the game for D. Dedmon,,106,106
436,4,3:49.0,E. İlyasova makes free throw 2 of 2,,107,106
437,4,3:32.0,,Turnover by K. Walker (bad pass; steal by E. İlyasova),107,106
438,4,3:23.0,Offensive foul by T. Prince (drawn by K. Walker),,107,106
439,4,3:23.0,Turnover by T. Prince (offensive foul),,107,106
440,4,3:15.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by N. Batum),107,109
441,4,3:05.0,Atlanta full timeout,,107,109
442,4,2:59.0,Shooting foul by K. Walker (drawn by M. Muscala),,107,109
443,4,2:59.0,M. Muscala makes free throw 1 of 3,,108,109
444,4,2:59.0,M. Muscala makes free throw 2 of 3,,109,109
445,4,2:59.0,M. Muscala makes free throw 3 of 3,,110,109
446,4,2:44.0,,K. Walker makes 2-pt jump shot from 16 ft (assist by M. Williams),110,111
447,4,2:20.0,T. Prince misses 3-pt jump shot from 22 ft,,110,111
448,4,2:17.0,,Defensive rebound by M. Williams,110,111
449,4,2:11.0,,K. Walker makes 3-pt jump shot from 26 ft,110,114
450,4,1:54.0,K. Bazemore misses 2-pt layup from 3 ft (block by D. Howard),,110,114
451,4,1:50.0,,Defensive rebound by N. Batum,110,114
452,4,1:44.0,,K. Walker misses 2-pt jump shot from 11 ft,110,114
453,4,1:40.0,,Offensive rebound by K. Walker,110,114
454,4,1:24.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by N. Batum),110,116
455,4,1:24.0,Atlanta full timeout,,110,116
456,4,1:24.0,M. Belinelli enters the game for M. Muscala,,110,116
457,4,1:15.0,Turnover by K. Bazemore (bad pass),,110,116
458,4,1:03.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by N. Batum),110,119
459,4,0:55.0,K. Bazemore misses 3-pt jump shot from 25 ft,,110,119
460,4,0:52.0,,Defensive rebound by D. Howard,110,119
461,4,0:38.0,,K. Walker misses 3-pt jump shot from 26 ft,110,119
462,4,0:34.0,,Offensive rebound by M. Williams,110,119
463,4,0:17.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 16 ft,110,119
464,4,0:13.0,,Offensive rebound by D. Howard,110,119
465,4,0:13.0,,D. Howard makes 2-pt layup from 1 ft,110,121
466,4,0:02.0,K. Bazemore misses 3-pt jump shot from 25 ft,,110,121
467,4,0:02.0,,Defensive rebound by M. Kidd-Gilchrist,110,121
