,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PORTLAND_ACTION,MEMPHIS_SCORE,PORTLAND_SCORE
386,4,5:17.0,Shooting foul by P. Connaughton (drawn by B. McLemore),,87,103
387,4,5:17.0,B. McLemore makes free throw 1 of 2,,88,103
388,4,5:17.0,B. McLemore makes free throw 2 of 2,,89,103
389,4,5:00.0,,S. Napier misses 2-pt jump shot from 15 ft,89,103
390,4,4:59.0,,Offensive rebound by Team,89,103
391,4,4:59.0,Loose ball foul by J. Martin (drawn by M. Leonard),,89,103
392,4,4:57.0,,Turnover by P. Connaughton (bad pass; steal by D. Brooks),89,103
393,4,4:51.0,I. Rabb makes 2-pt hook shot from 5 ft (assist by M. Teague),,91,103
394,4,4:29.0,,S. Napier misses 3-pt jump shot from 27 ft,91,103
395,4,4:27.0,Defensive rebound by I. Rabb,,91,103
396,4,4:19.0,D. Brooks makes 2-pt jump shot from 10 ft,,93,103
397,4,4:19.0,,Portland full timeout,93,103
398,4,4:19.0,,E. Turner enters the game for P. Connaughton,93,103
399,4,4:19.0,,D. Lillard enters the game for S. Napier,93,103
400,4,4:19.0,,A. Aminu enters the game for M. Leonard,93,103
401,4,4:19.0,,C. McCollum enters the game for Z. Collins,93,103
402,4,4:19.0,,J. Nurkić enters the game for W. Baldwin,93,103
403,4,4:03.0,,E. Turner misses 3-pt jump shot from 25 ft,93,103
404,4,3:59.0,,Offensive rebound by J. Nurkić,93,103
405,4,3:43.0,,J. Nurkić misses 2-pt hook shot from 8 ft,93,103
406,4,3:39.0,Defensive rebound by I. Rabb,,93,103
407,4,3:21.0,M. Teague makes 2-pt jump shot from 1 ft,,95,103
408,4,3:04.0,,D. Lillard makes 2-pt layup from 1 ft,95,105
409,4,2:46.0,M. Teague misses 2-pt jump shot from 11 ft,,95,105
410,4,2:44.0,,Defensive rebound by J. Nurkić,95,105
411,4,2:25.0,,Shooting foul by B. McLemore (drawn by J. Nurkić),95,105
412,4,2:25.0,,J. Nurkić makes free throw 1 of 2,95,106
413,4,2:25.0,,J. Nurkić makes free throw 2 of 2,95,107
414,4,2:15.0,D. Brooks misses 3-pt jump shot from 27 ft,,95,107
415,4,2:10.0,,Defensive rebound by A. Aminu,95,107
416,4,1:49.0,,E. Turner makes 3-pt jump shot from 24 ft (assist by C. McCollum),95,110
417,4,1:32.0,D. Brooks misses 2-pt layup from 1 ft,,95,110
418,4,1:30.0,,Defensive rebound by A. Aminu,95,110
419,4,1:12.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by D. Lillard),95,113
420,4,1:05.0,Personal take foul by C. McCollum (drawn by D. Brooks),,95,113
421,4,1:05.0,,P. Connaughton enters the game for E. Turner,95,113
422,4,1:05.0,,W. Baldwin enters the game for D. Lillard,95,113
423,4,1:05.0,,Z. Collins enters the game for A. Aminu,95,113
424,4,1:05.0,,J. Layman enters the game for C. McCollum,95,113
425,4,1:05.0,,C. Swanigan enters the game for J. Nurkić,95,113
426,4,0:54.0,D. Brooks misses 2-pt layup from 1 ft,,95,113
427,4,0:53.0,,Defensive rebound by C. Swanigan,95,113
428,4,0:42.0,,Offensive foul by C. Swanigan (drawn by I. Rabb),95,113
429,4,0:42.0,,Turnover by C. Swanigan (offensive foul),95,113
430,4,0:27.0,J. Martin makes 3-pt jump shot from 23 ft (assist by D. Brooks),,98,113
431,4,0:02.0,,Turnover by Team (shot clock),98,113
432,4,0:00.0,D. Brooks misses 3-pt jump shot from 26 ft,,98,113
433,4,0:00.0,Offensive rebound by Team,,98,113
