,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BOSTON_ACTION,MILWAUKEE_SCORE,BOSTON_SCORE
383,4,6:27.0,G. Antetokounmpo makes free throw 1 of 1,,89,89
384,4,6:17.0,,A. Horford misses 3-pt jump shot from 27 ft,89,89
385,4,6:14.0,Defensive rebound by K. Middleton,,89,89
386,4,6:11.0,Shooting foul by M. Smart (drawn by M. Brogdon),,89,89
387,4,6:11.0,M. Brogdon makes free throw 1 of 2,,90,89
388,4,6:11.0,M. Brogdon makes free throw 2 of 2,,91,89
389,4,5:53.0,,Turnover by K. Irving (bad pass; steal by G. Antetokounmpo),91,89
390,4,5:40.0,K. Middleton misses 2-pt jump shot from 12 ft,,91,89
391,4,5:37.0,,Defensive rebound by M. Smart,91,89
392,4,5:31.0,,K. Irving misses 2-pt jump shot from 5 ft (block by J. Henson),91,89
393,4,5:29.0,Defensive rebound by K. Middleton,,91,89
394,4,5:29.0,Personal foul by K. Irving (drawn by K. Middleton),,91,89
395,4,5:06.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,91,89
396,4,5:02.0,,Defensive rebound by J. Brown,91,89
397,4,4:48.0,,Shooting foul by K. Middleton (drawn by J. Brown),91,89
398,4,4:48.0,,J. Brown misses free throw 1 of 2,91,89
399,4,4:48.0,,Offensive rebound by Team,91,89
400,4,4:48.0,,J. Brown makes free throw 2 of 2,91,90
401,4,4:30.0,K. Middleton misses 3-pt jump shot from 23 ft,,91,90
402,4,4:27.0,,Defensive rebound by M. Smart,91,90
403,4,4:06.0,,K. Irving misses 3-pt jump shot from 23 ft,91,90
404,4,4:04.0,Defensive rebound by M. Dellavedova,,91,90
405,4,4:01.0,Shooting foul by J. Brown (drawn by G. Antetokounmpo),,91,90
406,4,4:01.0,G. Antetokounmpo misses free throw 1 of 2,,91,90
407,4,4:01.0,Offensive rebound by Team,,91,90
408,4,4:01.0,,T. Rozier enters the game for J. Brown,91,90
409,4,4:01.0,G. Antetokounmpo makes free throw 2 of 2,,92,90
410,4,3:46.0,,A. Horford misses 3-pt jump shot from 27 ft,92,90
411,4,3:42.0,Defensive rebound by K. Middleton,,92,90
412,4,3:36.0,Turnover by K. Middleton (bad pass; steal by T. Rozier),,92,90
413,4,3:30.0,,Turnover by J. Tatum (lost ball; steal by G. Antetokounmpo),92,90
414,4,3:24.0,M. Brogdon makes 3-pt jump shot from 26 ft (assist by K. Middleton),,95,90
415,4,3:04.0,,K. Irving misses 3-pt jump shot from 26 ft,95,90
416,4,3:01.0,Defensive rebound by J. Henson,,95,90
417,4,2:53.0,,Violation by A. Horford (def goaltending),95,90
418,4,2:53.0,M. Dellavedova makes 2-pt layup from 2 ft,,97,90
419,4,2:37.0,,M. Smart makes 3-pt jump shot from 24 ft (assist by A. Horford),97,93
420,4,2:17.0,K. Middleton misses 3-pt jump shot from 27 ft,,97,93
421,4,2:14.0,,Defensive rebound by A. Horford,97,93
422,4,1:59.0,,J. Tatum misses 2-pt layup at rim,97,93
423,4,1:59.0,,Offensive rebound by J. Tatum,97,93
424,4,1:59.0,,J. Tatum makes 2-pt layup at rim,97,95
425,4,1:59.0,Milwaukee full timeout,,97,95
426,4,1:59.0,,J. Brown enters the game for T. Rozier,97,95
427,4,1:48.0,Shooting foul by J. Brown (drawn by G. Antetokounmpo),,97,95
428,4,1:48.0,,T. Rozier enters the game for J. Brown,97,95
429,4,1:48.0,G. Antetokounmpo makes free throw 1 of 2,,98,95
430,4,1:48.0,G. Antetokounmpo makes free throw 2 of 2,,99,95
431,4,1:33.0,,K. Irving misses 2-pt jump shot from 10 ft (block by J. Henson),99,95
432,4,1:30.0,,Offensive rebound by J. Tatum,99,95
433,4,1:28.0,,M. Smart misses 3-pt jump shot from 26 ft,99,95
434,4,1:28.0,Defensive rebound by G. Antetokounmpo,,99,95
435,4,1:13.0,Turnover by G. Antetokounmpo (lost ball; steal by K. Irving),,99,95
436,4,1:05.0,,K. Irving makes 2-pt layup from 2 ft,99,97
437,4,0:44.0,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,102,97
438,4,0:37.0,,K. Irving misses 3-pt jump shot from 28 ft,102,97
439,4,0:35.0,Defensive rebound by G. Antetokounmpo,,102,97
440,4,0:33.0,Personal take foul by J. Tatum (drawn by K. Middleton),,102,97
441,4,0:33.0,K. Middleton makes free throw 1 of 2,,103,97
442,4,0:33.0,K. Middleton makes free throw 2 of 2,,104,97
443,4,0:33.0,,Boston full timeout,104,97
444,4,0:33.0,T. Snell enters the game for J. Henson,,104,97
445,4,0:31.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by J. Tatum),104,100
446,4,0:29.0,Personal foul by T. Rozier (drawn by M. Dellavedova),,104,100
447,4,0:29.0,M. Dellavedova makes free throw 1 of 2,,105,100
448,4,0:29.0,M. Dellavedova makes free throw 2 of 2,,106,100
449,4,0:23.0,,T. Rozier misses 2-pt layup from 4 ft,106,100
450,4,0:20.0,,Offensive rebound by A. Horford,106,100
451,4,0:20.0,,Personal foul by T. Snell (drawn by M. Smart),106,100
452,4,0:20.0,,M. Smart misses free throw 1 of 2,106,100
453,4,0:20.0,,Offensive rebound by Team,106,100
454,4,0:20.0,J. Henson enters the game for T. Snell,,106,100
455,4,0:20.0,,M. Smart misses free throw 2 of 2,106,100
456,4,0:17.0,Defensive rebound by G. Antetokounmpo,,106,100
457,4,0:15.0,Personal take foul by T. Rozier (drawn by G. Antetokounmpo),,106,100
458,4,0:15.0,G. Antetokounmpo makes free throw 1 of 2,,107,100
459,4,0:15.0,G. Antetokounmpo makes free throw 2 of 2,,108,100
460,4,0:12.0,,M. Smart misses 3-pt jump shot from 26 ft,108,100
461,4,0:08.0,Defensive rebound by J. Henson,,108,100
