,QUARTER,TIME_REMAINING,ATLANTA_ACTION,DETROIT_ACTION,ATLANTA_SCORE,DETROIT_SCORE
385,4,3:16.0,I. Taylor enters the game for T. Dorsey,,83,94
386,4,3:16.0,J. Collins makes free throw 2 of 2,,84,94
387,4,3:04.0,,R. Bullock misses 2-pt layup from 8 ft (block by J. Collins),84,94
388,4,3:00.0,Defensive rebound by T. Prince,,84,94
389,4,2:58.0,T. Prince misses 2-pt layup from 2 ft (block by B. Griffin),,84,94
390,4,2:51.0,Offensive rebound by I. Taylor,,84,94
391,4,2:51.0,I. Taylor makes 2-pt layup at rim,,86,94
392,4,2:40.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by B. Griffin),86,96
393,4,2:22.0,T. Prince misses 3-pt jump shot from 25 ft,,86,96
394,4,2:20.0,,Defensive rebound by I. Smith,86,96
395,4,2:06.0,,A. Drummond misses 2-pt layup from 2 ft,86,96
396,4,2:06.0,,Offensive rebound by A. Drummond,86,96
397,4,2:06.0,,Personal foul by J. Collins (drawn by A. Drummond),86,96
398,4,1:52.0,,R. Bullock misses 3-pt jump shot from 23 ft,86,96
399,4,1:48.0,Defensive rebound by M. Muscala,,86,96
400,4,1:45.0,J. Collins misses 2-pt layup from 1 ft,,86,96
401,4,1:45.0,,Defensive rebound by S. Johnson,86,96
402,4,1:37.0,,A. Drummond misses 2-pt layup from 2 ft (block by M. Muscala),86,96
403,4,1:37.0,Defensive rebound by J. Collins,,86,96
404,4,1:37.0,Personal foul by B. Griffin (drawn by J. Collins),,86,96
405,4,1:21.0,Personal foul by S. Johnson (drawn by T. Prince),,86,96
406,4,1:21.0,T. Prince makes free throw 1 of 2,,87,96
407,4,1:21.0,T. Dorsey enters the game for M. Delaney,,87,96
408,4,1:21.0,T. Prince makes free throw 2 of 2,,88,96
409,4,0:57.0,,I. Smith misses 2-pt jump shot from 19 ft,88,96
410,4,0:53.0,Defensive rebound by T. Dorsey,,88,96
411,4,0:48.0,T. Prince misses 2-pt layup from 4 ft (block by A. Drummond),,88,96
412,4,0:46.0,,Defensive rebound by A. Drummond,88,96
413,4,0:29.0,,Personal foul by J. Collins (drawn by A. Drummond),88,96
414,4,0:29.0,,A. Drummond makes free throw 1 of 2,88,97
415,4,0:29.0,,A. Drummond makes free throw 2 of 2,88,98
416,4,0:29.0,Atlanta full timeout,,88,98
417,4,0:29.0,M. Delaney enters the game for T. Dorsey,,88,98
418,4,0:28.0,Shooting foul by S. Johnson (drawn by T. Prince),,88,98
419,4,0:28.0,T. Prince makes free throw 1 of 3,,89,98
420,4,0:28.0,T. Prince makes free throw 2 of 3,,90,98
421,4,0:28.0,D. Bembry enters the game for M. Muscala,,90,98
422,4,0:28.0,T. Prince makes free throw 3 of 3,,91,98
423,4,0:22.0,,Personal foul by I. Taylor (drawn by S. Johnson),91,98
424,4,0:22.0,,S. Johnson makes free throw 1 of 2,91,99
425,4,0:22.0,M. Muscala enters the game for D. Bembry,,91,99
426,4,0:22.0,,S. Johnson misses free throw 2 of 2,91,99
427,4,0:19.0,Defensive rebound by M. Muscala,,91,99
428,4,0:16.0,Shooting foul by I. Smith (drawn by M. Delaney),,91,99
429,4,0:16.0,M. Delaney makes free throw 1 of 3,,92,99
430,4,0:16.0,M. Delaney misses free throw 2 of 3,,92,99
431,4,0:16.0,Offensive rebound by Team,,92,99
432,4,0:16.0,D. Bembry enters the game for M. Muscala,,92,99
433,4,0:16.0,M. Delaney makes free throw 3 of 3,,93,99
434,4,0:15.0,,Personal foul by I. Taylor (drawn by I. Smith),93,99
435,4,0:15.0,,I. Smith misses free throw 1 of 2,93,99
436,4,0:15.0,,Offensive rebound by Team,93,99
437,4,0:15.0,T. Dorsey enters the game for J. Collins,,93,99
438,4,0:15.0,M. Muscala enters the game for D. Bembry,,93,99
439,4,0:15.0,,I. Smith makes free throw 2 of 2,93,100
440,4,0:11.0,I. Taylor makes 2-pt layup from 2 ft,,95,100
441,4,0:11.0,Shooting foul by I. Smith (drawn by I. Taylor),,95,100
442,4,0:11.0,I. Taylor makes free throw 1 of 1,,96,100
443,4,0:10.0,,Personal foul by I. Taylor (drawn by I. Smith),96,100
444,4,0:10.0,,I. Smith makes free throw 1 of 2,96,101
445,4,0:10.0,,J. Ennis enters the game for A. Drummond,96,101
446,4,0:10.0,,I. Smith makes free throw 2 of 2,96,102
447,4,0:05.0,I. Taylor makes 2-pt layup at rim,,98,102
448,4,0:04.0,,Personal foul by I. Taylor (drawn by S. Johnson),98,102
449,4,0:04.0,,S. Johnson makes free throw 1 of 2,98,103
450,4,0:04.0,J. Collins enters the game for M. Delaney,,98,103
451,4,0:04.0,,S. Johnson makes free throw 2 of 2,98,104
452,4,0:04.0,Atlanta full timeout,,98,104
453,4,0:01.0,T. Prince misses 3-pt jump shot from 24 ft,,98,104
454,4,0:01.0,,Defensive rebound by B. Griffin,98,104
