,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,NEW ORLEANS_ACTION,MEMPHIS_SCORE,NEW ORLEANS_SCORE
388,4,7:53.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by R. Rondo),80,106
389,4,7:53.0,Memphis full timeout,,80,106
390,4,7:53.0,J. Martin enters the game for M. Teague,,80,106
391,4,7:53.0,K. Simmons enters the game for D. Davis,,80,106
392,4,7:53.0,M. Henry enters the game for B. McLemore,,80,106
393,4,7:39.0,Turnover by I. Rabb (traveling),,80,106
394,4,7:27.0,,D. Miller makes 3-pt jump shot from 23 ft (assist by E. Moore),80,109
395,4,7:11.0,K. Simmons makes 2-pt jump shot from 20 ft,,82,109
396,4,6:55.0,,D. Miller makes 3-pt jump shot from 25 ft (assist by A. Davis),82,112
397,4,6:31.0,M. Henry misses 3-pt jump shot from 23 ft,,82,112
398,4,6:28.0,,Defensive rebound by R. Rondo,82,112
399,4,6:20.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by E. Moore),82,114
400,4,6:13.0,Personal foul by R. Rondo (drawn by M. Brooks),,82,114
401,4,6:13.0,,S. Hill enters the game for A. Davis,82,114
402,4,6:13.0,,C. Diallo enters the game for E. Moore,82,114
403,4,6:02.0,M. Brooks makes 3-pt jump shot from 25 ft,,85,114
404,4,5:38.0,,C. Diallo makes 2-pt hook shot from 5 ft,85,116
405,4,5:23.0,I. Rabb misses 2-pt hook shot from 5 ft,,85,116
406,4,5:20.0,,Defensive rebound by R. Rondo,85,116
407,4,5:19.0,,Turnover by D. Miller (bad pass),85,116
408,4,5:19.0,,L. Drew enters the game for R. Rondo,85,116
409,4,4:59.0,K. Simmons misses 2-pt jump shot from 14 ft,,85,116
410,4,4:59.0,,Defensive rebound by N. Mirotić,85,116
411,4,4:46.0,,C. Diallo misses 2-pt jump shot from 18 ft,85,116
412,4,4:46.0,Defensive rebound by I. Rabb,,85,116
413,4,4:34.0,J. Martin makes 2-pt dunk at rim (assist by M. Brooks),,87,116
414,4,4:22.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by L. Drew),87,119
415,4,4:05.0,J. Martin makes 3-pt jump shot from 26 ft (assist by M. Brooks),,90,119
416,4,4:02.0,,New Orleans full timeout,90,119
417,4,4:02.0,,D. Liggins enters the game for N. Mirotić,90,119
418,4,4:02.0,,E. Okafor enters the game for D. Miller,90,119
419,4,4:02.0,D. Davis enters the game for I. Rabb,,90,119
420,4,3:50.0,,L. Drew misses 2-pt layup at rim,90,119
421,4,3:48.0,,Offensive rebound by C. Diallo,90,119
422,4,3:45.0,,L. Drew misses 3-pt jump shot from 23 ft,90,119
423,4,3:43.0,Defensive rebound by M. Henry,,90,119
424,4,3:31.0,J. Martin makes 3-pt jump shot from 26 ft (assist by M. Brooks),,93,119
425,4,3:08.0,,C. Diallo misses 2-pt layup from 1 ft,93,119
426,4,3:05.0,Defensive rebound by D. Davis,,93,119
427,4,2:57.0,Violation by D. Davis (kicked ball),,93,119
428,4,2:37.0,,E. Okafor makes 2-pt dunk at rim (assist by C. Diallo),93,121
429,4,2:20.0,K. Simmons misses 3-pt jump shot from 23 ft,,93,121
430,4,2:16.0,,Defensive rebound by E. Okafor,93,121
431,4,2:04.0,,S. Hill misses 3-pt jump shot from 23 ft,93,121
432,4,2:03.0,Defensive rebound by M. Henry,,93,121
433,4,2:03.0,I. Rabb enters the game for J. Martin,,93,121
434,4,2:03.0,Memphis full timeout,,93,121
435,4,1:49.0,Turnover by I. Rabb (bad pass; steal by E. Okafor),,93,121
436,4,1:42.0,,Turnover by E. Okafor (bad pass; steal by M. Brooks),93,121
437,4,1:40.0,I. Rabb makes 2-pt dunk at rim (assist by K. Simmons),,95,121
438,4,1:30.0,Violation by M. Henry (kicked ball),,95,121
439,4,1:23.0,,C. Diallo makes 2-pt dunk at rim (assist by L. Drew),95,123
440,4,1:10.0,I. Rabb misses 2-pt jump shot from 20 ft,,95,123
441,4,1:07.0,Offensive rebound by D. Davis,,95,123
442,4,1:06.0,D. Davis misses 2-pt layup from 2 ft,,95,123
443,4,1:03.0,,Defensive rebound by E. Okafor,95,123
444,4,1:01.0,,Turnover by E. Okafor (lost ball; steal by D. Davis),95,123
445,4,0:57.0,M. Brooks misses 3-pt jump shot from 25 ft,,95,123
446,4,0:55.0,,Defensive rebound by E. Okafor,95,123
447,4,0:49.0,,Turnover by C. Diallo (lost ball; steal by M. Henry),95,123
448,4,0:44.0,M. Henry misses 2-pt dunk at rim,,95,123
449,4,0:37.0,,Defensive rebound by E. Okafor,95,123
450,4,0:35.0,,D. Liggins misses 3-pt jump shot from 23 ft,95,123
451,4,0:35.0,Defensive rebound by M. Brooks,,95,123
452,4,0:29.0,M. Brooks misses 2-pt jump shot from 14 ft,,95,123
453,4,0:26.0,,Defensive rebound by E. Okafor,95,123
454,4,0:04.0,,Turnover by Team (shot clock),95,123
455,4,0:00.0,K. Simmons misses 3-pt jump shot from 34 ft,,95,123
456,4,0:00.0,Offensive rebound by Team,,95,123
