,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,NEW ORLEANS_ACTION,LA CLIPPERS_SCORE,NEW ORLEANS_SCORE
380,4,5:44.0,Personal foul by J. Holiday (drawn by L. Williams),,96,88
381,4,5:33.0,B. Griffin makes 2-pt jump shot from 9 ft,,98,88
382,4,5:14.0,,E. Moore makes 2-pt jump shot from 12 ft,98,90
383,4,4:53.0,B. Griffin misses 2-pt layup from 1 ft,,98,90
384,4,4:51.0,,Defensive rebound by A. Davis,98,90
385,4,4:45.0,,J. Holiday makes 2-pt layup from 1 ft,98,92
386,4,4:45.0,,Shooting foul by T. Wallace (drawn by J. Holiday),98,92
387,4,4:45.0,,J. Holiday makes free throw 1 of 1,98,93
388,4,4:23.0,B. Griffin makes 3-pt jump shot from 26 ft,,101,93
389,4,4:15.0,,Shooting foul by D. Jordan (drawn by D. Cunningham),101,93
390,4,4:15.0,,D. Cunningham misses free throw 1 of 2,101,93
391,4,4:15.0,,Offensive rebound by Team,101,93
392,4,4:15.0,,D. Cunningham misses free throw 2 of 2,101,93
393,4,4:12.0,Defensive rebound by B. Griffin,,101,93
394,4,3:59.0,Turnover by T. Wallace (step out of bounds),,101,93
395,4,3:59.0,,New Orleans full timeout,101,93
396,4,3:59.0,,D. Miller enters the game for D. Cunningham,101,93
397,4,3:59.0,M. Teodosić enters the game for T. Wallace,,101,93
398,4,3:46.0,,D. Miller misses 3-pt jump shot from 23 ft,101,93
399,4,3:41.0,,Offensive rebound by J. Holiday,101,93
400,4,3:41.0,,J. Holiday makes 2-pt layup from 1 ft,101,95
401,4,3:25.0,L. Williams makes 2-pt jump shot from 14 ft,,103,95
402,4,3:11.0,,Personal foul by W. Johnson (drawn by A. Davis),103,95
403,4,3:11.0,,A. Davis makes free throw 1 of 2,103,96
404,4,3:11.0,LA Clippers full timeout,,103,96
405,4,3:11.0,,A. Davis makes free throw 2 of 2,103,97
406,4,2:58.0,W. Johnson misses 3-pt jump shot from 23 ft,,103,97
407,4,2:52.0,Offensive rebound by M. Teodosić,,103,97
408,4,2:36.0,L. Williams misses 2-pt jump shot from 16 ft (block by J. Holiday),,103,97
409,4,2:31.0,,Defensive rebound by J. Holiday,103,97
410,4,2:26.0,,Shooting foul by W. Johnson (drawn by J. Holiday),103,97
411,4,2:26.0,,J. Holiday makes free throw 1 of 2,103,98
412,4,2:26.0,,J. Holiday makes free throw 2 of 2,103,99
413,4,2:12.0,L. Williams misses 3-pt jump shot from 25 ft,,103,99
414,4,2:12.0,Offensive rebound by D. Jordan,,103,99
415,4,2:12.0,Shooting foul by D. Miller (drawn by D. Jordan),,103,99
416,4,2:12.0,D. Jordan misses free throw 1 of 1,,103,99
417,4,2:12.0,D. Jordan makes 2-pt layup from 1 ft,,105,99
418,4,2:09.0,,Defensive rebound by D. Miller,105,99
419,4,2:04.0,,Shooting foul by D. Jordan (drawn by A. Davis),105,99
420,4,2:04.0,,A. Davis makes free throw 1 of 2,105,100
421,4,2:04.0,,A. Davis misses free throw 2 of 2,105,100
422,4,2:01.0,Defensive rebound by B. Griffin,,105,100
423,4,1:46.0,B. Griffin misses 2-pt layup from 2 ft,,105,100
424,4,1:44.0,,Defensive rebound by A. Davis,105,100
425,4,1:40.0,,E. Moore makes 2-pt jump shot from 22 ft (assist by A. Davis),105,102
426,4,1:20.0,Turnover by L. Williams (bad pass; steal by J. Holiday),,105,102
427,4,1:13.0,,J. Holiday misses 2-pt layup from 1 ft (block by D. Jordan),105,102
428,4,1:08.0,,Offensive rebound by J. Holiday,105,102
429,4,1:04.0,,Turnover by A. Davis (turnover),105,102
430,4,1:04.0,T. Wallace enters the game for W. Johnson,,105,102
431,4,0:43.0,B. Griffin makes 3-pt jump shot from 26 ft (assist by M. Teodosić),,108,102
432,4,0:42.0,,New Orleans full timeout,108,102
433,4,0:42.0,S. Thornwell enters the game for M. Teodosić,,108,102
434,4,0:42.0,W. Johnson enters the game for L. Williams,,108,102
435,4,0:31.0,,A. Davis misses 2-pt layup from 3 ft,108,102
436,4,0:28.0,Defensive rebound by B. Griffin,,108,102
437,4,0:22.0,Personal take foul by I. Clark (drawn by T. Wallace),,108,102
438,4,0:22.0,T. Wallace makes free throw 1 of 2,,109,102
439,4,0:22.0,T. Wallace makes free throw 2 of 2,,110,102
440,4,0:22.0,,New Orleans full timeout,110,102
441,4,0:16.0,,Personal foul by B. Griffin (drawn by A. Davis),110,102
442,4,0:16.0,,A. Davis misses free throw 1 of 2,110,102
443,4,0:16.0,,Offensive rebound by Team,110,102
444,4,0:16.0,M. Teodosić enters the game for S. Thornwell,,110,102
445,4,0:16.0,L. Williams enters the game for W. Johnson,,110,102
446,4,0:16.0,,A. Davis makes free throw 2 of 2,110,103
447,4,0:15.0,Personal take foul by I. Clark (drawn by T. Wallace),,110,103
448,4,0:15.0,T. Wallace makes free throw 1 of 2,,111,103
449,4,0:15.0,S. Thornwell enters the game for M. Teodosić,,111,103
450,4,0:15.0,W. Johnson enters the game for L. Williams,,111,103
451,4,0:15.0,T. Wallace makes free throw 2 of 2,,112,103
452,4,0:11.0,,I. Clark misses 3-pt jump shot from 24 ft,112,103
453,4,0:08.0,Defensive rebound by B. Griffin,,112,103
