,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MINNESOTA_ACTION,LA CLIPPERS_SCORE,MINNESOTA_SCORE
388,4,3:25.0,D. Jordan makes 2-pt dunk from 1 ft (assist by L. Williams),,98,102
389,4,2:57.0,,A. Wiggins makes 2-pt jump shot from 16 ft (assist by J. Teague),98,104
390,4,2:38.0,D. Jordan makes 2-pt dunk from 1 ft (assist by L. Williams),,100,104
391,4,2:12.0,,Turnover by A. Wiggins (lost ball; steal by W. Johnson),100,104
392,4,2:04.0,L. Williams misses 2-pt jump shot from 6 ft,,100,104
393,4,2:01.0,,Defensive rebound by J. Butler,100,104
394,4,1:48.0,,J. Butler misses 2-pt layup from 2 ft (block by D. Jordan),100,104
395,4,1:47.0,,Offensive rebound by J. Butler,100,104
396,4,1:46.0,,J. Butler makes 2-pt layup from 2 ft,100,106
397,4,1:46.0,LA Clippers full timeout,,100,106
398,4,1:44.0,J. Wilson misses 3-pt jump shot from 24 ft,,100,106
399,4,1:44.0,,Defensive rebound by J. Butler,100,106
400,4,1:23.0,,J. Butler misses 2-pt jump shot from 20 ft,100,106
401,4,1:23.0,Defensive rebound by L. Williams,,100,106
402,4,1:16.0,J. Wilson makes 3-pt jump shot from 23 ft (assist by L. Williams),,103,106
403,4,0:57.0,,J. Butler makes 2-pt layup from 3 ft,103,108
404,4,0:45.0,A. Rivers misses 3-pt jump shot from 25 ft,,103,108
405,4,0:45.0,,Defensive rebound by T. Gibson,103,108
406,4,0:33.0,,Shooting foul by D. Jordan (drawn by J. Butler),103,108
407,4,0:33.0,,J. Butler makes free throw 1 of 2,103,109
408,4,0:33.0,,J. Butler makes free throw 2 of 2,103,110
409,4,0:33.0,LA Clippers full timeout,,103,110
410,4,0:31.0,L. Williams makes 3-pt jump shot from 25 ft (assist by J. Wilson),,106,110
411,4,0:30.0,,J. Crawford enters the game for T. Gibson,106,110
412,4,0:30.0,S. Thornwell enters the game for L. Williams,,106,110
413,4,0:30.0,C. Williams enters the game for J. Wilson,,106,110
414,4,0:30.0,,Minnesota full timeout,106,110
415,4,0:28.0,,Personal take foul by S. Thornwell (drawn by J. Butler),106,110
416,4,0:28.0,L. Williams enters the game for S. Thornwell,,106,110
417,4,0:28.0,,J. Butler makes free throw 1 of 2,106,111
418,4,0:28.0,,T. Gibson enters the game for J. Crawford,106,111
419,4,0:28.0,J. Wilson enters the game for D. Jordan,,106,111
420,4,0:28.0,J. Evans enters the game for C. Williams,,106,111
421,4,0:28.0,,J. Butler makes free throw 2 of 2,106,112
422,4,0:23.0,W. Johnson misses 3-pt jump shot from 24 ft,,106,112
423,4,0:20.0,,Defensive rebound by A. Wiggins,106,112
