,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHARLOTTE_ACTION,INDIANA_SCORE,CHARLOTTE_SCORE
377,4,5:26.0,,Defensive rebound by F. Kaminsky,110,116
378,4,5:20.0,,K. Walker makes 2-pt layup from 1 ft,110,118
379,4,5:03.0,V. Oladipo misses 2-pt jump shot from 15 ft (block by M. Carter-Williams),,110,118
380,4,4:57.0,Offensive rebound by V. Oladipo,,110,118
381,4,4:56.0,V. Oladipo misses 2-pt jump shot from 17 ft,,110,118
382,4,4:54.0,,Defensive rebound by F. Kaminsky,110,118
383,4,4:44.0,,F. Kaminsky misses 2-pt jump shot from 10 ft,110,118
384,4,4:44.0,Defensive rebound by M. Turner,,110,118
385,4,4:40.0,Shooting foul by M. Carter-Williams (drawn by V. Oladipo),,110,118
386,4,4:40.0,V. Oladipo makes free throw 1 of 2,,111,118
387,4,4:40.0,V. Oladipo makes free throw 2 of 2,,112,118
388,4,4:23.0,,M. Carter-Williams misses 2-pt jump shot from 7 ft,112,118
389,4,4:19.0,Defensive rebound by M. Turner,,112,118
390,4,4:15.0,Indiana full timeout,,112,118
391,4,4:15.0,,T. Graham enters the game for F. Kaminsky,112,118
392,4,4:15.0,L. Stephenson enters the game for T. Young,,112,118
393,4,4:07.0,V. Oladipo misses 2-pt jump shot from 20 ft,,112,118
394,4,4:03.0,,Defensive rebound by D. Howard,112,118
395,4,3:47.0,,K. Walker misses 3-pt jump shot from 25 ft,112,118
396,4,3:44.0,,Offensive rebound by T. Graham,112,118
397,4,3:43.0,,T. Graham misses 2-pt layup from 2 ft,112,118
398,4,3:41.0,Defensive rebound by C. Joseph,,112,118
399,4,3:26.0,M. Turner misses 2-pt jump shot from 16 ft,,112,118
400,4,3:24.0,,Defensive rebound by N. Batum,112,118
401,4,3:16.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by T. Graham),112,121
402,4,3:00.0,Turnover by V. Oladipo (lost ball; steal by M. Carter-Williams),,112,121
403,4,2:54.0,,K. Walker makes 2-pt layup from 1 ft (assist by M. Carter-Williams),112,123
404,4,2:42.0,V. Oladipo misses 2-pt layup from 2 ft (block by D. Howard),,112,123
405,4,2:42.0,Offensive rebound by Team,,112,123
406,4,2:33.0,C. Joseph makes 2-pt jump shot from 15 ft,,114,123
407,4,2:10.0,,N. Batum makes 3-pt jump shot from 24 ft,114,126
408,4,1:59.0,Indiana full timeout,,114,126
409,4,1:52.0,B. Bogdanović makes 3-pt jump shot from 28 ft (assist by C. Joseph),,117,126
410,4,1:38.0,,K. Walker misses 3-pt jump shot from 26 ft,117,126
411,4,1:35.0,Defensive rebound by C. Joseph,,117,126
412,4,1:35.0,Personal foul by N. Batum (drawn by B. Bogdanović),,117,126
413,4,1:35.0,B. Bogdanović makes free throw 1 of 2,,118,126
414,4,1:35.0,B. Bogdanović makes free throw 2 of 2,,119,126
415,4,1:13.0,,N. Batum misses 2-pt jump shot from 14 ft,119,126
416,4,1:11.0,Defensive rebound by V. Oladipo,,119,126
417,4,1:10.0,,Offensive charge foul by B. Bogdanović (drawn by K. Walker),119,126
418,4,1:10.0,Turnover by B. Bogdanović (offensive foul),,119,126
419,4,0:59.0,,Personal foul by L. Stephenson (drawn by T. Graham),119,126
420,4,0:59.0,,T. Graham makes free throw 1 of 2,119,127
421,4,0:59.0,,T. Graham makes free throw 2 of 2,119,128
422,4,0:49.0,L. Stephenson misses 3-pt jump shot from 25 ft,,119,128
423,4,0:45.0,Offensive rebound by B. Bogdanović,,119,128
424,4,0:45.0,B. Bogdanović makes 2-pt jump shot from 1 ft,,121,128
425,4,0:40.0,,Turnover by M. Carter-Williams (bad pass; steal by C. Joseph),121,128
426,4,0:40.0,C. Joseph makes 2-pt layup from 1 ft,,123,128
427,4,0:40.0,Shooting foul by M. Carter-Williams (drawn by C. Joseph),,123,128
428,4,0:40.0,C. Joseph makes free throw 1 of 1,,124,128
429,4,0:37.0,,Personal foul by L. Stephenson (drawn by T. Graham),124,128
430,4,0:37.0,,T. Graham misses free throw 1 of 2,124,128
431,4,0:37.0,,Offensive rebound by Team,124,128
432,4,0:37.0,,T. Graham makes free throw 2 of 2,124,129
433,4,0:21.0,M. Turner misses 3-pt jump shot from 26 ft,,124,129
434,4,0:18.0,,Defensive rebound by T. Graham,124,129
435,4,0:18.0,,Personal take foul by B. Bogdanović (drawn by T. Graham),124,129
436,4,0:18.0,,T. Graham makes free throw 1 of 2,124,130
437,4,0:18.0,,T. Graham makes free throw 2 of 2,124,131
438,4,0:18.0,Indiana full timeout,,124,131
439,4,0:18.0,,M. Kidd-Gilchrist enters the game for D. Howard,124,131
440,4,0:13.0,C. Joseph makes 2-pt layup at rim,,126,131
441,4,0:13.0,,Charlotte full timeout,126,131
442,4,0:13.0,,F. Kaminsky enters the game for M. Carter-Williams,126,131
443,4,0:13.0,,J. Lamb enters the game for M. Kidd-Gilchrist,126,131
444,4,0:10.0,,Personal take foul by L. Stephenson (drawn by K. Walker),126,131
445,4,0:10.0,,K. Walker makes free throw 1 of 2,126,132
446,4,0:10.0,,M. Kidd-Gilchrist enters the game for F. Kaminsky,126,132
447,4,0:10.0,,M. Carter-Williams enters the game for J. Lamb,126,132
448,4,0:10.0,,K. Walker makes free throw 2 of 2,126,133
449,4,0:06.0,L. Stephenson misses 3-pt jump shot from 32 ft,,126,133
450,4,0:02.0,,Defensive rebound by N. Batum,126,133
