,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CLEVELAND_ACTION,ORLANDO_SCORE,CLEVELAND_SCORE
392,4,6:09.0,,I. Shumpert makes 3-pt jump shot from 24 ft (assist by J. Calderón),106,74
393,4,5:52.0,M. Speights misses 3-pt jump shot from 28 ft,,106,74
394,4,5:45.0,Offensive rebound by B. Biyombo,,106,74
395,4,5:45.0,B. Biyombo misses 2-pt layup at rim,,106,74
396,4,5:44.0,,Defensive rebound by J. Calderón,106,74
397,4,5:36.0,,I. Shumpert makes 3-pt jump shot from 25 ft,106,77
398,4,5:24.0,Offensive foul by J. Simmons (drawn by C. Osman),,106,77
399,4,5:24.0,Turnover by J. Simmons (offensive foul),,106,77
400,4,5:24.0,W. Iwundu enters the game for J. Simmons,,106,77
401,4,5:11.0,,I. Shumpert misses 2-pt jump shot from 19 ft,106,77
402,4,5:09.0,,Offensive rebound by A. Žižić,106,77
403,4,5:09.0,,A. Žižić makes 2-pt layup at rim,106,79
404,4,5:09.0,Orlando full timeout,,106,79
405,4,5:09.0,K. Birch enters the game for B. Biyombo,,106,79
406,4,4:51.0,M. Speights misses 2-pt jump shot from 10 ft,,106,79
407,4,4:48.0,,Defensive rebound by A. Žižić,106,79
408,4,4:44.0,,Turnover by J. Calderón (out of bounds lost ball),106,79
409,4,4:36.0,Turnover by W. Iwundu (traveling),,106,79
410,4,4:25.0,,C. Osman misses 2-pt jump shot from 17 ft,106,79
411,4,4:23.0,Defensive rebound by W. Iwundu,,106,79
412,4,4:05.0,Shooting foul by C. Osman (drawn by S. Mack),,106,79
413,4,4:05.0,S. Mack makes free throw 1 of 2,,107,79
414,4,4:05.0,S. Mack makes free throw 2 of 2,,108,79
415,4,3:52.0,,Shooting foul by K. Birch (drawn by I. Shumpert),108,79
416,4,3:52.0,,I. Shumpert makes free throw 1 of 2,108,80
417,4,3:52.0,,I. Shumpert misses free throw 2 of 2,108,80
418,4,3:50.0,Defensive rebound by M. Speights,,108,80
419,4,3:39.0,W. Iwundu misses 2-pt jump shot from 14 ft,,108,80
420,4,3:38.0,,Defensive rebound by I. Shumpert,108,80
421,4,3:38.0,,Personal foul by M. Speights (drawn by I. Shumpert),108,80
422,4,3:38.0,,I. Shumpert makes free throw 1 of 2,108,81
423,4,3:38.0,,I. Shumpert makes free throw 2 of 2,108,82
424,4,3:25.0,K. Birch makes 2-pt dunk from 1 ft (assist by S. Mack),,110,82
425,4,3:05.0,,Personal foul by K. Birch (drawn by I. Shumpert),110,82
426,4,3:05.0,,I. Shumpert misses free throw 1 of 2,110,82
427,4,3:05.0,,Offensive rebound by Team,110,82
428,4,3:05.0,,I. Shumpert makes free throw 2 of 2,110,83
429,4,2:41.0,M. Hezonja makes 3-pt jump shot from 24 ft (assist by K. Birch),,113,83
430,4,2:23.0,,Shooting foul by K. Birch (drawn by I. Shumpert),113,83
431,4,2:23.0,,I. Shumpert makes free throw 1 of 2,113,84
432,4,2:23.0,,I. Shumpert makes free throw 2 of 2,113,85
433,4,2:10.0,S. Mack misses 2-pt layup from 4 ft (block by A. Žižić),,113,85
434,4,2:10.0,Offensive rebound by Team,,113,85
435,4,2:08.0,Shooting foul by C. Osman (drawn by W. Iwundu),,113,85
436,4,2:08.0,W. Iwundu misses free throw 1 of 2,,113,85
437,4,2:08.0,Offensive rebound by Team,,113,85
438,4,2:08.0,W. Iwundu makes free throw 2 of 2,,114,85
439,4,1:46.0,,I. Shumpert makes 3-pt jump shot from 26 ft,114,88
440,4,1:33.0,Turnover by S. Mack (traveling),,114,88
441,4,1:19.0,,C. Frye makes 3-pt jump shot from 23 ft (assist by C. Osman),114,91
442,4,1:05.0,K. Birch misses 2-pt jump shot from 15 ft,,114,91
443,4,1:01.0,,Defensive rebound by J. Calderón,114,91
444,4,0:44.0,,I. Shumpert misses 2-pt jump shot from 22 ft,114,91
445,4,0:44.0,,Offensive rebound by A. Žižić,114,91
446,4,0:44.0,,Shooting foul by W. Iwundu (drawn by A. Žižić),114,91
447,4,0:44.0,,A. Žižić makes free throw 1 of 2,114,92
448,4,0:44.0,,A. Žižić makes free throw 2 of 2,114,93
449,4,0:28.0,W. Iwundu misses 2-pt layup from 1 ft,,114,93
450,4,0:25.0,Offensive rebound by K. Birch,,114,93
451,4,0:24.0,K. Birch misses 2-pt dunk from 1 ft,,114,93
452,4,0:24.0,Offensive rebound by K. Birch,,114,93
453,4,0:08.0,W. Iwundu misses 2-pt layup from 7 ft (block by A. Žižić),,114,93
454,4,0:06.0,,Defensive rebound by A. Žižić,114,93
455,4,0:00.0,,I. Shumpert misses 2-pt layup from 2 ft,114,93
456,4,0:00.0,Defensive rebound by W. Iwundu,,114,93
