,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PORTLAND_ACTION,MEMPHIS_SCORE,PORTLAND_SCORE
391,4,1:16.0,Defensive rebound by D. Brooks,,93,91
392,4,0:53.0,T. Evans misses 3-pt jump shot from 24 ft,,93,91
393,4,0:52.0,,Defensive rebound by C. McCollum,93,91
394,4,0:41.0,,Turnover by E. Davis (lost ball; steal by D. Brooks),93,91
395,4,0:39.0,D. Brooks makes 2-pt layup at rim (assist by T. Evans),,95,91
396,4,0:39.0,Shooting foul by C. McCollum (drawn by D. Brooks),,95,91
397,4,0:39.0,D. Brooks makes free throw 1 of 1,,96,91
398,4,0:28.0,,Shooting foul by M. Conley (drawn by E. Turner),96,91
399,4,0:28.0,,E. Turner makes free throw 1 of 2,96,92
400,4,0:28.0,,P. Connaughton enters the game for E. Davis,96,92
401,4,0:28.0,,S. Napier enters the game for P. Connaughton,96,92
402,4,0:28.0,,E. Turner makes free throw 2 of 2,96,93
403,4,0:23.0,Personal take foul by M. Harkless (drawn by M. Conley),,96,93
404,4,0:23.0,,E. Davis enters the game for D. Lillard,96,93
405,4,0:23.0,,N. Vonleh enters the game for S. Napier,96,93
406,4,0:23.0,M. Conley makes free throw 2 of 2,,97,93
407,4,0:23.0,M. Conley makes free throw 1 of 2,,98,93
408,4,0:23.0,,Portland full timeout,98,93
409,4,0:23.0,,D. Lillard enters the game for M. Harkless,98,93
410,4,0:23.0,,P. Connaughton enters the game for N. Vonleh,98,93
411,4,0:23.0,,Personal foul by M. Conley (drawn by D. Lillard),98,93
412,4,0:23.0,,D. Lillard makes free throw 1 of 1,98,94
413,4,0:13.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),98,97
414,4,0:12.0,Memphis full timeout,,98,97
415,4,0:12.0,,S. Napier enters the game for P. Connaughton,98,97
416,4,0:12.0,C. Parsons enters the game for J. Ennis,,98,97
417,4,0:12.0,Turnover by C. Parsons (bad pass),,98,97
418,4,0:03.0,,C. McCollum misses 2-pt jump shot from 19 ft,98,97
419,4,0:03.0,,Offensive rebound by C. McCollum,98,97
