,QUARTER,TIME_REMAINING,TORONTO_ACTION,BOSTON_ACTION,TORONTO_SCORE,BOSTON_SCORE
386,4,5:20.0,,T. Rozier misses 2-pt jump shot from 9 ft,84,87
387,4,5:18.0,Defensive rebound by S. Ibaka,,84,87
388,4,5:11.0,Shooting foul by D. Theis (drawn by D. DeRozan),,84,87
389,4,5:11.0,D. DeRozan makes free throw 1 of 2,,85,87
390,4,5:11.0,D. DeRozan makes free throw 2 of 2,,86,87
391,4,4:48.0,,T. Rozier makes 2-pt jump shot from 16 ft (assist by A. Horford),86,89
392,4,4:31.0,D. DeRozan makes 2-pt jump shot from 16 ft,,88,89
393,4,4:15.0,,T. Rozier misses 3-pt jump shot from 24 ft,88,89
394,4,4:12.0,Defensive rebound by S. Ibaka,,88,89
395,4,3:52.0,K. Lowry misses 3-pt jump shot from 29 ft,,88,89
396,4,3:49.0,,Defensive rebound by J. Tatum,88,89
397,4,3:35.0,,A. Horford misses 2-pt layup from 3 ft,88,89
398,4,3:33.0,Defensive rebound by S. Ibaka,,88,89
399,4,3:21.0,Toronto full timeout,,88,89
400,4,3:21.0,,J. Brown enters the game for D. Theis,88,89
401,4,3:21.0,F. VanVleet enters the game for C. Miles,,88,89
402,4,3:13.0,D. DeRozan misses 2-pt jump shot from 16 ft,,88,89
403,4,3:10.0,,Defensive rebound by J. Tatum,88,89
404,4,2:58.0,Violation by O. Anunoby (kicked ball),,88,89
405,4,2:46.0,,A. Horford makes 2-pt layup from 1 ft (assist by T. Rozier),88,91
406,4,2:27.0,D. DeRozan makes 2-pt jump shot from 15 ft,,90,91
407,4,2:09.0,,A. Horford makes 2-pt dunk from 1 ft (assist by M. Smart),90,93
408,4,1:48.0,Turnover by D. DeRozan (lost ball; steal by A. Horford),,90,93
409,4,1:26.0,,J. Tatum makes 2-pt layup from 1 ft (assist by T. Rozier),90,95
410,4,1:26.0,Toronto full timeout,,90,95
411,4,1:26.0,C. Miles enters the game for O. Anunoby,,90,95
412,4,1:18.0,K. Lowry makes 2-pt layup at rim,,92,95
413,4,1:18.0,,Away from play foul by S. Ibaka (drawn by M. Smart),92,95
414,4,1:18.0,O. Anunoby enters the game for C. Miles,,92,95
415,4,0:58.0,,Turnover by A. Horford (lost ball; steal by S. Ibaka),92,95
416,4,0:56.0,Shooting foul by M. Smart (drawn by O. Anunoby),,92,95
417,4,0:56.0,O. Anunoby makes free throw 1 of 2,,93,95
418,4,0:56.0,O. Anunoby makes free throw 2 of 2,,94,95
419,4,0:56.0,,Boston full timeout,94,95
420,4,0:37.0,,M. Smart misses 2-pt jump shot from 12 ft,94,95
421,4,0:35.0,Defensive rebound by F. VanVleet,,94,95
422,4,0:19.0,D. DeRozan misses 2-pt jump shot from 18 ft,,94,95
423,4,0:16.0,,Defensive rebound by J. Tatum,94,95
424,4,0:13.0,,Offensive foul by J. Tatum (drawn by F. VanVleet),94,95
425,4,0:13.0,,Turnover by J. Tatum (offensive foul),94,95
426,4,0:13.0,C. Miles enters the game for O. Anunoby,,94,95
427,4,0:02.0,D. DeRozan misses 2-pt jump shot from 10 ft,,94,95
428,4,0:02.0,,Defensive rebound by M. Smart,94,95
