,QUARTER,TIME_REMAINING,ATLANTA_ACTION,GOLDEN STATE_ACTION,ATLANTA_SCORE,GOLDEN STATE_SCORE
386,4,5:45.0,,N. Young enters the game for S. Livingston,86,90
387,4,5:45.0,D. Dedmon misses free throw 2 of 2,,86,90
388,4,5:43.0,,Defensive rebound by J. Bell,86,90
389,4,5:18.0,,Q. Cook misses 2-pt layup from 2 ft,86,90
390,4,5:15.0,,Offensive rebound by Q. Cook,86,90
391,4,5:14.0,,P. McCaw misses 3-pt jump shot from 22 ft,86,90
392,4,5:11.0,Defensive rebound by D. Dedmon,,86,90
393,4,4:58.0,Shooting foul by J. Bell (drawn by D. Schröder),,86,90
394,4,4:58.0,D. Schröder misses free throw 1 of 2,,86,90
395,4,4:58.0,Offensive rebound by Team,,86,90
396,4,4:58.0,D. Schröder misses free throw 2 of 2,,86,90
397,4,4:56.0,,Defensive rebound by J. Bell,86,90
398,4,4:43.0,,N. Young makes 2-pt jump shot from 16 ft (assist by J. Bell),86,92
399,4,4:17.0,J. Collins misses 3-pt jump shot from 23 ft,,86,92
400,4,4:17.0,Offensive rebound by Team,,86,92
401,4,4:17.0,,Loose ball foul by Q. Cook (drawn by D. Dedmon),86,92
402,4,4:17.0,,K. Looney enters the game for D. West,86,92
403,4,4:17.0,M. Muscala enters the game for J. Collins,,86,92
404,4,4:17.0,,A. Iguodala enters the game for P. McCaw,86,92
405,4,4:05.0,D. Schröder misses 2-pt jump shot from 10 ft (block by K. Looney),,86,92
406,4,4:02.0,,Defensive rebound by J. Bell,86,92
407,4,3:36.0,,A. Iguodala makes 3-pt jump shot from 26 ft (assist by K. Looney),86,95
408,4,3:26.0,T. Prince misses 3-pt jump shot from 25 ft,,86,95
409,4,3:21.0,,Defensive rebound by Q. Cook,86,95
410,4,3:13.0,,Golden State full timeout,86,95
411,4,3:13.0,D. Lee enters the game for T. Dorsey,,86,95
412,4,3:10.0,Violation by T. Prince (kicked ball),,86,95
413,4,2:59.0,,K. Looney misses 2-pt jump shot from 10 ft,86,95
414,4,2:52.0,,Offensive rebound by K. Looney,86,95
415,4,2:50.0,,N. Young makes 3-pt jump shot from 23 ft (assist by K. Looney),86,98
416,4,2:42.0,D. Dedmon makes 2-pt layup from 1 ft (assist by D. Schröder),,88,98
417,4,2:26.0,,N. Young makes 3-pt jump shot from 24 ft (assist by A. Iguodala),88,101
418,4,2:07.0,D. Dedmon misses 2-pt jump shot from 18 ft,,88,101
419,4,2:04.0,,Defensive rebound by Q. Cook,88,101
420,4,1:46.0,,A. Iguodala misses 3-pt jump shot from 26 ft,88,101
421,4,1:41.0,Defensive rebound by M. Muscala,,88,101
422,4,1:37.0,Turnover by D. Schröder (bad pass),,88,101
423,4,1:37.0,,P. McCaw enters the game for A. Iguodala,88,101
424,4,1:37.0,J. Collins enters the game for T. Prince,,88,101
425,4,1:37.0,T. Dorsey enters the game for D. Dedmon,,88,101
426,4,1:37.0,A. White enters the game for D. Schröder,,88,101
427,4,1:37.0,I. Taylor enters the game for D. Lee,,88,101
428,4,1:23.0,,Personal foul by T. Dorsey (drawn by N. Young),88,101
429,4,1:18.0,,N. Young misses 3-pt jump shot from 27 ft,88,101
430,4,1:12.0,Defensive rebound by J. Collins,,88,101
431,4,1:06.0,T. Dorsey makes 3-pt jump shot from 26 ft (assist by I. Taylor),,91,101
432,4,0:48.0,,N. Young makes 2-pt jump shot from 4 ft (assist by J. Bell),91,103
433,4,0:39.0,T. Dorsey makes 3-pt jump shot from 26 ft (assist by I. Taylor),,94,103
434,4,0:23.0,,N. Young makes 3-pt jump shot from 26 ft (assist by J. Bell),94,106
