,QUARTER,TIME_REMAINING,ORLANDO_ACTION,WASHINGTON_ACTION,ORLANDO_SCORE,WASHINGTON_SCORE
386,4,3:47.0,,C. McCullough enters the game for M. Scott,100,122
387,4,3:36.0,,Turnover by K. Oubre (turnover),100,122
388,4,3:21.0,,Offensive charge foul by W. Iwundu (drawn by K. Oubre),100,122
389,4,3:21.0,Turnover by W. Iwundu (offensive foul),,100,122
390,4,3:21.0,,T. Frazier enters the game for K. Oubre,100,122
391,4,3:12.0,,C. McCullough makes 2-pt dunk from 2 ft (assist by T. Satoranský),100,124
392,4,3:12.0,Orlando full timeout,,100,124
393,4,3:02.0,Shooting block foul by C. McCullough (drawn by J. Artis),,100,124
394,4,3:02.0,J. Artis misses free throw 1 of 2,,100,124
395,4,3:02.0,Offensive rebound by Team,,100,124
396,4,3:02.0,J. Artis makes free throw 2 of 2,,101,124
397,4,2:48.0,,J. Smith misses 2-pt layup from 2 ft (block by M. Hezonja),101,124
398,4,2:48.0,,Offensive rebound by Team,101,124
399,4,2:37.0,,J. Smith makes 2-pt jump shot from 20 ft (assist by T. Satoranský),101,126
400,4,2:24.0,J. Artis makes 2-pt jump shot from 16 ft,,103,126
401,4,1:54.0,,Turnover by T. Satoranský (bad pass; steal by M. Hezonja),103,126
402,4,1:49.0,M. Hezonja misses 2-pt layup from 1 ft,,103,126
403,4,1:47.0,,Defensive rebound by C. McCullough,103,126
404,4,1:43.0,,C. McCullough makes 2-pt layup from 1 ft (assist by T. Frazier),103,128
405,4,1:33.0,J. Artis misses 2-pt jump shot from 7 ft,,103,128
406,4,1:28.0,,Defensive rebound by C. McCullough,103,128
407,4,1:23.0,,J. Smith misses 2-pt jump shot from 19 ft,103,128
408,4,1:19.0,,Offensive rebound by T. Satoranský,103,128
409,4,1:16.0,,J. Meeks misses 2-pt layup from 1 ft (block by W. Iwundu),103,128
410,4,1:16.0,Defensive rebound by W. Iwundu,,103,128
411,4,1:09.0,W. Iwundu misses 2-pt jump shot from 6 ft,,103,128
412,4,1:09.0,,Defensive rebound by J. Smith,103,128
413,4,1:00.0,,T. Satoranský makes 2-pt jump shot from 1 ft (assist by J. Meeks),103,130
414,4,0:41.0,A. Payne misses 2-pt jump shot from 18 ft,,103,130
415,4,0:38.0,,Defensive rebound by C. McCullough,103,130
416,4,0:16.0,,Turnover by Team (shot clock),103,130
417,4,0:10.0,J. Artis misses 3-pt jump shot from 24 ft,,103,130
418,4,0:08.0,,Defensive rebound by J. Smith,103,130
