,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CHICAGO_ACTION,ORLANDO_SCORE,CHICAGO_SCORE
383,4,6:12.0,S. Mack makes free throw 2 of 2,,76,102
384,4,5:47.0,,Turnover by Team (shot clock),76,102
385,4,5:37.0,M. Hezonja misses 2-pt jump shot from 17 ft,,76,102
386,4,5:33.0,Offensive rebound by W. Iwundu,,76,102
387,4,5:27.0,M. Hezonja makes 2-pt layup from 1 ft,,78,102
388,4,5:13.0,,Q. Pondexter misses 3-pt jump shot from 23 ft,78,102
389,4,5:09.0,Defensive rebound by J. Artis,,78,102
390,4,4:53.0,S. Mack misses 3-pt jump shot from 25 ft,,78,102
391,4,4:53.0,Offensive rebound by Team,,78,102
392,4,4:53.0,,Loose ball foul by J. Grant (drawn by A. Payne),78,102
393,4,4:45.0,A. Payne makes 2-pt jump shot from 20 ft (assist by S. Mack),,80,102
394,4,4:31.0,,Turnover by C. Felício (turnover),80,102
395,4,4:22.0,Shooting foul by P. Zipser (drawn by A. Payne),,80,102
396,4,4:22.0,A. Payne misses free throw 1 of 2,,80,102
397,4,4:22.0,Offensive rebound by Team,,80,102
398,4,4:22.0,,D. Valentine enters the game for D. Nwaba,80,102
399,4,4:22.0,A. Payne makes free throw 2 of 2,,81,102
400,4,4:08.0,,P. Zipser makes 3-pt jump shot from 23 ft (assist by J. Grant),81,105
401,4,3:56.0,W. Iwundu misses 2-pt layup from 3 ft (block by C. Felício),,81,105
402,4,3:56.0,,Defensive rebound by Team,81,105
403,4,3:32.0,,P. Zipser misses 2-pt layup from 3 ft,81,105
404,4,3:32.0,,Offensive rebound by Team,81,105
405,4,3:32.0,,Turnover by Team (shot clock),81,105
406,4,3:09.0,A. Payne makes 2-pt jump shot from 7 ft (assist by J. Artis),,83,105
407,4,2:52.0,,J. Grant misses 3-pt jump shot from 25 ft,83,105
408,4,2:50.0,Defensive rebound by A. Payne,,83,105
409,4,2:40.0,A. Payne makes 3-pt jump shot from 24 ft (assist by S. Mack),,86,105
410,4,2:24.0,,P. Zipser makes 3-pt jump shot from 25 ft (assist by J. Grant),86,108
411,4,2:07.0,Turnover by A. Payne (bad pass; steal by D. Valentine),,86,108
412,4,2:02.0,,D. Valentine makes 2-pt layup from 1 ft,86,110
413,4,1:49.0,M. Hezonja makes 2-pt layup at rim,,88,110
414,4,1:36.0,,C. Felício makes 2-pt layup from 1 ft (assist by J. Grant),88,112
415,4,1:27.0,Shooting foul by P. Zipser (drawn by S. Mack),,88,112
416,4,1:27.0,Orlando full timeout,,88,112
417,4,1:27.0,S. Mack makes free throw 1 of 2,,89,112
418,4,1:27.0,S. Mack misses free throw 2 of 2,,89,112
419,4,1:27.0,Offensive rebound by Team,,89,112
420,4,1:27.0,,Loose ball foul by C. Felício (drawn by A. Payne),89,112
421,4,1:27.0,A. Payne makes free throw 1 of 2,,90,112
422,4,1:27.0,A. Payne makes free throw 2 of 2,,91,112
423,4,1:05.0,,P. Zipser misses 3-pt jump shot from 27 ft,91,112
424,4,1:01.0,Defensive rebound by A. Payne,,91,112
425,4,0:48.0,J. Artis misses 2-pt layup from 3 ft,,91,112
426,4,0:46.0,,Defensive rebound by D. Valentine,91,112
427,4,0:44.0,,Q. Pondexter misses 3-pt jump shot from 23 ft,91,112
428,4,0:39.0,,Offensive rebound by D. Valentine,91,112
429,4,0:27.0,,Turnover by P. Zipser (bad pass; steal by A. Payne),91,112
430,4,0:21.0,J. Artis misses 3-pt jump shot from 23 ft,,91,112
431,4,0:18.0,Offensive rebound by W. Iwundu,,91,112
432,4,0:15.0,M. Hezonja makes 3-pt jump shot from 25 ft (assist by W. Iwundu),,94,112
