,QUARTER,TIME_REMAINING,TORONTO_ACTION,SAN ANTONIO_ACTION,TORONTO_SCORE,SAN ANTONIO_SCORE
385,4,10:06.0,Offensive rebound by J. Poeltl,,76,75
386,4,10:06.0,J. Poeltl makes 2-pt layup at rim,,78,75
387,4,9:49.0,,R. Gay misses 2-pt layup from 2 ft (block by J. Poeltl),78,75
388,4,9:49.0,Defensive rebound by D. Wright,,78,75
389,4,9:36.0,Turnover by D. Wright (turnover),,78,75
390,4,9:25.0,,J. Lauvergne misses 2-pt jump shot from 1 ft,78,75
391,4,9:19.0,Defensive rebound by J. Poeltl,,78,75
392,4,9:19.0,C. Miles makes 3-pt jump shot from 22 ft (assist by D. Wright),,81,75
393,4,9:19.0,,San Antonio full timeout,81,75
394,4,9:19.0,,D. Murray enters the game for P. Mills,81,75
395,4,9:19.0,,L. Aldridge enters the game for M. Ginóbili,81,75
396,4,9:19.0,,D. Green enters the game for J. Lauvergne,81,75
397,4,9:02.0,,K. Anderson makes 2-pt jump shot from 5 ft,81,77
398,4,8:35.0,O. Anunoby misses 3-pt jump shot from 23 ft,,81,77
399,4,8:35.0,,Defensive rebound by D. Murray,81,77
400,4,8:23.0,,D. Murray misses 2-pt jump shot from 7 ft,81,77
401,4,8:23.0,,Offensive rebound by D. Murray,81,77
402,4,8:16.0,,D. Murray makes 2-pt layup at rim,81,79
403,4,8:01.0,D. Wright misses 3-pt jump shot from 26 ft,,81,79
404,4,8:01.0,,Defensive rebound by K. Anderson,81,79
405,4,7:45.0,,L. Aldridge makes 2-pt jump shot from 4 ft,81,81
406,4,7:35.0,,Offensive charge foul by J. Poeltl (drawn by R. Gay),81,81
407,4,7:35.0,Turnover by J. Poeltl (offensive foul),,81,81
408,4,7:35.0,,B. Paul enters the game for R. Gay,81,81
409,4,7:35.0,D. DeRozan enters the game for C. Miles,,81,81
410,4,7:35.0,S. Ibaka enters the game for F. VanVleet,,81,81
411,4,7:35.0,K. Lowry enters the game for J. Poeltl,,81,81
412,4,7:26.0,,Personal foul by O. Anunoby (drawn by D. Murray),81,81
413,4,7:21.0,,L. Aldridge makes 2-pt jump shot from 13 ft (assist by D. Murray),81,83
414,4,7:05.0,S. Ibaka makes 2-pt dunk from 1 ft (assist by D. DeRozan),,83,83
415,4,6:55.0,,Personal foul by S. Ibaka (drawn by L. Aldridge),83,83
416,4,6:55.0,L. Nogueira enters the game for O. Anunoby,,83,83
417,4,6:55.0,C. Miles enters the game for S. Ibaka,,83,83
418,4,6:49.0,,L. Aldridge misses 2-pt jump shot from 18 ft,83,83
419,4,6:49.0,,Offensive rebound by D. Green,83,83
420,4,6:33.0,,D. Murray misses 2-pt layup from 1 ft,83,83
421,4,6:33.0,Defensive rebound by L. Nogueira,,83,83
422,4,6:32.0,Personal foul by L. Aldridge (drawn by L. Nogueira),,83,83
423,4,6:18.0,D. DeRozan makes 2-pt jump shot from 13 ft,,85,83
424,4,5:55.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by B. Paul),85,85
425,4,5:43.0,K. Lowry misses 3-pt jump shot from 26 ft,,85,85
426,4,5:43.0,,Defensive rebound by D. Green,85,85
427,4,5:20.0,,D. Green makes 3-pt jump shot from 25 ft (assist by L. Aldridge),85,88
428,4,5:03.0,Toronto full timeout,,85,88
429,4,4:56.0,Turnover by K. Lowry (lost ball; steal by L. Aldridge),,85,88
430,4,4:39.0,,Turnover by D. Murray (traveling),85,88
431,4,4:26.0,K. Lowry misses 3-pt jump shot from 26 ft,,85,88
432,4,4:23.0,,Defensive rebound by D. Murray,85,88
433,4,4:18.0,,K. Anderson makes 2-pt jump shot from 17 ft (assist by D. Murray),85,90
434,4,4:03.0,Personal block foul by B. Paul (drawn by D. Wright),,85,90
435,4,4:03.0,S. Ibaka enters the game for L. Nogueira,,85,90
436,4,3:52.0,D. DeRozan misses 2-pt layup from 1 ft (block by D. Green),,85,90
437,4,3:52.0,,Defensive rebound by Team,85,90
438,4,3:36.0,,D. Green makes 2-pt hook shot from 3 ft,85,92
439,4,3:36.0,Toronto full timeout,,85,92
440,4,3:36.0,N. Powell enters the game for C. Miles,,85,92
441,4,3:25.0,Turnover by D. DeRozan (turnover),,85,92
442,4,3:25.0,,Personal foul by N. Powell (drawn by K. Anderson),85,92
443,4,3:08.0,,K. Anderson makes 2-pt layup at rim,85,94
444,4,2:51.0,D. DeRozan makes 2-pt jump shot from 15 ft,,87,94
445,4,2:30.0,,L. Aldridge misses 2-pt jump shot from 7 ft,87,94
446,4,2:24.0,Defensive rebound by K. Lowry,,87,94
447,4,2:19.0,N. Powell misses 3-pt jump shot from 23 ft,,87,94
448,4,2:12.0,,Defensive rebound by D. Green,87,94
449,4,2:02.0,,Personal foul by D. Wright (drawn by D. Murray),87,94
450,4,2:02.0,,M. Ginóbili enters the game for B. Paul,87,94
451,4,1:48.0,,L. Aldridge makes 2-pt jump shot from 2 ft,87,96
452,4,1:48.0,,Shooting foul by S. Ibaka (drawn by L. Aldridge),87,96
453,4,1:48.0,,L. Aldridge makes free throw 1 of 1,87,97
454,4,1:48.0,Toronto full timeout,,87,97
455,4,1:48.0,C. Miles enters the game for S. Ibaka,,87,97
456,4,1:48.0,J. Poeltl enters the game for D. Wright,,87,97
457,4,1:43.0,Shooting foul by K. Anderson (drawn by D. DeRozan),,87,97
458,4,1:43.0,D. Wright enters the game for C. Miles,,87,97
459,4,1:43.0,D. DeRozan makes free throw 1 of 2,,88,97
460,4,1:43.0,D. DeRozan makes free throw 2 of 2,,89,97
461,4,1:27.0,,D. Green misses 3-pt jump shot from 23 ft,89,97
462,4,1:24.0,Defensive rebound by J. Poeltl,,89,97
463,4,1:19.0,K. Lowry makes 2-pt jump shot from 2 ft,,91,97
464,4,0:55.0,,M. Ginóbili misses 2-pt layup from 2 ft,91,97
465,4,0:51.0,,Offensive rebound by K. Anderson,91,97
466,4,0:37.0,,L. Aldridge misses 2-pt jump shot from 16 ft,91,97
467,4,0:34.0,Defensive rebound by J. Poeltl,,91,97
468,4,0:29.0,N. Powell misses 2-pt layup from 1 ft,,91,97
469,4,0:26.0,,Defensive rebound by D. Green,91,97
470,4,0:20.0,,Personal take foul by J. Poeltl (drawn by D. Murray),91,97
471,4,0:20.0,,D. Murray makes free throw 1 of 2,91,98
472,4,0:20.0,,D. Murray makes free throw 2 of 2,91,99
473,4,0:20.0,Toronto full timeout,,91,99
474,4,0:20.0,C. Miles enters the game for N. Powell,,91,99
475,4,0:14.0,D. DeRozan makes 3-pt jump shot from 27 ft (assist by D. Wright),,94,99
476,4,0:11.0,,Personal foul by K. Lowry (drawn by K. Anderson),94,99
477,4,0:11.0,,K. Anderson makes free throw 1 of 2,94,100
478,4,0:11.0,,K. Anderson misses free throw 2 of 2,94,100
479,4,0:08.0,Defensive rebound by C. Miles,,94,100
480,4,0:04.0,C. Miles makes 3-pt jump shot from 25 ft,,97,100
481,4,0:01.0,,Personal foul by C. Miles (drawn by L. Aldridge),97,100
482,4,0:01.0,,L. Aldridge misses free throw 1 of 2,97,100
483,4,0:01.0,,Offensive rebound by Team,97,100
484,4,0:01.0,,L. Aldridge makes free throw 2 of 2,97,101
