,QUARTER,TIME_REMAINING,NEW YORK_ACTION,TORONTO_ACTION,NEW YORK_SCORE,TORONTO_SCORE
372,4,6:04.0,Defensive rebound by L. Kornet,,75,102
373,4,5:47.0,J. Jack makes 2-pt jump shot from 12 ft (assist by T. Burke),,77,102
374,4,5:26.0,,P. Siakam makes 2-pt layup from 3 ft (assist by F. VanVleet),77,104
375,4,5:11.0,L. Kornet misses 2-pt hook shot from 2 ft,,77,104
376,4,5:07.0,,Defensive rebound by J. Poeltl,77,104
377,4,5:01.0,,F. VanVleet makes 3-pt jump shot from 23 ft (assist by P. Siakam),77,107
378,4,4:42.0,T. Burke makes 3-pt jump shot from 24 ft,,80,107
379,4,4:25.0,K. O'Quinn enters the game for L. Kornet,,80,107
380,4,4:16.0,,Turnover by Team (shot clock),80,107
381,4,4:07.0,T. Burke misses 2-pt jump shot from 16 ft,,80,107
382,4,4:04.0,,Defensive rebound by C. Miles,80,107
383,4,3:47.0,,J. Poeltl makes 2-pt jump shot from 10 ft (assist by P. Siakam),80,109
384,4,3:37.0,,N. Powell enters the game for C. Miles,80,109
385,4,3:37.0,,L. Nogueira enters the game for J. Poeltl,80,109
386,4,3:37.0,F. Ntilikina enters the game for J. Jack,,80,109
387,4,3:22.0,K. O'Quinn misses 2-pt layup from 2 ft,,80,109
388,4,3:19.0,Offensive rebound by K. O'Quinn,,80,109
389,4,3:18.0,K. O'Quinn misses 2-pt layup from 2 ft,,80,109
390,4,3:18.0,,Defensive rebound by N. Powell,80,109
391,4,3:01.0,,D. Wright makes 2-pt layup from 1 ft,80,111
392,4,2:50.0,Turnover by T. Burke (bad pass; steal by D. Wright),,80,111
393,4,2:50.0,,Personal foul by I. Hicks (drawn by D. Wright),80,111
394,4,2:50.0,,Toronto full timeout,80,111
395,4,2:50.0,L. Kornet enters the game for K. O'Quinn,,80,111
396,4,2:32.0,,F. VanVleet misses 2-pt layup from 4 ft (block by L. Kornet),80,111
397,4,2:29.0,Defensive rebound by L. Kornet,,80,111
398,4,2:26.0,Shooting foul by L. Nogueira (drawn by I. Hicks),,80,111
399,4,2:26.0,I. Hicks makes free throw 1 of 2,,81,111
400,4,2:26.0,I. Hicks misses free throw 2 of 2,,81,111
401,4,2:24.0,,Defensive rebound by N. Powell,81,111
402,4,2:03.0,,N. Powell misses 3-pt jump shot from 24 ft,81,111
403,4,2:01.0,Defensive rebound by L. Kornet,,81,111
404,4,1:42.0,F. Ntilikina misses 2-pt layup from 4 ft,,81,111
405,4,1:40.0,,Defensive rebound by N. Powell,81,111
406,4,1:27.0,,P. Siakam misses 3-pt jump shot from 26 ft,81,111
407,4,1:24.0,Defensive rebound by T. Burke,,81,111
408,4,1:15.0,D. Dotson misses 3-pt jump shot from 22 ft,,81,111
409,4,1:12.0,,Defensive rebound by L. Nogueira,81,111
410,4,1:06.0,,N. Powell misses 3-pt jump shot from 22 ft,81,111
411,4,1:05.0,,Offensive rebound by L. Nogueira,81,111
412,4,1:05.0,,L. Nogueira makes 2-pt dunk at rim,81,113
413,4,0:58.0,T. Burke makes 2-pt jump shot from 12 ft,,83,113
414,4,0:47.0,,L. Nogueira misses 3-pt jump shot from 25 ft,83,113
415,4,0:44.0,Defensive rebound by T. Burke,,83,113
416,4,0:35.0,T. Burke makes 2-pt jump shot from 14 ft,,85,113
417,4,0:25.0,,F. VanVleet misses 3-pt jump shot from 25 ft,85,113
418,4,0:22.0,Defensive rebound by D. Dotson,,85,113
419,4,0:15.0,T. Burke makes 3-pt jump shot from 25 ft (assist by D. Dotson),,88,113
